simNum	IVsNum	plei_test	P	eff
35	73	0.204	0.0630163544526745	0.0341676868767019	
59	90	0.229	0.00825533106589789	0.0417683032497686	
25	96	0.03	0.0813997682356123	0.02809670850139	
41	96	0.004	0.0153363743249322	0.0436658554675278	
39	98	0.353	0.16609899505453	0.0211357999998062	
29	102	0.883	0.000439759544999458	0.047911674259817	
23	103	0.129	0.00587516635487345	0.0425839579601873	
33	104	0.01	0.00610049048864929	0.0470371932173354	
55	106	0.082	0.000108418474675759	0.0624709966933936	
95	106	0	0.00611039133009921	0.0488732648761358	
47	105	0.717	0.0140494908370568	0.0340677274163793	
85	105	0.008	0.00108707545538487	0.0553358967536681	
67	108	0.356	0.000306271564261192	0.0533785034877502	
79	107	0	0.725865603579771	0.00557608397154028	
21	108	0.388	0.000201993009041654	0.0540299489604015	
43	106	0.059	0.181561790023294	0.0201453202902835	
19	103	0.348	0.00250692133953803	0.0443327162686107	
77	108	0.001	0.00175386929178915	0.0520340373249251	
37	115	0.015	0.00199230817354959	0.0484840633937808	
3	105	0.08	0.00656846231885248	0.0442604961904526	
71	117	0.319	0.00645122830844944	0.0374122846253533	
45	119	0.09	0.00328099370852269	0.0437513377955275	
81	117	0.139	0.00142351423810516	0.0467232702640829	
75	92	0.224	0.0965403673720141	0.026814441465959	
93	123	0.004	0.0147948929340211	0.0379902830800913	
91	94	0.712	7.02941177346244e-05	0.0591953682460098	
13	95	0.087	0.0242881394911151	0.0364373925357168	
61	119	0.098	0.0490100333970933	0.0280504542162967	
51	97	0.28	0.001136637229601	0.0531700903538524	
9	100	0.002	0.992540744738652	0.000165936150628758	
87	124	0.495	0.00020126333357511	0.0498056358364473	
99	100	0.452	0.00198878026850097	0.0463081249047054	
73	100	0.078	0.178862289459952	0.02166262184595	
65	100	0.263	0.339302871475074	0.014172787628738	
83	101	0.011	0.0199357560874956	0.0385113025697036	
7	104	0.039	0.0243526995133957	0.0364384605441247	
69	105	0.038	0.0450624765678521	0.0302720482368315	
57	103	0.019	0.426350919476528	0.0121031837879507	
1	107	0.132	0.178667467759195	0.0194719187351681	
27	107	0.044	0.0200251396544802	0.0375853589792086	
89	108	0.605	6.61390092061906e-05	0.0575026239329998	
97	111	0.078	0.00135770555853831	0.0479461167305569	
15	113	0.351	0.00152805984941477	0.0447047085750928	
5	113	0.018	0.0405705207902345	0.031217403587563	
53	113	0.447	5.55206524599211e-06	0.0641426874563113	
49	112	0.03	0.00782197468415333	0.0402070248135982	
63	119	0.136	0.00799156889842048	0.0394151303521409	
11	120	0.407	8.76361604513181e-06	0.0605983626933027	
31	120	0.108	0.00169554693603564	0.0452057330354222	
36	95	0.975	0.000754724973982676	0.0429405596391278	
17	128	0.499	0.0184459839735682	0.0299347877344211	
60	106	0.03	0.0399085442264894	0.0326242673293737	
30	94	0.115	0.259465125325437	0.0182548774760198	
34	96	0.005	0.00704077032734044	0.0489658617005098	
20	96	0.018	0.0749966057342352	0.0312658833450673	
42	109	0.929	6.00335594134591e-06	0.0588391375829663	
22	100	0.105	0.168325069084217	0.0222851275353656	
68	100	0.033	0.000840246480612995	0.053411117695907	
38	96	0.13	0.0493418679339477	0.0317795592858643	
26	115	0.193	0.00221453002191793	0.0437076584734853	
96	102	0.392	0.000890220392602789	0.0511146856437625	
24	108	0.066	0.0460930761048505	0.0322691504787632	
44	101	0.131	0.0018624236876504	0.0495382738062431	
40	112	0.034	0.156645941395088	0.0205956994728488	
4	98	0.018	0.107563737125486	0.0275450999953327	
94	99	0.042	0.0845058592617746	0.0273715107499964	
86	110	0.017	0.265775871002109	0.0172231667918406	
62	96	0.566	0.00517489705181721	0.0411560837000169	
48	113	0.009	0.0725283332979344	0.0286432938524534	
78	105	0.103	0.00580447079011535	0.0426511366647229	
80	118	0.425	0.000571187418176608	0.0478285169872054	
46	108	0.71	0.000131596816474446	0.0534620680410723	
72	115	0.01	0.00479424182277871	0.0458635450480037	
82	113	0.173	9.19742125081061e-06	0.0667397576782396	
52	90	0.172	0.00413451812513491	0.0479295014992941	
84	97	0.142	0.115121929935141	0.0262162925018257	
56	130	0.047	0.0265526354417545	0.0308382982012812	
92	100	0.032	0.205116682690639	0.0208624961625592	
66	90	0	0.0596540861551266	0.0333212302897543	
76	104	0.419	0.172559013813743	0.019625091420721	
88	124	0.243	0.125581137881768	0.0207498339143569	
10	108	0.005	0.32401309548779	0.0164963193617462	
74	107	0.001	5.40624103160404e-05	0.0670949283932726	
14	109	0.012	0.0887811036132224	0.0257704529858427	
6	94	0.089	0.209587046594978	0.0209691373373475	
54	96	0.074	0.0121707843164852	0.0401862329924367	
100	105	0.641	0.000740374986696017	0.0479785570197803	
58	104	0.24	0.117173746875233	0.0234876089886887	
28	102	0.297	0.0469912831571097	0.0294250935006355	
8	112	0.127	0.0825797440959539	0.0253585813611285	
98	105	0.499	0.0183761972801158	0.0337232434367282	
2	113	0.069	0.280334288749484	0.0164736809515736	
32	110	0.15	0.00257223620742225	0.0432476969221565	
16	108	0.369	0.000233360043765307	0.0570606471350763	
90	109	0.001	0.0481997436577442	0.030450732733622	
70	118	0.181	4.83287147891589e-05	0.0588270738857729	
64	106	0.011	0.971575949322539	0.000534413471255819	
50	111	0.225	0.00131464420554333	0.0473958168715399	
12	109	0.57	0.246185565848509	0.0161455463261886	
18	102	0.318	2.16024097781337e-07	0.0815246816326779	
