simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
25	118	3.38552675821468e-07	0.148536869182367	-775.486513686501	0.148532388137612_0.148536869182367	0.499999999999752_0.500000000000248	3.38552675483808e-07	0.148536869182367	-779.486513686501	0.148532388137612_0.148536869182367	0.499999999999752_0.500000000000248
45	114	9.28208044086974e-05	0.122864320264071	-750.074352647606	0.122864320264071_0.122869061218044	0.500000000000146_0.499999999999854	9.28208044105517e-05	0.122864320264071	-754.074352647606	0.122864320264071_0.122869061218044	0.500000000000146_0.499999999999854
40	88	0.000304719319218645	0.144182055032855	-569.884807918663	0.144182055032855_0.144185065343515	0.500000000000078_0.499999999999922	0.000304719319172593	0.144182055032855	-573.884807918663	0.144182055032855_0.144185065343515	0.500000000000078_0.499999999999922
67	113	1.54028089665768e-05	0.135953739016367	-724.985161484349	0.135952218535588_0.135953739016367	0.499999999999926_0.500000000000074	1.54028089665768e-05	0.135953739016367	-728.985161484349	0.135952218535588_0.135953739016367	0.499999999999926_0.500000000000074
14	103	0.0163221118917587	0.164632456019296	-662.392389208266	0.0769929241151884_0.164632456019296	0.499572052876742_0.500427947123258	0.0163221118154183	0.164632456019296	-666.392389208266	0.0769929241151884_0.164632456019296	0.499572052876742_0.500427947123258
36	104	0.0303593000011743	0.0681521851258559	-674.174478376341	0.0681521851258559_0.152956159480482	0.500106538106499_0.499893461893501	0.0303593000011743	0.0681521851258559	-678.174478376341	0.0681521851258559_0.152956159480482	0.500106538106499_0.499893461893501
35	104	0.000235976752805658	0.122222855836733	-673.137046721208	0.122222855836733_0.122231385258575	0.500000000000214_0.499999999999786	0.000235976752805658	0.122222855836733	-677.137046721208	0.122222855836733_0.122231385258575	0.500000000000214_0.499999999999786
26	109	1.22973311454952e-06	0.152013040870701	-718.728011830463	0.152013040870701_0.152023862385018	0.500000000000359_0.499999999999641	1.21418193624699e-06	0.152013040870701	-722.728011830463	0.152013040870701_0.152023862385018	0.500000000000359_0.499999999999641
98	114	0.00197420617976195	0.117916190974331	-733.069766129784	0.117909594218359_0.117916190974331	0.499999999999925_0.500000000000075	0.00197420617965292	0.117916190974331	-737.069766129784	0.117909594218359_0.117916190974331	0.499999999999925_0.500000000000075
16	110	0.00120807820474493	0.107213779059458	-726.695187719356	0.107206979929445_0.107213779059458	0.499999999999928_0.500000000000072	0.00120807820475451	0.107213779059458	-730.695187719356	0.107206979929445_0.107213779059458	0.499999999999928_0.500000000000072
47	117	0.000596807201911181	0.123804050483909	-753.282192434243	0.123804050483909_0.123807710179627	0.500000000000057_0.499999999999944	0.000589214483583074	0.123804050483909	-757.282192434243	0.123804050483909_0.123807710179627	0.500000000000057_0.499999999999944
