simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
91	97	0.0096316624192742	0.144101307008427	0.401254918875133	0.0526135377467625	1.02978645609265e-18	0.140719525434794	4.07118917658491e-09	0.127683328722554	
1	124	0.172808287146556	0.0692777227693017	0.138761975098445	0.0697507739889322	2.25531456434745e-21	0.123249588196923	3.90936714110459e-09	0.112032508700437	
36	104	0.03493058912941	0.128765424743232	4.34334592627206e-05	0.234662581513944	3.92191246885547e-15	0.11102973285574	2.00696495852217e-08	0.118773111707355	
16	110	0.034685457699866	0.0996790022058601	0.249073547502255	0.0659737617116332	3.6887046231596e-14	0.10687152510449	1.4192005424798e-06	0.0970083355714583	
51	103	0.000844159305334582	0.201106084181669	0.0883438032083705	0.0939112957727472	1.34276038800288e-16	0.124555470707362	1.45250912936958e-09	0.130457915420886	
56	93	0.0235236885251107	0.111487401795928	0.811886279312198	-0.0162847425393201	7.5253230939463e-12	0.125054195856269	1.29505717196654e-07	0.119761358885465	
46	105	0.00373107890312137	0.145891543445271	0.00539955840878714	0.163996806762316	7.52118403243996e-16	0.122238006453766	6.98075863802835e-11	0.133824750672601	
96	97	0.012084706105944	0.125691705093876	0.304720585495512	0.0820234008811169	5.261576777553e-07	0.0938410878979412	3.56204346255756e-06	0.100665969169103	
71	117	0.0676544280899904	0.104102684750174	0.143912387288689	0.0931676952269932	2.00262375278457e-15	0.121242182333383	8.02346373839046e-10	0.127093913876248	
21	114	0.000133544417543007	0.16433230454986	0.00108929568909932	0.201799661866984	5.14903656098259e-16	0.131848839552154	4.78857648421686e-14	0.149084562487609	
41	97	0.00127956842915718	0.181773767390372	0.126366065712791	0.0862496573829423	6.41434546316312e-14	0.113225465797049	1.64431605813801e-07	0.113763411776752	
11	100	0.254150563260134	0.0657246699471408	0.0322761808635663	0.145859194423327	5.33615347250986e-09	0.099338534727193	9.29010042086719e-07	0.104259585487524	
6	131	0.00585437649025251	0.118985794274267	0.327817745283915	0.0608090935325306	8.8686364587547e-19	0.156042446788656	1.14032694569371e-12	0.133225369409297	
66	102	0.00437041572379051	0.161489833847518	0.129643075270619	0.0881665592154343	5.46844383399574e-16	0.126847718920335	1.28155244494942e-10	0.142896978215243	
26	109	0.000481788175929826	0.161739125036019	0.0222444983028338	0.106304279344095	4.79083823913208e-31	0.152410604957112	2.93406278578956e-16	0.157690774070084	
81	101	0.00708116391782001	0.15480118987194	0.0400959900809614	0.145935891540222	2.3012209404716e-19	0.142680718210631	5.40396041483538e-12	0.152528567256109	
86	108	0.00233158922030738	0.150344503431568	0.000223449525319941	0.203217536314131	7.41496158192046e-16	0.109074094635804	3.22654866328252e-08	0.109874973335191	
31	119	0.268961207895518	0.0560332176796215	0.256819611891136	0.0704254000973824	1.4668834041319e-10	0.0988325891079487	3.96686468252588e-05	0.0818024075304939	
76	109	0.0137628875894727	0.118333892976555	0.0212394519781742	0.121293384712181	2.81517761560901e-19	0.130724930740931	7.94473414642838e-11	0.134629767721185	
61	107	0.00202371183787157	0.179045077820885	0.498684433957112	0.0525164166758824	4.4876617226705e-10	0.114430294058097	5.66754860101347e-09	0.119681089453355	
92	113	0.0016705137679732	0.159084933581327	0.0269312071670738	0.126866242642525	5.79577695769925e-20	0.136946685301389	1.85210321240629e-11	0.138290918651789	
52	93	0.0296523744284324	0.11860948280854	0.00172298451427122	0.195016566756611	3.99888663631706e-16	0.133607422102208	1.38272970918981e-08	0.123522891420913	
2	107	0.0393274961847227	0.103715175012414	0.0160835897170764	0.133692713415129	2.75752442278418e-19	0.126787150245031	8.4393383721793e-09	0.118809545490465	
37	99	0.0342510080078411	0.11681300153727	0.00223908535726736	0.19036664763428	1.84956346088071e-16	0.127894540687658	1.89745287090362e-08	0.125256424632284	
17	92	0.0786518658195845	0.0911493703097312	0.338312621656048	0.0797784356387117	1.06107447051589e-14	0.145986620864043	5.73090271995333e-09	0.126112207886043	
47	117	0.0999812397369295	0.0820700520390695	0.0169819454427791	0.134151070941746	4.8925583425636e-18	0.122869097947387	6.54779105165583e-09	0.114462571503384	
72	99	0.0254323031969582	0.114299534288525	0.103513539640322	0.0860706425140999	6.93087817032423e-17	0.122570818194623	1.01969974160402e-08	0.123306157564648	
57	103	0.244269556493477	0.070541365217794	0.0588689466047541	0.124278055886308	5.67096220597437e-12	0.112145513110588	2.30485803798175e-05	0.0942681671406201	
22	121	0.00971670700943439	0.122009272891304	0.171125654986278	0.073086652143919	4.08220099698464e-17	0.114455335410416	2.73954752621262e-11	0.124396344374768	
97	107	0.00733799943838876	0.121579958569681	2.50692623631199e-05	0.219971338197598	1.77989622562734e-16	0.11833655830773	3.51498815840377e-09	0.117801665850656	
67	113	0.00504703071447952	0.120064450908399	0.00332183076689407	0.157933565712626	1.59506898016976e-21	0.137378688164809	1.28872764405463e-09	0.11996405275287	
12	96	0.0212295312798243	0.130986779253615	0.0867885370751647	0.0889215126919005	5.63035646423085e-17	0.126085308427196	5.61587077459934e-10	0.133890899219481	
7	120	0.000222986137783703	0.201873507863904	0.0222741645336244	0.147526942257778	2.56355317226096e-12	0.11825782264211	5.51246287739715e-09	0.118777294382356	
87	123	0.164346137761676	0.0770236410523858	0.00763841177903735	0.16713687534362	1.82849225755375e-13	0.118193689131747	2.33417887350637e-08	0.112485776189763	
27	105	0.0117808808227238	0.132506573338961	0.00141061107680773	0.194497237626696	5.60192640360317e-15	0.139194961762753	1.78026802609798e-10	0.131449416606596	
82	110	0.00829994644725748	0.123605032473982	0.184708200111463	0.108856221354432	6.40453947475441e-11	0.122962796681352	4.95761096440383e-09	0.118746686324336	
32	108	0.00714669582793864	0.160578019369745	0.100500723469261	0.098801738427759	6.12800638524162e-16	0.125806712504292	1.78161551868353e-10	0.133648653699686	
42	96	0.552525174538965	0.0350256324986177	0.0904481192849527	0.105131683781245	3.6965164451346e-08	0.0936272368220603	0.0002613481136699	0.080938703304392	
62	99	0.0144132560691251	0.114357298184073	0.047248245950668	0.125253184326236	2.59283635014238e-13	0.113490968611252	1.59640353212389e-08	0.12049312495645	
77	116	0.976404751212137	0.00148148272736454	0.434007717679102	0.0401438406862599	6.98756260418823e-12	0.099914550461129	1.34232769142094e-05	0.0876767279851512	
53	118	0.00113277514129606	0.153196299687531	7.83439487528348e-06	0.228818849362351	2.49616916708998e-20	0.122337657910851	1.13091487464561e-11	0.131639834993014	
3	116	0.00041662807135343	0.160759434323649	0.020938985237148	0.14375304411529	8.01894375769564e-21	0.139521442086063	3.78063312404528e-13	0.144024001998021	
93	100	0.261579294694902	0.0590630725725618	0.829132632892015	0.013406557555047	2.18046608510595e-13	0.113501177453038	3.2668811217413e-05	0.0900662847502703	
18	106	0.000273209728320686	0.19112502106497	0.000295888300251734	0.211286031393821	2.39991663464815e-14	0.112864907744823	4.11598503941583e-11	0.135756867270055	
38	125	0.000561783260635099	0.178013536816019	0.0178745840281112	0.129590068418768	6.50143210402823e-25	0.134574063115565	7.68679515421101e-13	0.134988131390163	
58	133	0.0385791734296233	0.107638856179057	4.76834016354122e-05	0.233423519365843	2.41024251441326e-17	0.128025779602896	3.68548879218101e-10	0.115437703951448	
23	98	0.00771757046122634	0.144416252129868	0.104826683016062	0.111516230584414	2.9200467285744e-15	0.125830242808799	4.72049316785747e-10	0.134550819732478	
88	95	0.0360620393172432	0.142588262531409	0.00248304412307454	0.185755070902472	2.55787051855036e-15	0.141442082046682	5.35138531409876e-10	0.139359212318121	
13	108	0.000561937102995534	0.169479860907184	0.220867871874429	0.069461851877179	3.79360524057432e-28	0.158488215523757	6.14395817712097e-15	0.163030362867721	
73	103	0.0135012675620129	0.121699821762472	0.00152379524095037	0.193575355333187	3.89063767405588e-15	0.117792548514681	4.13521526784325e-08	0.114553450052555	
48	103	0.0602809665621264	0.0911182924563175	0.0272355554097867	0.134711122796726	1.06674283093151e-14	0.121937197111057	4.79470415641158e-06	0.09945429759602	
8	98	0.000412087519830812	0.184736431738337	0.00715707896104267	0.178581754853124	3.94862530463168e-12	0.119402757832267	4.50037187394496e-10	0.138267349898992	
98	114	0.10514434063653	0.0816739088074296	1.42036704939841e-05	0.213867083040622	5.00839400976774e-18	0.117768679261851	2.8756404698487e-08	0.109420613485101	
28	112	0.0388777943695738	0.0961013818015107	0.0486753062106016	0.106450916003706	4.48012877686112e-15	0.109049754526665	7.51146646026062e-07	0.0969049117738491	
68	110	0.00803526013898613	0.131453832700632	0.00108554391260096	0.168363776801301	1.49357089985884e-21	0.137328831740598	1.34720454689163e-11	0.137521843412323	
83	117	0.000418047158894949	0.151201594638813	0.000313668692109692	0.184361963134157	1.68210058059679e-22	0.145548080506821	2.70039165061519e-14	0.148530656041296	
33	103	0.00183003864812046	0.137321868765634	0.0101628460185168	0.189434630850935	5.81447163387056e-15	0.139529977814614	4.28799178526764e-11	0.142287645799425	
43	111	0.0468663567974838	0.0850168122821752	0.0216096382438211	0.124805255326884	5.60491561695582e-15	0.108758506891225	1.95960628643672e-07	0.102073655640129	
63	116	5.04888108333659e-05	0.195973161589039	0.0177603958031887	0.124399203407327	8.412818880626e-25	0.143441216148619	1.41738284377442e-17	0.168252129055575	
78	89	0.129278995046714	0.081662006249252	0.549379944137057	0.0415983546318093	7.62260827082224e-08	0.0929243604640273	5.64152782434198e-05	0.0930342081473558	
54	114	0.00765246659580883	0.135408852860201	0.00025529854896611	0.214580715243993	1.72926759578485e-27	0.150693963494557	1.95330468567271e-13	0.147131829753141	
94	118	0.0346143612200717	0.130367801738106	0.150646001763842	0.0909274140548026	5.63793249605092e-12	0.107031160480849	1.10847092322458e-08	0.116390212361202	
4	122	0.00124229288252883	0.176263455798523	0.096240853595164	0.100541965459998	6.90861545976658e-20	0.143528702957492	1.44524623838471e-12	0.142295747401031	
59	89	0.00297315660792954	0.174355684297406	0.00489835322058174	0.177846042032135	2.44913311943819e-19	0.155185981477153	1.13755417703026e-12	0.162829288135568	
39	115	0.223358520286944	0.0600433438492964	0.545377891448824	0.0334822191609578	7.63108488557301e-13	0.107200642037133	2.27859887867018e-07	0.10274988998532	
19	102	0.148869436278252	0.0838880517607087	0.860021829030853	0.0129402057963937	7.86424176100676e-10	0.112009413306019	2.79867327010152e-05	0.0952469193523446	
14	103	0.137613880049863	0.0946286234309355	0.0304436099662331	0.131774929022067	2.80168394526353e-17	0.123711555784083	3.88147881250477e-08	0.117341699630056	
89	109	0.00543731318796114	0.185599821109006	0.119680419400661	0.117018198880965	2.49830873329597e-13	0.12439247258687	3.66556940341849e-11	0.143093697617163	
24	104	0.172114539827448	0.0661549321891008	0.327864242384533	0.0571953478690383	8.03535722731581e-11	0.101032153784685	4.93158550567667e-05	0.0846054440850065	
49	96	0.000903031157872096	0.173129085015403	0.0611184675133398	0.117147874156598	5.65229554065506e-17	0.12430083466709	6.10235212101844e-10	0.132674683667831	
9	92	0.030191538396229	0.109445346936511	0.251872306368474	0.0756664994124099	4.7447021326233e-11	0.110754116017627	2.13015414374813e-07	0.114556184738734	
84	86	0.00111053630680961	0.177091065087949	0.361022879484266	0.0616951139477133	7.05948203415858e-15	0.140568390569091	8.44022260243652e-10	0.143390951376297	
99	102	0.0248100150374377	0.0987699561887821	0.549650819447074	0.041327076577536	4.73134416813585e-09	0.109892702835948	3.66064754704246e-06	0.0941554591247239	
69	114	0.431301704251691	0.0393957040475716	0.0622112947078715	0.104504958584726	6.99279880757009e-16	0.121061067317376	1.86862919148524e-06	0.0965585005045499	
29	110	0.0237392770025879	0.12410587884441	0.00493822973210345	0.147363973515555	1.93410135957365e-20	0.126443229601213	1.80327931751482e-12	0.136026532487278	
74	129	0.000998566022658659	0.145773813444743	0.00690949455863521	0.126306900682349	1.67750644411233e-20	0.116999723235412	2.63983450004503e-13	0.135078542988753	
34	112	0.0651922932520131	0.0916942487333142	0.338962049354877	0.0551140066582206	3.36496173636869e-27	0.154761177952353	3.68579459474635e-13	0.147285309302272	
44	103	0.000920840767894297	0.162091199390639	0.000706387307986001	0.184843652794828	2.11753983994912e-22	0.133155646815543	1.51415580685524e-12	0.140902997596179	
64	116	0.0322944835413676	0.112641145385111	0.00966181392182253	0.162793735580909	3.48604526295114e-09	0.0992172814535125	2.8582919595088e-07	0.108643775119004	
79	94	0.00640737693131727	0.145874913353143	0.00702985894981834	0.212365974326443	2.49623078341492e-11	0.139481919937505	4.7268653244504e-09	0.134623555041641	
95	105	0.00398418478593968	0.151402910786993	0.0714339431392477	0.108203498739066	2.93920931002706e-14	0.125443822728849	1.71640596832474e-11	0.140349666633225	
55	110	0.0528329756985905	0.112731322318514	0.137303888290238	0.105814945881006	7.21372682053042e-18	0.14870787545597	1.70410325887467e-10	0.136751830989342	
60	107	0.203495383837495	0.0663076301663791	0.415199826082812	0.0495069558291605	2.47605774724657e-12	0.118481796594861	5.50774553460432e-08	0.117475181447733	
20	97	0.14459249826999	0.0732041871699227	0.0752489892690871	0.116098455951827	3.90734151409159e-07	0.0882400477637561	5.11929971624219e-05	0.0859516803895455	
5	103	0.0605333611887414	0.0893728880483567	0.00168273973789668	0.163012590320746	1.40156981173756e-16	0.116892434682676	2.55421114818174e-06	0.098661597577419	
40	88	0.0632374856288881	0.108458203977417	3.76770435863705e-05	0.279862185256111	5.3180353517669e-20	0.144541008241258	5.2248032039595e-09	0.135968609263398	
90	113	0.21194212409759	0.0667794108617064	0.111888671807348	0.111173235675488	9.3964058588131e-13	0.115823369249108	6.76571331776972e-07	0.103338384694676	
15	108	0.00868985050027665	0.127495039485588	0.0751210796144446	0.0983408967551451	2.47487223368478e-11	0.10859833157505	1.58204386393859e-09	0.121455039691735	
10	125	0.0710110784930899	0.0796707827271708	0.0492215187762228	0.108854323937174	2.68445647149554e-18	0.126687475472805	4.07833996604154e-09	0.108230556449095	
50	118	0.431105654504024	0.043741086049191	0.0987512458034077	0.100082678931567	1.07290104695454e-15	0.112198408906414	1.98267704392128e-07	0.10491824450595	
25	118	0.0405078669540452	0.0901307739778515	0.0496895123293322	0.0920746074446788	6.07275987487918e-30	0.148652895163499	3.90347452975855e-13	0.138810094451175	
85	100	0.166830631515651	0.0744140382932256	0.12041512588115	0.0880994900095745	8.82966126745269e-24	0.148739265568694	2.39989105406699e-12	0.152146841290321	
30	111	0.0312228908765096	0.111442508855352	0.000520925460813837	0.215623021265423	5.31930703835579e-22	0.135545962101677	1.93628011231031e-09	0.121921955673909	
70	114	0.0103689021958759	0.127719655182305	0.00763785324603128	0.122244492869127	3.60049746110182e-14	0.0992708720044646	3.47389391376346e-08	0.107201866362846	
100	92	0.123887026513795	0.0916705563023179	0.00107998313810387	0.230546206345479	1.68293514452508e-13	0.116793120471107	1.10379129369033e-06	0.109734621681989	
35	104	0.0797210335204907	0.0830414714333599	0.613354324631896	0.0254195676554117	9.84622770073288e-20	0.123032221118461	7.5287321121159e-08	0.105903013561205	
75	106	0.0109914246686448	0.131752380096013	0.000390969757457338	0.226930219907187	4.48888392895391e-10	0.109919151109058	8.85396222153437e-08	0.117118837019786	
45	114	0.0286000186535979	0.0983429284341263	0.0793221977611387	0.0941780110148976	5.43655587952086e-19	0.121781028122313	9.33879082605385e-08	0.109906384281366	
65	115	0.0317527464589173	0.120415852548911	0.00516993687828893	0.177689770806906	1.41339669963426e-14	0.129726649959399	5.0492573106722e-09	0.120892822116669	
80	115	0.00890847619298479	0.149026469421132	0.00277376067070034	0.149220185045685	8.53363860283737e-23	0.142947965571604	4.99021436940062e-13	0.146723373973998	
