simNum	IVsNum	P_random	eff_random	AIC_random	P_fixed	eff_fixed	AIC_fixed
81	94	0.555983874257039	0.0126432030699146	-554.536916602875	0.69468969856944	0.00796550970536715	-547.414243275298
76	114	0.220420315706789	-0.0257114777998118	-659.525356624593	0.0127719898710357	-0.0499133326649664	-655.544948954001
71	128	0.0282651643743361	0.0409767763118741	-746.334273124403	0.0524253225112829	0.0347261850903833	-736.18729006552
51	110	0.113113923536855	-0.031789958374154	-643.991882652178	0.03412021035844	-0.0417387786364151	-632.315672559689
91	107	0.181167708964298	0.0293065246965816	-606.155449895945	0.320007940493403	0.0206709980158845	-591.477803064819
31	99	0.380251377910996	0.0180868367286112	-580.112126597205	0.644662896152173	0.00894880192272567	-576.351849589784
46	106	0.229789224573458	-0.0247945459141736	-614.244100283444	0.0858294772378016	-0.033353374687672	-608.814410472027
11	128	0.691900586248612	-0.00650737006624439	-782.683241564454	0.434531944642683	-0.0123673266697197	-780.084415454087
61	88	0.36986322988336	0.0211905229715504	-505.4917157512	0.896354352027441	0.00242229752162421	-498.676170765726
56	90	0.0869781696944657	-0.0394090175318289	-518.002894819088	0.065726327614967	-0.0395109645395059	-516.592811151017
21	88	0.626778198214898	0.0108378923903346	-515.926273483696	0.655807116603663	0.00964061648002773	-517.855291131396
6	87	0.309918919313384	0.0222308102107434	-503.496301634786	0.321686332925325	0.0208014931878181	-503.971381070679
57	116	0.197459720856898	-0.0259647865730836	-660.515127032629	0.284963120391541	-0.0203870463314126	-657.224321058183
12	114	0.52813039804067	-0.0139541664001424	-633.322816227415	0.722669007758382	-0.00756739105056357	-626.063083091641
1	126	0.639072559545089	0.00964018649055034	-719.447890959569	0.949025649024641	0.0010678613028352	-716.724917459367
86	112	0.492038440360307	0.016172390464898	-631.705061373129	0.408109480530362	-0.0216851110816307	-625.979232064901
26	123	0.725216003394412	-0.00617199102914448	-734.004640542489	0.641216199308557	-0.00803134810926032	-729.983536199253
16	99	0.589943152199196	0.0114949738959982	-585.029880540485	1	-0.000201602215598717	-582.036323760823
92	107	0.458888481311466	0.0165301843617162	-609.020257907636	0.504875698396051	0.0149632014061308	-595.790675842947
41	111	0.731114585641393	0.00777633314072003	-618.321072717967	0.844355914151022	0.00428529620967029	-619.224832578197
