simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
31	107	0.622591486053237	0.0260338674945182	0.446708764248164	0.0494289310649179	0.00236852616562011	0.044772041417958	0.0852395876088223	0.034819845582395	
71	110	0.723903639065262	0.016993549708479	0.270288105167432	0.0707344188701999	0.0244318785044439	0.0353118149255808	0.186070144758936	0.0269057211599124	
21	97	0.32495028253658	0.0451900794786806	0.241033270850208	0.0872454995196549	0.000255121116213046	0.06898407603056	0.00319879187502156	0.0636350557551084	
16	107	0.246656297016364	0.0609414837738478	0.798611989725539	0.0153901711062808	0.321827986336288	0.0159898974314592	0.0500664785098662	0.0404109698284259	
6	108	0.822283587604459	-0.0112268669864271	0.737886475752264	0.0227253894962194	0.0170303116703591	0.0439917711545582	0.190195313069924	0.0271671306121188	
91	102	0.451133139893802	0.0375231434123994	0.0427723899925234	0.115230836824306	0.000779709377506075	0.0523847835146631	0.0220285854998521	0.0492356025798405	
41	98	0.291295308229261	-0.0635945366100883	0.00201253672948765	-0.191527362271392	0.154274483439519	0.0231063537807096	0.499779863521432	0.0152002706286135	
51	110	0.0673198935250413	0.0891796493149908	0.297958833462916	0.0762884326005315	0.00774382322019668	0.0495063085842614	0.000590756412223367	0.0693771916206899	
66	109	0.169870961497785	0.0677460542083703	0.793365010214979	0.0164140742077026	0.0111445304379042	0.0412227807149093	0.0109537114415005	0.0521497030905488	
36	96	0.714448360601326	-0.021389536388974	0.811298646637638	-0.013725884551431	0.0573911775656134	0.030232635544526	0.148938109851849	0.0312589951038986	
26	106	0.586583613277224	0.0287556234978422	0.00899604338181526	0.150502992726614	4.21940608224548e-06	0.0698304052476452	0.0179365778259708	0.0493820241139702	
11	109	0.953418207820964	-0.00316777048877004	0.630897708132494	0.0337769815634696	0.00516519716711683	0.0503014664248407	0.378418952874873	0.0185739045748027	
1	114	0.772165115352039	0.0170119825609107	0.934050437451227	0.00514027275454591	0.000522938522633523	0.0588889097611602	0.0212113039622919	0.0484829035236858	
96	110	0.903397238886309	0.00778754614100752	0.271699968158166	0.0722686462062469	0.00424182229641046	0.0486432248774065	0.148489318369253	0.0313854392055613	
76	108	0.115954320640576	0.087626504934216	0.709148820510619	-0.0186616380720697	0.000842662153650375	0.0513521652629899	0.0013643703201505	0.0669778531740444	
81	115	0.749665555770384	0.0165541279749454	0.164046494219183	0.0830397382590824	0.006138715586085	0.04091387555246	0.123028328802906	0.0300145336729711	
86	99	0.340959711534174	0.04838874386405	0.828318230665512	0.0145322345852004	0.000295264366315239	0.0565128665056972	0.0334762718802806	0.0450946379199597	
46	100	0.0235298315107291	0.135557778248669	0.08315140285525	0.124991296025733	0.000766793653237646	0.0579295405139054	0.000328412117065299	0.0785602438236404	
61	98	0.253966495967393	0.0799450445640849	0.00968821050832935	0.184007306211089	0.00746702340294302	0.0497406519916754	0.0265926601858078	0.0524172409480822	
56	122	0.029107544323175	0.140837206056173	0.933736338609844	-0.0048852857829669	1.75428320101837e-05	0.0670097227123808	0.00109675951415771	0.064541941283562	
32	103	0.120388063589385	0.0922513079687387	0.217378376599008	-0.0856003359203246	0.0037161092972264	0.0475161936892772	0.0315802234748466	0.0463809659422709	
7	99	0.296912300590792	0.064919059689187	0.824436125383437	0.0132791791852082	0.0170514280629653	0.0389074560795831	0.0134677284022602	0.0535706722995882	
17	101	0.131873132011963	0.074655398736858	0.747952679500606	0.0208837316832457	0.000657785189619951	0.0489190669682269	0.00339007289359725	0.0604539842879508	
72	114	0.0104122893552564	0.12169604962001	0.0558011913726706	0.129534283511812	1.31636008463103e-05	0.0705776254029667	1.12617916325927e-06	0.097702046395091	
92	105	0.707360556291465	0.0176460465380578	0.580224274522108	-0.0437820714986564	0.0164913318041628	0.0452861834224787	0.0887418060698629	0.0368327546642279	
22	128	0.451828330613345	0.0358826391708347	0.320274699011603	-0.0647535002355248	7.26650155849596e-05	0.0667722637183409	0.0140554667387416	0.045750024913074	
27	98	0.639498693748772	0.0265315857283557	0.727156858931792	-0.0199667084729741	0.0713488852360214	0.03013405323519	0.420239535351709	0.0180611789666139	
52	125	0.459944577064148	0.0365636110406716	0.933967653611055	-0.0056632585126899	0.0284056726708549	0.0377612935478585	0.0544832115428708	0.0379359004769222	
37	115	0.00448333034794907	0.148367715686465	0.175289594816289	0.0937320437373461	0.00676525842554832	0.0484720228650017	0.000201280840923909	0.0780687716796937	
67	108	0.0227554401358413	0.133556961844171	0.00387698741766251	0.195736803660033	2.61442623518046e-07	0.0804180282087743	4.15201464879972e-05	0.0876893902348093	
77	92	0.152168042862588	0.0889755605882122	0.485663016546093	0.0487392226098758	0.00538751504996745	0.0473030814547922	0.00398969573019021	0.0662510418316051	
82	111	0.355465070329598	0.0471176205543946	0.339035091070768	-0.0552223390490344	0.00282381119532649	0.0499191130736282	0.0202591985311417	0.0488372211122215	
97	91	0.818570809974788	0.0147910239651146	0.507563018017592	0.0554887789472863	0.0562447934182405	0.0405570942770526	0.0230320438522151	0.0541260253067827	
12	102	0.794469393511534	0.0160143419990098	0.310093847533474	0.0674273966457381	0.00451989701303974	0.0517374012161094	0.0238187021031239	0.0497485593588938	
2	96	0.154476419835943	0.0852517981997554	0.661645579305736	0.0289853513052413	0.000256337678028317	0.062008509785355	0.000984512341295592	0.073797774858914	
57	91	0.876563188841503	0.00879157933546637	0.507502826924002	-0.0522732522326773	0.00144276146393378	0.0563613329046621	0.224340742845913	0.0289782996200403	
62	99	0.65007152427057	0.0231816714656226	0.690209539689344	0.0330083073417556	9.0556713280934e-05	0.0710930179022993	0.0204281166709967	0.050326247578118	
42	137	0.393905350521701	0.0382604268574546	0.162532353280381	0.0781832908679266	2.71952627618657e-05	0.0550902576700916	0.00608127392430093	0.0507329204051934	
87	116	0.0759407303155186	0.0990489574265772	0.996595600391553	0.000327967924419318	0.000831513773355886	0.0621597749402865	9.85560437774366e-05	0.0819950523620536	
47	118	0.37220521060208	0.0543934980103998	0.0236639436421693	0.127578852500138	1.11404924860264e-06	0.0763168796783829	0.000428945387779692	0.0723554283535929	
33	96	0.340312699963488	0.0644852333269456	0.445675635224111	0.0489335389623261	0.000425326187917497	0.0602992500504069	0.00129208009670221	0.0717893254860296	
18	103	0.301643940445294	0.0516819530607364	0.078044016257143	-0.110769339158345	0.0254876423008028	0.0363792249694985	0.0518850640094238	0.0416306210741632	
73	103	0.0544141408911555	0.10785559549047	0.034798745737717	0.147999373475302	1.58204014118526e-05	0.071971252088805	4.18458178388857e-05	0.0885103427203501	
