simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	eff_mean_minClass	sd_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass_mean	correct_factor	CHVP_test_correct
2	96	4.49115279025238e-05	0.115416983061849	-596.241828624097	-0.000495702652463028_0.115416983061849	0.497797865134941_0.502202134865059	0.00240492819708682	0.033573896777896	0.943046240214453	0.113693891396792	0.0269776851384553	5.70524154966849e-05	1.11232487501551	0.0117313929052855
3	111	0.518940163532741	-0.0191572609062722	-708.758019261341	-0.0191572609062722_0.0927301212377219	0.501070659287288_0.498929340712712	-0.00661836268866959	0.0296065547756129	0.823526901866653	0.0809744396909751	0.0316985231363964	0.0120010032667828	1.32943782435797	0.06728575515157
5	112	0.192416178977407	-0.0418293869622959	-692.67859536534	-0.0418293869622959_0.09601140970175	0.500476910231418_0.499523089768582	-0.0224964940501738	0.0318958266564445	0.482093871971531	0.0751963264950988	0.0334780547565351	0.0266746273820891	1.35466008443905	0.055926268577339
4	103	9.2084895418439e-06	0.0740057813245171	-609.450649873453	-0.00268179834438442_0.0740057813245171	0.428641114077328_0.571358885922672	-0.00383019503486899	0.0520269953887491	0.94145743050263	0.073641268265727	0.0158471208716802	1.00964299221963e-05	1.31672579325445	0.217485961545733
1	114	0.125701913224041	0.0522211063248867	-695.645567261983	0.0522211063248867_0.0522842289309223	0.500000000000036_0.499999999999964	0.0244447678394495	0.0338506822458086	0.471703142499713	0.0846851479203425	0.0368427499667261	0.0233690737224655	1.13646750255998	0.264107126131304
6	108	0.296376600214043	0.0361885735966396	-649.023109594229	0.0361867912052445_0.0361885735966396	0.5_0.5	0.0330985778517052	0.0159829685232606	0.0407775460906947	0.0470823522304551	0.034486310813594	0.175038798166673	1.24872852043197	0.797695948477317
7	99	0.000183535054068137	0.124077766607984	-610.379806971683	-0.0449746376282993_0.124077766607984	0.497804490336103_0.502195509663897	-0.0264268568391721	0.0367870181525964	0.474235610977679	0.10398516683262	0.0319068438397236	0.00153737834775217	1.3115628935231	0.0120457355887541
8	102	0.289687240216383	0.0311557527190491	-652.030700444652	0.0214888939853571_0.0311557527190491	0.495716887870011_0.504283112129989	-0.00041639748087696	0.0247651734475552	0.98661830438284	0.0540457083130763	0.0292708166049483	0.0677620732128096	1.31162829222907	0.217942119135905
10	90	0.228799454077173	0.0349084946422933	-554.813640809695	0.0349084946422933_0.0443262230441776	0.507372486992806_0.492627513007194	0.0196242487113875	0.0288073331032848	0.497498431224683	0.061883771450947	0.0249392088390693	0.0149660894487555	1.15772850910659	0.312938490314525
9	118	0.303659661360247	0.0382912891862181	-719.027605855638	0.0382912891862181_0.0383887755720707	0.500000000000485_0.499999999999515	0.00576297263912676	0.0370622862190324	0.876699633470719	0.0727286665481623	0.0423442407169143	0.0885230305895519	1.36639676783248	0.331122670925053
11	109	0.335889185537914	0.0445384320119162	-653.935726973284	0.04452339148814_0.0445384320119162	0.499999999999999_0.500000000000001	0.0147294795432101	0.0323301493789036	0.649595363967696	0.0848968571490217	0.0460760396978783	0.0681394740141641	1.72560151763392	0.393470978762346
13	116	0.0830193526947954	0.0447805056664676	-731.68174643714	0.0447706670550301_0.0447805056664676	0.499999999999996_0.500000000000004	0.0275673149958334	0.0283573047221712	0.333020443538429	0.0619205482096371	0.0256085706514369	0.0171776009659392	1.01227279254519	0.372938884316401
12	102	0.0402632758631602	0.0679673164009435	-607.264948331164	0.0679673164009435_0.0269126942192248	0.502676634126111_0.497323365873889	0.000211547991530788	0.0394321133081839	0.995730059315322	0.0933200465534867	0.0327110782212611	0.00525627191237718	1.72576972536479	0.153788864063771
14	117	0.0509989791377451	-0.0397107398163301	-721.123079200231	-0.0397107398163301_0.146511390060546	0.506635714846022_0.493364285153978	-0.0363048393952991	0.0201381206859112	0.0740172089574331	0.143619782743196	0.0369071096829596	0.000166809200245954	1.75228639768025	7.27600719650563e-05
15	109	0.0282236502575017	0.0784367058941617	-664.083967599897	0.0784367058941617_0.112229164105034	0.501656379283008_0.498343620716993	0.0641525850650453	0.0352669878048612	0.0716738030568388	0.125845182508429	0.0325342559409307	0.000187897457883134	1.25844164404526	0.259881264324942
18	103	0.0539502662376008	0.0341626361532473	-644.688034751828	0.0341624676035036_0.0341626361532473	0.5_0.5	0.031802235772277	0.017435788333241	0.0710855785257346	0.0361161899698444	0.0175214598789469	0.0418223877243431	1.33596089454288	0.932741319719046
17	101	0.000388611786919465	0.0500318171250198	-662.718377143964	0.0500318171250198_0.0500395740931957	0.5_0.5	0.0496955969889327	0.0136253449546722	0.00042301960552782	0.0508674309578399	0.0143543056326181	0.000601511482303741	1.7032891044901	0.995253596264054
16	107	0.127217682287891	0.0373195596482956	-662.00247654618	0.00394978170160714_0.0373195596482956	0.495435768898179_0.504564231101821	-0.00388466128751334	0.0257829373974607	0.880524032112395	0.0455698673503184	0.0242772087172344	0.0632590057989538	1.37731039443581	0.24111783393399
19	121	0.821548557547481	0.00862129282754947	-759.040316338852	0.00862129282754947_0.0735995264870244	0.500037332014039_0.499962667985961	0.00375624169697088	0.0381391918098077	0.921709355903457	0.0806779680088781	0.040308446033074	0.0475928280200661	1.32956043522695	0.234953301937865
20	113	0.163912059968589	-0.0387966211637096	-693.519808093372	-0.0387966211637096_0.16715948196106	0.50600594949175_0.493994050508249	-0.0284348590735011	0.0276876712875635	0.306639813477077	0.153917260394066	0.031418680008846	3.27275090735973e-06	1.0935812439229	1.62375857835405e-05
21	97	0.00246566379071122	0.0707248000433146	-577.838852428814	0.0707248000433146_0.0707319895886201	0.500000000000002_0.499999999999998	0.0565598294882086	0.0227435828507719	0.0146141352128539	0.0886684820778039	0.0347077734170116	0.0121993490971681	1.37977105898907	0.573615805090269
22	128	0.140128561757842	0.0558506300321975	-783.693614418495	0.0558472636791253_0.0558506300321975	0.499999999999996_0.500000000000005	0.0494482797215404	0.0200633787764658	0.0150529690547308	0.0696308139393202	0.0376200734163469	0.0665079442714075	1.14130450072578	0.69066395559189
23	97	0.129266380794342	0.0334906405324119	-593.376903171576	0.0334906405324119_0.11632600115325	0.51975612736237_0.48024387263763	0.0344874862750091	0.0218870553031771	0.118384250307529	0.117761211210845	0.0336417155642366	0.000706283101774844	1.35452981345881	0.0610690931783903
24	84	0.677375480040993	-0.0167927847484745	-508.300053233057	-0.0167927847484745_0.182878167543292	0.502022139779365_0.497977860220635	0.0026047718497032	0.0402202206165765	0.948518633617509	0.16193164919349	0.0402837093644385	0.000127613303658487	1.0995454225832	0.00607570797492876
25	114	0.0744005553426331	0.0509387022072359	-693.562359770352	0.0509244451512207_0.0509387022072359	0.499999999999989_0.500000000000011	0.0283995182709932	0.0350923489343717	0.420055164838703	0.0715819633994802	0.0282865910860614	0.0127630339063188	1.18842233574951	0.400276453466851
26	106	0.0040226677640658	0.0604209854217176	-673.669682296719	0.0604209854217176_0.0859303861972045	0.501382613713249_0.498617386286751	0.0603102150822901	0.0205429194733263	0.00408776945795498	0.0875586982399937	0.0227026825111762	0.000198457820207515	1.28944876209084	0.47238300046796
27	98	0.195072973070974	-0.0363809006671989	-602.363145903407	-0.0363809006671989_0.0980048619071654	0.500709681715136_0.499290318284864	-0.02844612032026	0.0278839285321676	0.310189368329673	0.0897840402912777	0.0353091457521687	0.0125785577926769	1.31889990340058	0.0140547142626594
28	112	0.38800477496616	-0.0303921846395721	-680.472334711426	-0.0303921846395721_0.105324854884685	0.500099881884909_0.499900118115091	-0.0117361254026865	0.0350686868589266	0.738512295460517	0.0860113342526558	0.0440553324976724	0.0534151748922564	1.25375001006772	0.113391582025457
29	98	0.297541515200694	0.0246848190934419	-622.033525447017	0.0246848190934419_0.0713104982538152	0.502749772989138_0.497250227010862	0.0249635631301774	0.023568862965462	0.292150245100292	0.0711095846410766	0.0253166208379921	0.00601356224899431	1.16083580867658	0.217855376401912
30	90	0.00290861908403289	0.0921245421488698	-565.419962092218	0.0432264345312285_0.0921245421488698	0.498192681430153_0.501807318569847	0.0344899212821257	0.0303748269681417	0.259224044293888	0.0990031106927019	0.030087645577233	0.00143442277759406	9.99995563835095	0.993743340078017
31	107	0.914289182488448	0.00252944438262424	-685.050073655366	0.00252944438262424_0.0834366704246882	0.502245619914872_0.497754380085128	0.00675044141480363	0.023445286034778	0.773967733270929	0.0799638120859688	0.0306483368607406	0.0103902310969018	1.75917304227875	0.135418981882827
32	103	0.0230682792934312	0.0679662862249442	-639.499818042545	0.0310956594413278_0.0679662862249442	0.498037434610952_0.501962565389048	0.0256633236460557	0.0284301987591533	0.368823420611723	0.073167333345067	0.0294592156009219	0.014632403464438	1.19825166204176	0.300154088981506
33	96	7.55969327392092e-07	0.149575131323476	-591.981179003354	-0.0313655992178618_0.149575131323476	0.496477563476826_0.503522436523174	-0.0201271942845182	0.0339176151428105	0.554314218950563	0.140863244982284	0.0282318009195399	2.7311710387138e-06	1.87065269408607	0.00108480145658391
34	116	0.0313107407176395	0.0622808460297044	-740.193951985768	0.0622808460297044_0.0623133352833581	0.500000000000014_0.499999999999986	0.0466225616734052	0.0285718636083393	0.105464529194488	0.0789626642359567	0.0283470093946763	0.00625111244283667	1.16360793688267	0.481698799645206
35	100	0.01573157119137	0.0850756883703968	-625.803818166007	0.0377308915494185_0.0850756883703968	0.499298998022403_0.500701001977597	0.0209620260960969	0.0311288001266426	0.502264107696817	0.101347456073194	0.0346195428452818	0.00423992729574924	1.94575392648321	0.216563131349446
36	96	0.469834555396859	-0.019474922963797	-597.338498475226	-0.019474922963797_0.0838719616305085	0.500987739059897_0.499012260940103	-0.00938301074624493	0.0268377395002809	0.727397741253766	0.0745006339357768	0.0362958630267457	0.0428622526557188	1.46354843632753	0.1106281871023
37	115	0.000327663082909509	0.0919780757030254	-685.901135745381	-0.00448564019646565_0.0919780757030254	0.49010257950452_0.50989742049548	-0.00519981387805642	0.0411601241655222	0.899692185830163	0.0926809443731061	0.0248254137267057	0.000296520749197878	1.41191817069096	0.0712552859806746
38	116	1.41215203254038e-05	0.108481035420184	-730.802419742888	0.00599041234081213_0.108481035420184	0.497465549111475_0.502534450888525	0.00627584409608862	0.0335996820041524	0.852160015097929	0.107455801372693	0.023911992823247	1.67676831562716e-05	1.81204106790097	0.0407828138958368
40	100	0.193456337608398	0.0384122370129231	-606.694502146491	0.0384122370129231_0.0384122782957882	0.5_0.5	0.0239000101962367	0.0293375250185591	0.417224247966644	0.053694241286654	0.0253354035771903	0.0365634810044465	1.11688348403337	0.486191364145018
39	124	0.0751080087700778	0.0656686892532025	-741.595617846914	-0.0052032529152388_0.0656686892532025	0.499042604045606_0.500957395954394	-0.0177019858286321	0.0353372119472923	0.617305389261358	0.0799251037216952	0.0365840465115677	0.0308068351026288	1.33701910184314	0.0847498744441655
41	98	0.405264038128312	-0.0282862031397884	-613.088215677035	-0.0282862031397884_0.0789784588201496	0.500516995022589_0.499483004977411	-0.0168628447909725	0.0338391107452623	0.619383662896195	0.0647477865095779	0.0404020739883248	0.112277719663471	1.10063002296661	0.137699983633493
42	137	0.134462506889345	0.0303088869916908	-889.461356880772	0.0303088869916908_0.0790623414501665	0.501221722945976_0.498778277054024	0.0361199658675327	0.0201293926486911	0.0749724435642187	0.073148533015079	0.0254071527387431	0.00463458465310531	1.70356930468216	0.445769491818952
43	116	0.891939182323643	0.0031122690842383	-729.809897445022	0.0031122690842383_0.0963399730847532	0.506151692116552_0.493848307883448	0.00776086323214213	0.0228587853105079	0.734842277450084	0.0917196536919791	0.0326917851838711	0.00589937698171948	1.53045770070491	0.0695904175861655
44	103	0.0269293778865178	0.0856414728086977	-639.961297296164	-0.00132208914564978_0.0856414728086977	0.499767117199156_0.500232882800844	0.0021967198214521	0.0388899855531388	0.95506555703593	0.0831433757930654	0.038148327397478	0.0315973189821071	0.964214594765801	0.131089952158991
45	98	6.76450105671029e-05	0.104770983044469	-614.73258341017	0.0157825904965932_0.104770983044469	0.49324589930447_0.50675410069553	0.0142473707086082	0.0290080360062049	0.624427993218135	0.105944181072153	0.0251574616284409	5.68516261274851e-05	1.45713703540415	0.0322129227598448
46	100	0.0273018624842991	0.0593212308944475	-618.540019027593	0.0593212308944475_0.0538021683045186	0.504660588167992_0.495339411832008	0.0254508128004791	0.0307409818182024	0.409711962608299	0.0880336927045215	0.0264782652777889	0.00124190397781338	1.59347705133253	0.226557111625037
48	118	0.0510891305660608	0.0710600401108954	-719.840982140316	0.00712568058008233_0.0710600401108954	0.499618813446508_0.500381186553492	0.00507235033836384	0.0374620476378262	0.892528527297198	0.0734551684813293	0.0360534437371415	0.0438662425944242	1.90122960362332	0.398314238932602
