simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
24	84	0.649813455330448	-0.0155498118406742	-508.275849569699	-0.0155498118406742_0.181335760723493	0.501389676906516_0.498610323093484	0.649813455330448	-0.0155498118406742	-512.275849569699	-0.0155498118406742_0.181335760723493	0.501389676906516_0.498610323093484
94	111	0.555807179850671	-0.025283176171066	-721.875540301244	-0.025283176171066_0.0472289431867177	0.501433098477273_0.498566901522727	0.552613236670745	-0.0353290241529501	-725.391228191497	-0.0353290241529501_0.0575495352940334	0.502402649308556_0.497597350691444
18	103	0.393448879009932	0.0340802079012368	-644.680159642837	0.0340788795896797_0.0340802079012368	0.499999999999981_0.500000000000019	0.393448879009932	0.0340802079012368	-648.680159642837	0.0340788795896797_0.0340802079012368	0.499999999999981_0.500000000000019
40	100	0.441569568038536	0.03832897243792	-606.697911263497	0.0383212873914794_0.03832897243792	0.499999999999857_0.500000000000143	0.441569576480977	0.0383275425381526	-610.697911200745	0.0383227158134448_0.0383275425381526	0.499999999999915_0.500000000000085
91	102	0.486712277425734	0.0500733140832382	-642.284105011314	0.0500733140832382_0.0500939922191369	0.50000000000046_0.49999999999954	0.486712277401477	0.0500733140832382	-646.284105011314	0.0500733140832382_0.0500939922191369	0.50000000000046_0.49999999999954
77	92	0.823060227985987	0.105277223029697	-574.543869677081	-0.00758859789939383_0.105277223029697	0.496308906842942_0.503691093157058	0.378432001909115	0.121159128477665	-577.315412679101	-0.0282325620439918_0.121159128477665	0.489698049555932_0.510301950444068
86	99	0.391541001545602	0.0563523809656652	-629.317133845787	0.0563373325417376_0.0563523809656652	0.49999999999968_0.50000000000032	0.391541001545602	0.0563523809656652	-633.317133845787	0.0563373325417376_0.0563523809656652	0.49999999999968_0.50000000000032
55	123	0.664721418368451	0.023245906855351	-796.91945943659	0.023245906855351_0.0584361876219794	0.500109375022831_0.499890624977169	0.694073642801445	0.0173049658974831	-800.886337854832	0.0173049658974831_0.0642047536378893	0.500104368542812_0.499895631457188
60	110	0.322182645456225	0.0762392559662876	-709.438426405754	0.0444045128698232_0.0762392559662876	0.499778389116151_0.500221610883849	0.331698998344769	0.0731287276913972	-713.402087126944	0.0482884207486549_0.0731287276913972	0.499967232588284_0.500032767411716
26	106	0.197434299920358	0.0597681585207713	-673.663735796432	0.0597681585207713_0.0864829701514599	0.501366091687425_0.498633908312575	0.235414119853779	0.0414100239292486	-677.420853735949	0.0414100239292486_0.105426451852749	0.500291789422052_0.499708210577948
53	126	0.695431847168875	0.0951363626317517	-791.37598545371	-0.0132208115545129_0.0951363626317517	0.497046565797294_0.502953434202706	0.125077538456649	0.114405682919443	-793.556288907995	-0.0395282318690626_0.114405682919443	0.48809860819227_0.51190139180773
98	104	0.770525283853016	0.044805109433394	-680.277109781236	0.0201907102482167_0.044805109433394	0.499967836519786_0.500032163480214	0.782893272485391	0.048241840371216	-684.267956088582	0.0167832015607914_0.048241840371216	0.499967834870744_0.500032165129256
30	90	0.485577295144297	0.0911474469371088	-565.382162004037	0.0438844728647576_0.0911474469371088	0.498205018973017_0.501794981026983	0.895592427226296	0.131432315157339	-568.696460456295	0.00175144584854435_0.131432315157339	0.497136668435895_0.502863331564105
21	97	0.149678731752512	0.0706876571930882	-577.839007522856	0.0706876571930882_0.0706916487883072	0.500000000000025_0.499999999999975	0.149678731686478	0.070685451560066	-581.83900754058	0.070685451560066_0.0706938581647693	0.500000000000436_0.499999999999564
34	116	0.436309664508577	0.0622936268332717	-740.198955522481	0.0622936268332717_0.0623325390002719	0.500000000000583_0.499999999999417	0.436309664508577	0.0622936268332717	-744.198955522481	0.0622936268332717_0.0623325390002719	0.500000000000583_0.499999999999417
8	102	0.416590268538093	0.0307459622978297	-652.007007721067	0.0216208717764674_0.0307459622978297	0.495732166963218_0.504267833036782	0.436970435888474	0.0913384060036851	-654.462070087607	-0.0386967265637754_0.0913384060036851	0.498976777665843_0.501023222334157
72	114	0.0817033771730113	0.0749593590463694	-702.536924674004	0.0749579853321092_0.0749593590463694	0.499999999999963_0.500000000000037	0.0817033774122532	0.0749562606250379	-706.53692467194	0.0749562606250379_0.0749610862483959	0.500000000000195_0.499999999999805
29	98	0.560826651412546	0.0246608585721296	-622.020325324046	0.0246608585721296_0.0712320525253732	0.502733381515239_0.497266618484761	0.985686526482559	-0.000739106281793396	-625.045767809002	-0.000739106281793396_0.0982088071765007	0.501850316387362_0.498149683612638
52	125	0.499125957374374	0.0335055400068378	-748.715657977446	0.0334974012114543_0.0335055400068378	0.499999999999972_0.500000000000028	0.499125960519918	0.0335055374826003	-752.715657979967	0.0334973976493791_0.0335055374826003	0.499999999999741_0.500000000000259
13	116	0.410402272371969	0.0447108484347681	-731.672744658296	0.0446987741553166_0.0447108484347681	0.49999999999989_0.50000000000011	0.410402273903952	0.0447108297152663	-735.672744658782	0.0446987882815551_0.0447108297152663	0.499999999999653_0.500000000000347
51	110	0.138197492912025	0.0521276997683602	-666.108372186489	0.0521276997683602_0.0521291936130827	0.500000000000018_0.499999999999982	0.138197497287133	0.0521283330719455	-670.108372190147	0.0521283330719455_0.0521285544475596	0.500000000000005_0.499999999999995
75	115	0.697439374754118	0.019102336614852	-690.76953423604	0.0190971809403245_0.019102336614852	0.499999999999939_0.500000000000061	0.69743934113291	0.0191023099929203	-694.769534234088	0.0190972070975296_0.0191023099929203	0.499999999999961_0.500000000000039
22	128	0.102191883361401	0.0556570189721094	-783.659856486413	0.0556551578702261_0.0556570189721094	0.499999999999941_0.500000000000059	0.102191888992801	0.0556574705633562	-787.65985649519	0.055654702355052_0.0556574705633562	0.499999999999906_0.500000000000094
57	91	0.783684206941171	-0.0105279989113233	-572.075069648646	-0.0105279989113233_0.132153928856831	0.502431616064332_0.497568383935668	0.415088612414565	-0.0236727867704036	-575.438762801745	-0.0236727867704036_0.150422321504741	0.510419540829624_0.489580459170376
65	93	0.509476919333967	0.0419038752316835	-529.086076160916	0.0418963680688893_0.0419038752316835	0.499999999999889_0.500000000000111	0.509476917955029	0.0419019076486918	-533.086076163851	0.0418983387692538_0.0419019076486918	0.499999999999845_0.500000000000155
6	108	0.318455940131027	0.0359844522033071	-649.000241865638	0.0359844522033071_0.0359850517313335	0.500000000000002_0.499999999999998	0.318455947061795	0.0359851494634605	-653.000241835133	0.0359843557434883_0.0359851494634605	0.499999999999956_0.500000000000044
76	108	0.854082960659114	0.109958634028001	-679.555317678789	0.00170554772308268_0.109958634028001	0.495842330338069_0.504157669661931	0.217808398502014	0.131190945492937	-680.796806843321	-0.0312872015905082_0.131190945492937	0.482088836250538_0.517911163749462
88	109	0.807971895931335	0.103317235825626	-681.925253220326	-0.0117299688408229_0.103317235825626	0.49888242521837_0.50111757478163	0.497111681440011	0.118199674861206	-685.502010208599	-0.0281085439663289_0.118199674861206	0.494677544795224_0.505322455204776
41	98	0.724784232200862	-0.027690504953493	-613.085729144379	-0.027690504953493_0.0783437072490877	0.500506884237792_0.499493115762208	0.655791171028472	-0.0342876286082634	-617.053410107704	-0.0342876286082634_0.0852479214941851	0.501504325929136_0.498495674070864
20	113	0.255910401453239	-0.0378186628668546	-693.418691778232	-0.0378186628668546_0.165795122541082	0.50537973671433_0.49462026328567	0.172267471899957	-0.037818654278897	-697.41869177584	-0.037818654278897_0.165795114246288	0.505379744123197_0.494620255876803
63	95	0.858305369390565	0.00968532578906437	-597.86981923565	0.00968532578906437_0.0802649228281578	0.501411719988036_0.498588280011964	0.714465697135108	-0.0166154974443592	-601.250065355094	-0.0166154974443592_0.107077325981749	0.502445499128121_0.497554500871879
42	137	0.37865398650302	0.0302025272466083	-889.466313291675	0.0302025272466083_0.0791718438484757	0.501205524940394_0.498794475059606	0.459399052449661	0.0303590576059966	-893.161408325489	0.0303590576059966_0.0787020550204086	0.500284184138494_0.499715815861506
1	114	0.562117213064905	0.0522130048591763	-695.644135612016	0.0522130048591763_0.0522759881517066	0.500000000000035_0.499999999999965	0.562117213064905	0.0522130048591763	-699.644135612016	0.0522130048591763_0.0522759881517066	0.500000000000035_0.499999999999965
