simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
45	105	0.138090956146914	0.0563666718756792	-693.849105348039	0.0563611156643444_0.0563666718756792	0.499999999999844_0.500000000000156	0.138090956146914	0.0563666718756792	-697.849105348039	0.0563611156643444_0.0563666718756792	0.499999999999844_0.500000000000156
76	91	0.519374359610706	0.0301008019939563	-571.27365200569	0.0300961872822349_0.0301008019939563	0.499999999999932_0.500000000000068	0.519374359610706	0.0301008019939563	-575.27365200569	0.0300961872822349_0.0301008019939563	0.499999999999932_0.500000000000068
42	87	0.524679037650919	0.0358780921275991	-540.906976854958	0.0358743323665094_0.0358780921275991	0.499999999999882_0.500000000000118	0.524679037650919	0.0358780921275991	-544.906976854958	0.0358743323665094_0.0358780921275991	0.499999999999882_0.500000000000118
39	119	0.618230844743378	0.0254351196737476	-761.014708703437	0.0254232805819908_0.0254351196737476	0.499999999999888_0.500000000000112	0.618230844743378	0.0254351196737476	-765.014708703437	0.0254232805819908_0.0254351196737476	0.499999999999888_0.500000000000112
88	103	0.702374680476373	0.0217358690813812	-644.725815517844	0.021724047023902_0.0217358690813812	0.499999999999642_0.500000000000358	0.702374680476373	0.0217358690813812	-648.725815517844	0.021724047023902_0.0217358690813812	0.499999999999642_0.500000000000358
57	111	0.598525302088898	0.0259762595976512	-701.469419122583	0.0259762595976512_0.0259852321686389	0.500000000000034_0.499999999999966	0.598525302088898	0.0259762595976512	-705.469419122583	0.0259762595976512_0.0259852321686389	0.500000000000034_0.499999999999966
80	138	0.507990886039089	0.0150774519808431	-804.16369690462	-0.0593133816947629_0.0150774519808431	0.449642019162004_0.550357980837996	0.897090862859645	-0.00685531422047988	-797.872815677866	-0.00685624905203107_-0.00685531422047988	0.499999999999975_0.500000000000025
35	105	0.648393400665239	0.0218714205207049	-657.65507544984	0.0218714205207049_0.0218774734998412	0.500000000000014_0.499999999999986	0.648393392072875	0.0218714255999187	-661.65507545702	0.0218714255999187_0.0218774684309789	0.500000000000034_0.499999999999966
21	84	0.588422483094254	-0.0183124702048943	-529.876681510444	-0.0183124702048943_0.0455635474570442	0.512794045231865_0.487205954768135	0.885949202385839	0.00870140753300938	-531.667787011283	0.00869235404036466_0.00870140753300938	0.499999999999978_0.500000000000022
63	109	0.691144358506861	-0.0140030183430749	-681.232004751213	-0.0140030183430749_0.0719014359153199	0.505024462637846_0.494975537362154	0.701918655467708	-0.0251163053821441	-683.444319804237	-0.0251163053821441_0.0812408561237288	0.503123613589767_0.496876386410233
72	91	0.494283796490956	0.0257243541698368	-566.344911652321	0.0257243541698368_0.131973302400274	0.503085446089699_0.496914553910301	0.723317445622821	0.0187025473966525	-569.199884739217	0.0187025473966525_0.138467028282532	0.503238831725266_0.496761168274734
8	109	0.791399500669689	0.0101104615758757	-664.833138829834	0.0101077673030465_0.0101104615758757	0.499999999999894_0.500000000000106	0.791399517654811	0.0101092178679508	-668.833138813128	0.0101090178419173_0.0101092178679508	0.499999999999994_0.500000000000006
83	96	0.646721427630253	0.0418585824223652	-603.892796945208	0.0418585824223652_0.0418975197473818	0.500000000000316_0.499999999999684	0.646721427672771	0.0418585824223652	-607.892796945208	0.0418585824223652_0.0418975197473818	0.500000000000316_0.499999999999684
81	114	0.150851981536359	0.058542399008078	-705.926804954493	-0.00865911763382122_0.058542399008078	0.495235891162448_0.504764108837552	0.959358449534362	0.0589448591115711	-708.107957219228	-0.00415618975472933_0.0589448591115711	0.499768732693772_0.500231267306228
89	102	0.291294015984186	0.0664615673064495	-628.172159161521	0.0664426034504234_0.0664615673064495	0.499999999999374_0.500000000000626	0.291294015984186	0.0664615673064495	-632.172159161521	0.0664426034504234_0.0664615673064495	0.499999999999374_0.500000000000626
99	91	0.205938408851079	-0.0437509134056223	-522.604550734201	-0.0437509134056223_0.12821183295174	0.517432662927236_0.482567337072764	0.883435882464589	0.0206528827356733	-522.64489958329	0.0206528827356733_0.0207057490828721	0.500000000000207_0.499999999999793
71	91	0.588553333787881	0.088490383766327	-542.429961444038	-0.0261924771788775_0.088490383766327	0.494340036898529_0.505659963101471	0.390648859531695	0.108342677994156	-542.871124536346	-0.0472137217398717_0.108342677994156	0.493405570250738_0.506594429749262
87	109	0.634553146937218	0.0342037629676304	-671.523596369981	0.0342037629676304_0.0342242272407693	0.500000000000046_0.499999999999954	0.634553146937218	0.0342037629676304	-675.523596369981	0.0342037629676304_0.0342242272407693	0.500000000000046_0.499999999999954
