simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
86	86	0.496656631914726	0.0424109680581582	0.945585566413271	-0.00693363618892762	0.555805985576714	0.0131314153208363	0.648024973206593	0.0111955037319286	
26	100	0.282347592654896	0.0620583632309486	0.0848512524998803	0.0975349535304394	0.00669224223549073	0.039921013834997	0.057846371133474	0.0413138892036733	
1	90	0.380060182559422	0.0481632853457841	0.214617300019129	0.071588279838585	0.00401265440975282	0.0449865139093737	0.0234624865291095	0.049448783127167	
91	116	0.181734613177568	0.0657335761690763	0.218164251530034	0.07694797535306	2.90461604038396e-05	0.068432939464097	0.00172059728438798	0.0637180886936797	
6	108	0.140833286422013	0.088660487436628	0.578050932578385	0.0331192002718701	0.368372724008548	0.0140190555666164	0.234937002906805	0.0253967802524212	
21	111	0.393285823661593	0.040189268137116	0.0531278489612137	0.113167970884487	0.000547549908301833	0.0536836889756834	0.0169476252157758	0.0465833884217886	
56	97	0.45651337802592	0.0332475952422611	0.311023870888169	0.084231661401078	0.000210424429033006	0.0776851587938846	0.00175646481133368	0.0696602981357982	
41	120	0.311685838538428	0.0690109802970644	0.341458671829907	-0.0545764401089034	0.0218909258547899	0.0355825312388237	0.0608627031692677	0.0373240518720347	
81	115	0.946062794204234	0.00360334845770627	0.169414213711162	0.0773545643476884	0.145784086966823	0.0217829208476767	0.230525787228883	0.0237564277989554	
71	95	0.240588796504759	0.0644944258434643	0.582274589109113	0.0398922131795341	0.185782051275183	0.0229883915572578	0.165809339758408	0.0303766010956005	
76	121	0.131948743605069	0.0723763305020271	0.0632694265464646	0.0950511516765379	0.000174716213306816	0.052325142437089	0.00309702170691707	0.0559365472947596	
61	105	0.160189020750891	0.0709868313827311	0.986998943696283	-0.00100960447574868	0.00157429403984603	0.0488633507673039	0.00188298209305224	0.064620810442354	
51	101	0.0768559446880629	0.0851624172274797	0.576215363728677	0.0278166055981549	0.120923979012943	0.023104108198062	0.0794911320680015	0.0369433577454714	
66	116	0.556706371567036	0.0294945907368118	0.019377693252139	-0.135841158837808	0.000418084735728608	0.047931659911639	0.0644582741531324	0.0365179910854407	
36	107	0.750268766675502	-0.017453755923399	0.736548221813427	-0.0217031256352595	0.136242445573921	0.0234696212275078	0.829892530874681	0.00450307133199702	
46	103	0.397319296259731	0.0416078628563569	0.659805482158109	0.0285272069674863	0.00729332000316135	0.0419003404582519	0.0479074645368882	0.0425170636554564	
11	115	0.879614795621976	-0.00969017354324075	0.393164400419497	0.0574822222780335	0.0231577142535738	0.0353643714376768	0.098018681085057	0.0344430474894458	
31	123	0.935109971183832	0.00460645898094381	0.0517237066147547	0.111403582304623	0.000112838715908539	0.0541257880442077	0.00331782995683699	0.0564321481730509	
96	108	0.125803910071133	0.0853545025436229	0.672412929793317	0.0278713580573601	0.00117953427739406	0.0510408659566775	0.00246928864180431	0.0627740977192244	
16	113	0.851679333356234	-0.0108955030503813	0.644969301299258	0.0295364794245401	0.0192117722653287	0.0371406121111823	0.132667997534491	0.0313687036129078	
87	103	0.148048442810924	0.0648339405749653	0.177667861385437	0.0928728407045319	0.00293158818987836	0.0489230642164419	0.0121068768070846	0.0528780147103418	
27	114	0.354941683260983	0.0515120134672948	0.64106715199184	0.0301755680764034	0.051426287067891	0.0304350991246925	0.0654803220059695	0.0375845279567096	
22	115	0.270769856811543	0.0596284050354122	0.268971483194323	0.0742082157696487	0.475408694574306	0.0122273335789293	0.205461180342948	0.0252218871482315	
82	97	0.60676185558097	0.0317936843208995	0.115346995688584	0.104834633737476	0.0159328901452128	0.0391056210186439	0.159860904252328	0.0314339126888874	
72	105	0.335569646114821	0.0543400532841765	0.0556252066902518	0.126167538484863	1.94290409754536e-08	0.0867580289651848	0.000166447771026538	0.080598458760304	
92	98	0.755224946044284	0.0160069155794342	0.173047657500336	0.0962718425760158	1.8529398854668e-05	0.0788520198953545	0.0106202396824467	0.056406537128185	
57	101	0.0155568080537287	0.126775349092057	0.387819346301018	0.076845585912091	0.00346493067066167	0.0616478985115067	0.000641176762046147	0.0737697022260015	
2	98	0.155413043717686	0.0794208346615548	0.00666326132219774	0.209376295328446	0.0349144459133188	0.0417927533675034	0.0109915958143997	0.0584022020813307	
