simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	correct_factor	CHVP_test_correct	AIC_1	gamma_1	prop_1
1	116	0.490511103697574	0.00860561147799578	0.00802033565183669	0.0124409965559896	0.490511103697574	0.520425055228197	0.00895860666773225	0.0125817477235091	0.495197705599166	0.4778869985903	0.999880350288934	0.957709963828475	1.05167423226268	0.964354962483961	-775.301875534348	0.00860561147799578_0.00860898492919785	0.5_0.5	
5	105	0.0304825757822172	0.0779051351875064	-0.00179448656028733	0.0341079420282704	0.807269990966494	0.958141992535549	0.0706122343134303	0.0355129485138247	0.0304825757822172	0.0494003703791346	0.000207601239300859	0.141425601245651	1.07839119584212	0.155630294668175	-660.556206903807	-0.00834183611813564_0.0779051351875064	0.499932846733121_0.500067153266878	
4	111	0.263088128040623	-0.0334718716616558	-0.0219774066738916	0.0297559291691193	0.263088128040623	0.46172948859494	0.1041860868531	0.0344168230929948	0.00126720632086536	0.00307496563487641	1.93156601824285e-11	0.00555359209975599	1.11828287366068	0.00677928392884751	-687.385191591708	-0.0334718716616558_0.113876495880476	0.500782848559082_0.499217151440918	
3	127	0.125324303941106	0.0299839140600647	0.0248868036323457	0.0198423636492736	0.133523632318638	0.212081760812275	0.0357683346372303	0.0194314757297893	0.125324303941106	0.0680119493847163	0.99918037663559	0.69519703300994	1.14913813934042	0.750226261858399	-821.559539900566	0.029963797984175_0.0299839140600647	0.499999999999997_0.500000000000003	
2	97	0.230573699740833	-0.0491258887462864	-0.0476750850917148	0.040716292865498	0.230573699740833	0.244533496382056	0.11210717610709	0.0491681268942559	0.0235901442794649	0.0248158533112266	6.20870910239546e-09	0.0123172034585851	0.703949372060548	0.0070404125096819	-573.744262950097	-0.0491258887462864_0.113106575632364	0.50018636638313_0.49981363361687	
6	106	0.717273326732706	0.00873632007499668	0.0137071931863332	0.0240615430381078	0.717273326732706	0.570116814219417	0.0923938022230387	0.0352971236261338	0.00713904107358417	0.0101625149265086	0.000240139152314578	0.0654762429090967	1.08121478302388	0.0732465317428251	-662.083979523248	0.00873632007499668_0.0968565463597753	0.503383505783625_0.496616494216375	
7	94	0.819694665934164	-0.00605873214597709	-0.00247464552243957	0.0265055735019558	0.819694665934164	0.925815855791269	0.0846792988058983	0.0382188558177289	0.0244567196911061	0.0291564699774765	8.5635881741597e-05	0.0609503650866658	0.939067469416824	0.0556975216229198	-593.283344152842	-0.00605873214597709_0.0874111963013938	0.501705002307316_0.498294997692684	
8	118	0.00803183568305908	0.0770440333956182	-0.0117652014943867	0.0334824691444614	0.584060363238665	0.725932328434293	0.0693939179692495	0.0285673168616396	0.00803183568305908	0.0166558244635855	5.05840123654622e-06	0.0651875699219883	0.941547794122257	0.0598364136620567	-754.93406122075	-0.0183814501138203_0.0770440333956182	0.499544210803641_0.500455789196359	
10	105	0.12497345685584	0.0388550490999915	0.0261316692557103	0.0251212693603315	0.12497345685584	0.30064955896022	0.0492918367231545	0.0212748029906784	0.070634735755929	0.0224685547474222	0.999846897470597	0.481720011972795	0.94051256380412	0.457587104216543	-662.042431956977	0.0388550490999915_0.0388596564285313	0.500000000000003_0.499999999999997	
9	108	0.599611465412717	0.0185283980929316	0.0142580482358179	0.0351897951862973	0.599611465412717	0.686157348026869	0.0808769357823198	0.0380309411915583	0.0441669297062931	0.0357513924080631	0.0133001967460658	0.198535440477731	1.11538288353134	0.225700469454272	-671.777587552132	0.0185283980929316_0.0774510125427054	0.500415966998157_0.499584033001843	
11	117	0.93267891306802	-0.00282584231167772	-0.000716647495971665	0.0333793534080615	0.93267891306802	0.982907794319234	0.106105140587768	0.0346976418841472	0.00206026848354192	0.00276700814482181	2.77210672194883e-07	0.0265090658198774	0.930082859929644	0.0236771487229534	-727.071945609293	-0.00282584231167772_0.109386714484479	0.500019756225612_0.499980243774388	
12	122	0.682194420756488	-0.00931629337254939	0.00256989763703336	0.0226971995105865	0.682194420756488	0.910039565363539	0.0622160252675919	0.0365171836842647	0.0383736547877078	0.0909953583700436	0.000122990907401865	0.165367385351197	0.838086476652294	0.133258306792231	-741.578378789431	-0.00931629337254939_0.0764564235098113	0.510753573624027_0.489246426375973	
