simNum	IVsNum	plei_test	P	eff
47	89	0.064	0.344713285575372	0.0157582673924387	
45	93	0.002	0.00138511713373894	0.0589017444806175	
21	98	0.205	2.5902227749318e-05	0.0670602911468893	
79	100	0.058	0.0108893763418258	0.0423114692661638	
53	100	0	0.0124949212063942	0.0445364980910477	
69	101	0.913	0.038624540361146	0.027561261775921	
95	97	0.013	0.0138495611860918	0.039987165054605	
63	102	0.123	6.00547383026971e-06	0.0691678470172819	
99	99	0.289	0.231783289449253	0.0179432993690608	
7	94	0.15	0.0140445384929324	0.0402941299118397	
39	102	0.284	0.0246630717616984	0.0325078910102992	
17	102	0.002	0.0021373066376061	0.0502722402694051	
77	108	0.018	0.0020250841468077	0.0493485829678602	
83	107	0.006	0.158588612135046	0.0224748081774936	
15	90	0.151	0.0461428295142284	0.0320278130445568	
23	97	0.075	0.0513999910929757	0.0325742710651619	
65	109	0.37	0.0280014549169845	0.0307623187839726	
89	91	0.086	0.0758031646679282	0.0291770998978986	
51	110	0.294	0.824912289083536	0.00314960152941313	
85	103	0.072	0.119986249160936	0.0251273627941369	
67	109	0	0.0182212751799389	0.039990645991252	
31	110	0.011	0.0276980152797937	0.035129210639554	
59	96	0.086	0.0061170686030469	0.0449325192935607	
97	95	0.078	0.286637901458055	0.0172006021859061	
1	116	0.894	0.49693622052125	0.0082582673810343	
11	117	0.006	0.000491849892845529	0.0538795324366802	
71	118	0.131	0.0198704088955345	0.0333545574157215	
61	119	0	7.92370792471996e-05	0.0675281651182575	
19	100	0.773	0.00931015475391614	0.0377874024926843	
81	99	0.009	0.0270042757635854	0.0377771384415466	
27	102	0.073	0.00825548293957802	0.0440594278387368	
41	104	0.003	0.000880032721792342	0.0597807548650557	
43	102	0.029	0.011009088464997	0.0400225641292275	
49	125	0.181	0.0115830927214353	0.0343691211837053	
5	105	0.065	0.0557372870758906	0.0300756813206555	
25	100	0.007	0.00148988712387407	0.0534357713147939	
93	105	0.413	0.510715671276544	0.00914611271932232	
75	128	0.008	0.000540010821658269	0.0527477441639195	
37	126	0.022	0.468051056389866	0.0104201345176875	
3	127	0.257	0.0210909217478131	0.030538638016769	
73	109	0.811	0.0195872943363613	0.0306994272502364	
29	107	0.049	0.209136864466145	0.0192711573994656	
91	109	0.126	0.239389630984485	0.0170692048838996	
35	104	0.001	0.0902490861211365	0.02685389314422	
9	108	0.011	0.00449694872412182	0.0474449714956544	
55	109	0.005	0.0142699695918788	0.0406102630020447	
13	110	0.014	6.74849308448803e-05	0.066209101757087	
33	114	0.006	0.0402233771705661	0.032463803095321	
57	129	0.027	0.0023521842689323	0.0426842735386044	
87	111	0	0.522740857773622	0.0100798713418799	
54	90	0.056	5.66591170027391e-06	0.0788913979157157	
24	84	0.055	0.449534082114625	0.013456067609321	
48	110	0.303	0.00871741320782331	0.0386571366533478	
78	95	0.132	0.000727870841075534	0.0561279719471543	
46	105	0	0.00850061663619554	0.0446533700026333	
22	111	0.097	0.0239377838640978	0.0339415420982185	
64	105	0.014	0.00243122789381359	0.0481855796931567	
84	98	0.003	0.0318774318146199	0.0366743758800319	
80	107	0.124	0.798833673605842	0.00381555669221251	
96	105	0.002	0.860033378245445	0.0027575887344062	
100	106	0.008	0.00553765772087478	0.0468532055368909	
52	98	0.002	0.111731054009741	0.0289792588885129	
18	109	0.111	0.00910510733577669	0.0401672988290021	
68	99	0.56	0.00176345130476341	0.0477097222454451	
40	110	0.101	0.00500988940435084	0.0433215569545998	
2	97	0	0.149788968238141	0.0293723254953741	
70	114	0	0.015081595257678	0.0414852064287536	
66	107	0.099	0.0106581589587592	0.0393138819205586	
8	118	0.234	0.041214009590147	0.0292248696737106	
32	105	0.108	0.0751192116495028	0.0270296453016313	
86	112	0.058	0.117149049420018	0.0242228066418154	
38	102	0.005	0.00261244684044735	0.0493987288503853	
82	92	0.634	2.84964251818206e-06	0.0703957865360504	
76	106	0.096	0.0506143635973669	0.0302712670573202	
16	109	0.301	0.000252336605280289	0.0532119181834477	
44	95	0.139	0.0613835350038714	0.031052544632274	
56	88	0.161	0.0290158174352505	0.037296289126328	
20	103	0.004	0.0023800001349751	0.0529851336826253	
72	123	0.128	0.0320965899993473	0.0297330660361464	
62	117	0.002	0.00490632813900954	0.0438973209273009	
4	111	0.012	0.0133807730250594	0.0396294076428394	
12	122	0	0.130126923610439	0.0230443654155147	
98	108	0.382	0.00998819943748065	0.0374526149208297	
50	119	0.048	0.0508885204488914	0.0289715509487272	
30	109	0.849	0.000582824208495422	0.0452457727495552	
74	98	0	0.0299705890423601	0.0389465976277607	
28	108	0.084	0.381535546557055	0.0126592287461655	
94	107	0.004	0.145617942450761	0.0233765958716665	
42	111	0.003	0.0269588852833395	0.0366825144290798	
6	106	0.012	0.00249927783015268	0.0486146652298058	
58	115	0.197	0.892313387012217	-0.00186684082687754	
10	105	0.146	0.0205151672706428	0.0365008081752323	
90	127	0.584	0.0965919743659229	0.0217528580554664	
60	116	0.006	0.00176993906137262	0.047061231305678	
34	103	0.057	0.0729514944378863	0.0300823677075109	
26	108	0.535	0.042676856263581	0.0277878057949987	
92	111	0.043	0.093954260984016	0.0246334818468179	
14	130	0.077	0.00759430554528866	0.0370128561501403	
36	132	0.123	0.0358935995351416	0.0286728826167906	
88	122	0.015	0.00915171840711331	0.0374186761247996	
