simNum	IVsNum	P	eff
21	89	0.0208677535971169	-0.0516984330201477	
71	109	0.264487675169417	0.209331555220163	
61	102	4.69197971697533e-06	-0.0771255322999763	
51	106	1.81038915103571e-06	-0.0869025368000595	
41	99	1.04795068551766e-05	-0.0753021828451694	
81	105	1.46102665632419e-05	-0.0789647293725158	
31	103	0.911318511340133	0.0168674787393097	
11	77	1.77513290193776e-05	-0.0782837415313902	
91	101	1.44614360531037e-06	-0.0879923909423843	
1	110	0.000119962308254618	-0.0614397912527988	
72	98	3.47111639964481e-06	-0.0812514222213114	
22	104	0.0442287131843089	-0.0349271208591763	
62	106	4.4339794880166e-07	-0.0781072210036141	
42	112	0.0254307545897483	-0.0326735515425056	
82	109	0.68558029453216	0.0550005302057323	
52	115	0.000111262772069631	-0.0659944149234906	
32	108	0.000348360161943395	-0.0683336057795702	
12	111	3.74723859275505e-06	-0.0817415352345307	
92	120	0.0148254355029194	-0.0474203585027369	
2	112	3.55077967695294e-06	-0.0762423120956424	
73	101	3.48416850926014e-11	-0.103069410525964	
63	101	0.000781067181069295	-0.0637771791849642	
83	112	5.31412576165735e-08	-0.0914038814950971	
23	99	2.56950682953061e-10	-0.106220267973445	
43	87	5.27648108872292e-06	-0.0845653994232921	
53	96	1.22105398032701e-05	-0.0729055909291074	
33	104	5.24044764418363e-05	-0.0724198015963706	
13	108	0.00390048459350201	-0.0459590384656402	
93	112	0.0153153572420059	-0.0379435786486724	
74	107	1.23123234652134e-06	-0.0794397991756281	
3	109	1.32671651442706e-12	-0.113327291287695	
64	95	0.000258535159464612	-0.062702081809494	
84	93	1.73792780788773e-06	-0.0901325612488625	
54	124	0.00894126008392226	-0.0521659507010554	
24	111	2.95004872752358e-07	-0.0780732278442474	
44	99	5.03586745139728e-05	-0.0698071296010952	
34	109	5.63109713183074e-05	-0.0703303162484276	
14	111	4.97767516538516e-06	-0.0770792445533527	
65	123	0.0338707389326607	-0.0477715874732688	
94	131	4.82107660682018e-07	-0.0927856126002026	
4	108	8.24924255571347e-08	-0.0825383230382645	
75	105	2.60355499677178e-05	-0.0831430595027426	
25	99	2.5993216318243e-05	-0.070923684657363	
55	113	2.98438527033262e-05	-0.0802055161768786	
85	105	1.47366594525078e-05	-0.0702705988602296	
45	130	0.000141700928464106	-0.0580351145573018	
35	114	4.53987119479748e-05	-0.0710510168787803	
15	117	0.0554721038755144	-0.0380271915168231	
5	108	9.63409367260581e-06	-0.0768804183880672	
95	100	0.100474978790761	-0.051243375799979	
66	125	1.37046754826731e-05	-0.0727286014689867	
56	83	0.000662766458898068	-0.0666238446543127	
76	108	5.33973143717059e-05	-0.0689963763130243	
26	95	0.00184869885439798	-0.0565799092178284	
86	102	0.000301457099215696	-0.0621427138970944	
46	106	0.0144780006160756	-0.0422304377502549	
36	105	9.93043762775869e-08	-0.0920641590705055	
16	114	0.0116497956407831	-0.0461444511288155	
96	102	0.000297889460965539	-0.0818229225163306	
57	110	0.00136910122957712	-0.0590972238053164	
67	114	0.000184727238085713	-0.0593360211625719	
6	136	0.00271248804848256	-0.0445069694059367	
27	114	2.15879267184693e-05	-0.0758477449125297	
77	100	0.000167995669732912	-0.0703185601131428	
47	82	4.00238013358312e-05	-0.0811754211615443	
87	125	3.98816091262688e-09	-0.0971276709090446	
37	114	0.000622604479257216	-0.0712918791979392	
17	105	2.60434402932219e-08	-0.0929818565068376	
97	101	5.21770930423937e-05	-0.0722296652299572	
58	111	2.2624602191712e-08	-0.081924194822768	
68	120	6.94587905192279e-07	-0.106632214967384	
7	100	0.000233188422785746	-0.0608987017704614	
28	87	0.00304257066389702	-0.0609421286176532	
88	97	5.59727864546389e-06	-0.0964806498602455	
78	107	2.47473703973711e-06	-0.0845844298767736	
48	117	0.00113785274508671	-0.0505988549044506	
38	133	0.000132779428785756	-0.0550633477462761	
18	98	0.000741915502474821	-0.0697730901336724	
59	107	0.0157695292012003	-0.0382179130621105	
98	103	3.3178711053905e-05	-0.064742263170749	
69	96	9.78983154611424e-05	-0.067664830761226	
79	95	4.03862498998819e-10	-0.102740709071902	
29	117	1.01326874846208e-06	-0.0771977643881235	
89	123	0.000471893713176241	-0.0684752597304824	
49	105	2.54585403647312e-07	-0.0734088933484855	
8	133	3.99569266562594e-12	0.326438283256521	
19	84	0.0172916921648938	-0.0429351779040236	
39	99	0.569448759659058	0.11844029396031	
60	93	5.94623901930547e-05	-0.0695661589419747	
99	116	6.99738132377004e-05	-0.0599539264688193	
70	102	4.65008997974081e-08	-0.094141263896178	
80	95	0.037306734045877	-0.0345374367409478	
30	106	8.8750278770533e-07	-0.0737632162674014	
50	87	0.0224213346076616	-0.0441124037917883	
90	107	0.000181896881903842	-0.0743951446108009	
9	107	2.47419196242049e-10	-0.0980635115206564	
40	90	1.39792129205674e-07	-0.0976711450976482	
20	122	5.21685361576374e-09	-0.0949815217441809	
100	118	5.37866752174931e-05	-0.0658524380598662	
10	105	2.28969098570175e-07	-0.0881305057521215	
