simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
66	125	0.444036204934635	-0.0336947477885394	0.425975525032138	0.0694739948065306	0.299948869337553	-0.0214970501315221	0.0281525729475723	-0.0442991573366834	
26	95	0.229646393084495	-0.0603571865777022	0.0742514124993323	0.180337731967126	0.936212108919849	-0.00206633783633759	0.0202397122723007	-0.0546139777712559	
21	89	0.083805185564467	-0.0898787121223205	0.253608040464451	-0.107647746936466	0.809799033570265	-0.00615928339937884	0.0240641827937434	-0.0562547760470415	
41	99	0.134139011898266	-0.0831535245964923	0.130571629141254	-0.156737036396428	0.581392953474171	-0.0148694603939399	0.0189027385245216	-0.0535043985235044	
96	102	0.0339197014033251	-0.096590585803922	0.00821561521834036	-0.214329177999336	0.0240762391792564	-0.0496077543348957	2.15572140969158e-05	-0.0947084502866598	
36	105	0.068992592566092	-0.0821297200819565	0.311919812118934	0.108306940742382	0.664983602899271	-0.0120369757685958	0.00160719314225173	-0.0720029816976094	
11	77	0.0820050711132652	-0.0932382743116632	0.547446364016304	0.0527480539531334	0.0479075241856611	-0.0473478778047515	0.00179615769681387	-0.0781414367963132	
1	110	0.565422058605552	-0.0305638899061578	0.00468066627467012	-0.235782673176205	0.046432246115339	-0.0430651355531553	0.0256703317879481	-0.0487321147533206	
6	136	0.108500253349335	-0.060539638788044	0.24355885882908	-0.0783523215060379	0.042981694233726	-0.0378060910519617	0.0156350894658447	-0.0466111161148492	
71	109	0.117519569834011	-0.0886621085035505	0.0900442102657548	0.170202984647643	0.6534124736372	-0.0103749475545631	0.0807461981636024	-0.0395794984256641	
56	83	0.0261483591683415	-0.118875931893251	0.829530670897161	-0.0211290811236907	0.317097603891496	-0.0244848335256602	0.0251389914335607	-0.0549406315687357	
76	108	0.140879338930979	-0.0747306332219034	0.0321583476491676	-0.233429088303867	0.480788803832057	-0.0174453629453366	0.00230330422127641	-0.0675366859275554	
46	106	0.393320185702069	-0.039790889545273	0.101151088086454	0.135017606475081	0.818651236543943	-0.005299199060613	0.214774184178671	-0.0282205370904041	
16	114	0.24276100105125	-0.0547573013976762	0.437416782793863	0.0799223062239026	0.666314725693373	0.0105140312905182	0.349201603074695	-0.0208569373652366	
86	102	0.230191928775558	-0.0604312712914888	0.588315559139932	0.048238163636055	0.262694661950812	-0.02315801899876	0.0144964618096092	-0.0544533416503312	
81	105	0.139293990197749	-0.0602706596917397	0.411441680405208	0.0753212413669727	0.373032772202065	0.0240140607634734	0.0931463144087445	-0.0384726034254114	
