simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	AIC_1	gamma_1	prop_1
17	105	0.0146317108950138	-0.0814557110520861	-0.0850866657166893	0.0328070372168602	0.0146317108950138	0.0108677222242778	0.142866190399475	0.0356033813917178	0.000158772808212447	0.000113374781534412	2.37587727269783e-14	2.49643310383872e-06	-605.218811681872	-0.0814557110520861_0.139571745544755	0.500464221186178_0.499535778813822	
78	108	0.258144074977708	0.0583401340785147	-0.0303000708337488	0.0445096616878791	0.277594134321297	0.497498510490551	0.134472315247825	0.0513177329083874	0.258144074977708	0.0100600055130468	0.760313512361601	0.0152837421130107	-612.82161058546	0.0485731948657195_0.0583401340785147	0.499929408019966_0.500070591980034	
32	105	0.306334254627746	0.0559462094821454	-0.0392083594589916	0.0537704140315044	0.607017574895613	0.467530003151004	0.124288724653267	0.0544223198104033	0.306334254627746	0.0244167565688804	0.419750412086463	0.0325921851718969	-590.831633782236	0.0277402919553348_0.0559462094821454	0.496552930058089_0.503447069941911	
94	99	0.000199809643384569	-0.101536671888532	-0.0860272544412243	0.0262716373148278	0.000199809643384569	0.00146337364471316	0.144429309968289	0.0317398988396102	4.41143662569962e-06	1.53711140205037e-05	0	2.22782021641477e-08	-587.325050552213	-0.101536671888532_0.154344476295644	0.504888676841401_0.495111323158599	
41	132	5.17437258100507e-09	0.164740942252773	-0.0724285039706816	0.0298077394477603	0.00910685255411562	0.016459631607099	0.15274725904181	0.0263307992083598	5.17437258100507e-09	4.69213881134032e-08	0	1.49911289930081e-08	-776.526826479193	-0.0789128919887724_0.164740942252773	0.497597136933831_0.502402863066169	
2	102	1.25184676182624e-08	0.191409511609717	-0.0775633978461119	0.0432488983598408	0.0374879663134248	0.0758987255204729	0.184327772582142	0.0308795758538792	1.25184676182624e-08	3.5659318700678e-08	0	8.29954569413041e-07	-605.096719992205	-0.0911774537498084_0.191409511609717	0.481636909951106_0.518363090048894	
10	105	0.0419911857238124	-0.0795140649126171	-0.0644922762068305	0.0386174633817112	0.0419911857238124	0.0979208739076151	0.142730179601152	0.0431237099009492	0.000301677989374759	0.00128374522545582	0	0.000343930533442949	-616.32157274955	-0.0795140649126171_0.161273523766948	0.50118491926193_0.49881508073807	
86	101	1.63789815270509e-05	0.120441534576813	-0.0943092285324652	0.0347268001461938	0.00592546663117374	0.00779183077172124	0.116703193736773	0.0265905156944651	1.63789815270509e-05	2.82945922026699e-05	4.44089209850063e-16	1.4037426774617e-06	-594.181603188584	-0.0976535701146821_0.120441534576813	0.497277561311571_0.502722438688429	
63	110	2.43750160035805e-13	0.190363902561367	-0.0988234420532084	0.0272658457715697	0.00014790911364418	0.000441672267734484	0.18292793061329	0.0228105666265499	2.43750160035805e-13	1.3024689651337e-12	0	2.2692735922292e-15	-633.94903986535	-0.107233761173422_0.190363902561367	0.492385284024649_0.507614715975351	
48	98	4.74072096147073e-05	-0.120887754193444	-0.116510320697501	0.0283797333341087	4.74072096147073e-05	8.42051401546316e-05	0.154021194967481	0.0526103430136093	0.00408591308117079	0.00425631680408299	0	6.01960722871871e-06	-551.346522227032	-0.120887754193444_0.154748461436958	0.51079219314509_0.48920780685491	
71	118	1.91653190939033e-06	-0.114478224516659	-0.107841739726085	0.0228319315865737	1.91653190939033e-06	6.5053000802502e-06	0.171139250720824	0.0336383686572084	3.27121446146799e-07	1.39657898887446e-06	0	6.78362938988486e-12	-689.53127212356	-0.114478224516659_0.182255183124282	0.526079746944862_0.473920253055138	
25	106	4.79546093083011e-08	0.210005926646513	-0.0573523891146094	0.0532980250024213	0.183510698477044	0.284362386892903	0.191210043463905	0.0356812410825716	4.79546093083011e-08	4.99093722362911e-07	0	0.00010646622344311	-592.759816142804	-0.0713581026000375_0.210005926646513	0.491802427358574_0.508197572641426	
56	110	0.478767804404895	-0.025861825728191	-0.0243323764779301	0.036387546343667	0.478767804404895	0.505100176060197	0.136803073705806	0.0420285838856582	0.000976426532513916	0.00151088394431092	7.97184540601847e-11	0.00374900023051912	-654.883280437684	-0.025861825728191_0.142446391617753	0.505382556587963_0.494617443412037	
49	99	0.00258490777421424	-0.0815677687327826	-0.0764670822406561	0.026375443420825	0.00258490777421424	0.00461769861721444	0.165502762315818	0.0310639242347961	1.60659382322334e-07	6.34626349454882e-07	0	2.88894847459938e-09	-590.715500897353	-0.0815677687327826_0.17536756150261	0.513809850145727_0.486190149854273	
79	112	0.381511109436902	0.0445664982013106	0.00865377040015389	0.0507239090282392	0.381511109436902	0.864844676671939	0.159007975124266	0.0461540176656604	0.00522992277207362	0.000806508818470326	0.0063642877560004	0.0283494366443098	-623.478215641798	0.0445664982013106_0.131487707918519	0.500448537465493_0.499551462534507	
87	100	0.001014602279119	-0.0924185363966249	-0.0820366532303229	0.027285542508287	0.001014602279119	0.00334838958444423	0.173660139224264	0.0265276938654788	8.3440467800831e-10	2.6372524915777e-09	0	1.8290865670737e-11	-590.778399395791	-0.0924185363966249_0.180156900759296	0.50031811752451_0.49968188247549	
33	110	0.0536769823070518	-0.0911889316912524	-0.075410991710273	0.0467501640718248	0.0536769823070518	0.109622251440206	0.173890894033174	0.0378180631682544	2.26598009597563e-06	1.15479658695972e-05	0	3.38403732557001e-05	-622.855321141148	-0.0911889316912524_0.188851213772915	0.500447506435063_0.499552493564937	
18	116	3.77097853262769e-08	0.187206194065785	-0.084571539837787	0.030418733554275	0.00291819484666804	0.00634791390034402	0.186676564125441	0.0317401717187153	3.77097853262769e-08	4.07500810851505e-08	0	6.83202434348116e-10	-676.802301018646	-0.0925120574933016_0.187206194065785	0.497827056440468_0.502172943559532	
42	104	0.00347052337102617	0.113470455397889	-0.0189554033807321	0.0497069502105977	0.68323244001579	0.703734165002176	0.112774541301478	0.0379268565458809	0.00347052337102617	0.00366716523512242	3.71275653110459e-06	0.0351283002956166	-609.861950879064	-0.020340771152422_0.113470455397889	0.498481064637156_0.501518935362844	
57	105	0.215428892907444	0.0369431811719412	0.0234930968481157	0.0315758610262856	0.244783382338873	0.458541633880531	0.0481945463852846	0.0296406346980543	0.215428892907444	0.106984255809297	0.999797485375824	0.568430873544276	-627.675510409379	0.036935234101392_0.0369431811719412	0.499999999999875_0.500000000000125	
95	113	0.524086707594529	-0.0305093444549568	-0.0479841111178172	0.047740737317849	0.524086707594529	0.317016316445437	0.164065224355449	0.0450583444935439	0.00138443934123578	0.000412428441515921	9.15527875733346e-10	0.00123711805107373	-642.045962858175	-0.0305093444549568_0.147785706854357	0.500321594087048_0.499678405912952	
3	110	0.0323757075791748	0.0896609721197411	-0.0555599902115509	0.0375091530188901	0.551261776083481	0.141428136699068	0.123478830761643	0.0413668168686186	0.0323757075791748	0.00350174299977746	2.90947743613046e-05	0.00134472551239358	-648.34894779293	-0.0224202423161238_0.0896609721197411	0.499248562425772_0.500751437574228	
11	96	0.147139010918042	-0.0487484040950452	-0.0463876326669224	0.0333517816009335	0.147139010918042	0.16751738334555	0.142209895454781	0.0389439586057058	0.000396421828939752	0.000426301780208438	8.80628903132674e-13	0.0002348267056374	-569.734163801483	-0.0487484040950452_0.143037809346591	0.502575382077946_0.497424617922054	
64	100	0.017702229880131	-0.065114485330328	-0.0631440019215844	0.0269948104631577	0.017702229880131	0.0213387736043465	0.17702299811925	0.044549569247881	0.000102101833822337	0.000134527451434599	0	4.0150301880892e-06	-574.139586295233	-0.065114485330328_0.180397442361332	0.504966787707015_0.495033212292985	
80	89	1.05119995237156e-06	0.164019915406809	-0.0618917023903915	0.0392164566341814	0.0381759370565091	0.118106093479401	0.145056616455794	0.0312516284203877	1.05119995237156e-06	1.19952833843811e-05	0	3.67626122664782e-05	-530.769706674032	-0.0825356957222158_0.164019915406809	0.486429717692872_0.513570282307128	
26	117	0.106150872074994	0.0587945611092814	-0.0716328083330293	0.0428329482733857	0.188342037524039	0.0971453080476422	0.0698059080460078	0.0361054911921236	0.106150872074994	0.0556252725081057	6.93034916321444e-05	0.0115771209527198	-680.071543184935	-0.0566803163545797_0.0587945611092814	0.492696142279803_0.507303857720197	
50	109	0.000420381656859692	-0.111986365499047	-0.0929163431100175	0.0307671100654181	0.000420381656859692	0.00315521605955235	0.144068211085007	0.0349932918376759	1.18806419005357e-05	7.53086145764408e-05	0	3.65711713666036e-07	-643.221752411948	-0.111986365499047_0.160726104680405	0.504703882652954_0.495296117347046	
72	116	0.656430588530335	0.0188590896064212	-0.00403992123628886	0.0422842635514022	0.656430588530335	0.924050654536106	0.108597904074881	0.0437079325629257	0.0378161189159839	0.0144084262352189	0.00869456990869244	0.0640015020036654	-680.048891343297	0.0188590896064212_0.0918348831535334	0.500282909308279_0.499717090691721	
19	107	0.00010330855197572	-0.097758305778731	-0.0910503958207564	0.0242276441308763	0.00010330855197572	0.000280420618988123	0.127523167079397	0.0350711871483154	7.72728979684777e-05	0.000428985803211602	0	2.93275481439651e-07	-644.327928690884	-0.097758305778731_0.144255595646411	0.510865236996705_0.489134763003295	
43	97	0.0127561268178076	-0.0638926823615103	-0.0605354387290916	0.0251738178752347	0.0127561268178076	0.01810373578671	0.159609469296141	0.0410706337121744	0.000372117916246928	0.000187310954192006	1.17683640610267e-14	4.87724993867705e-06	-583.651393070742	-0.0638926823615103_0.15154802950573	0.504793250157906_0.495206749842094	
88	98	5.41008207441407e-06	-0.112413656027101	-0.104039486754223	0.0233448213556311	5.41008207441407e-06	2.23509942744043e-05	0.16180368426604	0.0435323673322202	5.91602008672368e-05	0.000337472759457988	0	7.37507830428891e-08	-567.333400294334	-0.112413656027101_0.182861712210236	0.510941699737971_0.489058300262029	
34	108	0.0108653647909055	-0.107228166688881	-0.100747855981962	0.0413641099049182	0.0108653647909055	0.0165177191736196	0.100446701916479	0.0511957286507289	0.0509012219357867	0.0523581162871893	3.91686683087755e-13	0.00223685279749653	-620.178752741752	-0.107228166688881_0.101086168952909	0.502888724444776_0.497111275555224	
12	106	1.26664849893105e-05	-0.134013597865546	-0.13801055776761	0.0292392079525181	1.26664849893105e-05	7.31252806995913e-06	0.170825916945535	0.0446298600991649	6.19693995865674e-05	0.000220216027900063	0	7.10884914127564e-09	-576.570522983738	-0.134013597865546_0.18627192640982	0.516326598773255_0.483673401226745	
27	114	0.0199095112379348	0.068783369991171	0.0585056960877839	0.0291261389678985	0.0199095112379348	0.0469533215715087	0.0862164024798244	0.0353095843028588	0.0538830562055178	0.0161677791914939	0.999922523917509	0.544910533252153	-660.793384787496	0.068783369991171_0.0687865660327811	0.500000000000037_0.499999999999963	
4	104	1.61867400370758e-07	0.178007833908572	-0.0368507265910558	0.0420417616786067	0.187088318135032	0.382783490073714	0.165473320962714	0.0316582682296808	1.61867400370758e-07	9.06471710135941e-07	0	0.000120855577524425	-623.783321283583	-0.0558346729764756_0.178007833908572	0.495513350110903_0.504486649889097	
58	117	1.68435362639941e-05	0.156690251562099	-0.0920189753469371	0.0402213059444871	0.0118415223458258	0.0239601035791575	0.145804621878655	0.0348900105000501	1.68435362639941e-05	5.70314923851486e-05	0	7.94867544701216e-06	-676.636380109427	-0.102854597515321_0.156690251562099	0.499356636543896_0.500643363456104	
96	96	0.644235072794581	0.0187671184751109	-0.00470363425975247	0.0405106780915948	0.644235072794581	0.90781163781847	0.136677705027303	0.0336930955338956	0.000754171640414313	0.000102093671550651	0.00108982404553815	0.00729176721278374	-552.050913778921	0.0187671184751109_0.117315539393726	0.513033188788542_0.486966811211458	
81	97	0.000115934379033807	-0.0951308449207496	-0.0904906608272764	0.0236657501560726	0.000115934379033807	0.000233659818264211	0.152122974301599	0.0292470981254678	6.59524054620667e-07	1.11836053797268e-06	0	1.12878203561101e-10	-571.529903686627	-0.0951308449207496_0.155782469515477	0.512942062171357_0.487057937828643	
89	99	4.0946974779481e-09	0.17274957388188	-0.0789508613945449	0.0251286247537325	0.000672258021796266	0.00222043887263506	0.161473691770422	0.0267488653673503	4.0946974779481e-09	2.81632309833339e-08	0	5.71787665813172e-11	-587.599467009124	-0.0882738036104732_0.17274957388188	0.494568064456732_0.505431935543268	
35	94	0.664215609010564	0.0132226439643046	-0.00375143879205209	0.0351209580252884	0.707724317460054	0.915165971951441	0.0318034681337887	0.0303626561147866	0.664215609010564	0.297605148823779	0.999564045889945	0.443771170874157	-572.489521379049	0.0132077996841783_0.0132226439643046	0.499999999999963_0.500000000000037	
20	104	9.22604513454427e-07	0.187241520200636	-0.0832215287725965	0.033307587352783	0.00420077576178376	0.0140504344214066	0.168213527214726	0.035851288026268	9.22604513454427e-07	8.3488457430658e-06	0	2.77586246990007e-07	-604.278780194359	-0.0975215578783644_0.187241520200636	0.496871709417326_0.503128290582674	
65	105	0.490466429773029	-0.0307414756672864	-0.0316388500432024	0.0444227652396955	0.490466429773029	0.47792235681951	0.13642423298343	0.0511011632042586	0.00672141819521435	0.00881092164221848	2.17209767949811e-07	0.0130616750912803	-593.32604654187	-0.0307414756672864_0.141333038692998	0.501459058853321_0.498540941146679	
97	112	2.47678930161883e-21	0.208355495366092	-0.117813291529919	0.0225931125138848	1.51378851367609e-07	8.6199392773152e-07	0.209435919902288	0.0176472343932849	2.47678930161883e-21	1.79393015826909e-21	0	3.51885485401306e-30	-642.715077533626	-0.126711637316976_0.208355495366092	0.493251335603505_0.506748664396495	
59	116	9.60631904389232e-12	0.160377792655691	-0.0971459046424148	0.0270788500377439	0.000191448947617961	0.000491605959212089	0.153621076640624	0.0211571636930987	9.60631904389232e-12	4.9032490645602e-11	0	2.93471984181222e-13	-701.387840670305	-0.104376854657905_0.160377792655691	0.498346892451367_0.501653107548633	
5	97	7.41792664111325e-09	-0.138706734219007	-0.135143941659049	0.0218718547058382	7.41792664111325e-09	1.55697931638291e-08	0.115400444524086	0.030774671018606	9.26293096528016e-05	0.000302498599970274	0	3.22275635817174e-11	-579.357230445782	-0.138706734219007_0.125600870931873	0.517005531450912_0.482994468549088	
44	95	0.00184347728914958	0.114837071706227	-0.0168727436941665	0.0473480732127705	0.487604862774357	0.722372999585838	0.0998839733251961	0.0358269245763229	0.00184347728914958	0.00641922338313264	5.99243166199415e-09	0.0492496630847748	-581.793703835863	-0.0329953841590615_0.114837071706227	0.498044614158242_0.501955385841758	
90	95	0.816248195986363	-0.00793968208283081	0.0134815576779596	0.0340721460969796	0.816248195986363	0.693240078299333	0.0963732135395513	0.0360495704718347	0.00161890000945329	0.00885499647282648	6.28091596510671e-08	0.0947032794552448	-604.019907814363	-0.00793968208283081_0.117041246373108	0.501397383705067_0.498602616294933	
51	108	2.9598527887125e-07	0.144554521789842	-0.0499010267521487	0.0451002421611974	0.249911167535576	0.271014481610571	0.14491050387573	0.0264195701605033	2.9598527887125e-07	2.78908138725869e-07	9.06830166513828e-12	0.00019368746906541	-608.542847012245	-0.0521740663154677_0.144554521789842	0.490268408551605_0.509731591448395	
73	112	0.00168370557206717	0.147665751521314	-0.063099224755707	0.0407761963209713	0.175496445088452	0.124600636230405	0.145865554366625	0.0458643326866523	0.00168370557206717	0.00190703702292034	2.22488694134881e-13	0.000661597665268914	-639.969944416049	-0.0555967294132136_0.147665751521314	0.499782088708749_0.500217911291251	
13	103	7.3295535698062e-05	0.18111289719396	-0.0730172422054526	0.0528285802561712	0.0935937526782913	0.169943643369144	0.176505394146091	0.0438111233165367	7.3295535698062e-05	0.00010811648635731	0	0.000277237152665526	-564.996643627003	-0.0894149886347985_0.18111289719396	0.495062294992072_0.504937705007928	
66	101	0.000210852828310953	0.126835783943375	-0.0885041134974036	0.0297712144454548	0.00132636122818119	0.00369746787594022	0.119336950624449	0.032972316427506	0.000210852828310953	0.000465528846840185	0	2.88885802845706e-06	-607.415252356198	-0.0983441473121158_0.126835783943375	0.496711937367494_0.503288062632506	
28	109	0.000795387538435368	0.130589189400994	-0.0380454858581861	0.0433087373479446	0.332376159713316	0.381638198893988	0.128093280502497	0.037829768285863	0.000795387538435368	0.000989707855356452	9.5634611341211e-13	0.00386276658300763	-656.444323203228	-0.0421701722469194_0.130589189400994	0.4994067329322_0.5005932670678	
98	99	1.55678181586254e-08	0.136685104329587	-0.0910252410847018	0.0385432638121111	0.0138151958927338	0.0201722517142909	0.130978741479532	0.0221623916880373	1.55678181586254e-08	4.97665426342258e-08	0	5.93678943175558e-07	-589.850597855827	-0.0966338356597269_0.136685104329587	0.491607935817529_0.508392064182471	
82	103	0.000126735302077603	0.177803511321839	-0.085146972613709	0.0478206209394845	0.0438391685029945	0.0779633445799036	0.167169909182757	0.0446149242386708	0.000126735302077603	0.000296845881740337	0	0.000114322533654826	-580.106121531698	-0.0975991723197147_0.177803511321839	0.498748678649573_0.501251321350427	
21	105	0.00126442657639305	0.139772305721732	-0.023339351666134	0.0496327265922202	0.602732211697893	0.639167356981952	0.139815458921966	0.042170225585437	0.00126442657639305	0.00126025148106836	2.45148523703165e-09	0.0122410736227287	-612.56753920858	-0.0259117279552975_0.139772305721732	0.498169033399419_0.501830966600581	
36	124	0.00381901647480352	-0.0758556452781409	-0.0687377079364704	0.0257242538856554	0.00381901647480352	0.00855939585550734	0.163678009384785	0.0407211687352593	4.81200310006662e-05	0.000100950415274839	0	1.39778771446981e-06	-730.726061867915	-0.0758556452781409_0.171598890782803	0.508225677940652_0.491774322059348	
60	104	0.0442034245898546	-0.0849478037996479	-0.0661143533203129	0.0417000977448406	0.0442034245898546	0.115924545328646	0.147630291587069	0.0520542422610924	0.00224043099156504	0.00549917445419198	0	0.00135206784633729	-593.027713263362	-0.0849478037996479_0.163183405940997	0.503024497249869_0.496975502750131	
52	108	0.966994904893877	-0.00177740218036683	-0.0297167193650049	0.0428552895337602	0.966994904893877	0.489548463710705	0.162902086029465	0.0363268971143448	0.000209188508611674	1.84524796100066e-05	2.57618922638869e-07	0.000606733349254991	-627.97982386868	-0.00177740218036683_0.139474683448315	0.501261306255439_0.498738693744561	
6	98	5.07785903828577e-08	0.166614674300962	-0.039288384016164	0.0375870242402158	0.287725728965115	0.298498555390627	0.159834672506954	0.0281896219210203	5.07785903828577e-08	1.47092176090788e-07	3.64153152077051e-14	2.2536082144129e-05	-564.89768163316	-0.0401802761746129_0.166614674300962	0.496673248295412_0.503326751704588	
91	100	1.66926771760723e-05	0.14098112012871	-0.0504373294936113	0.0470538861860291	0.280186799594025	0.286368478606517	0.141347623082763	0.031142471244349	1.66926771760723e-05	1.59402480617868e-05	4.79261075270188e-12	0.000676672233979412	-584.258776749338	-0.0510929822474103_0.14098112012871	0.497841834299923_0.502158165700077	
45	108	0.000169506428949665	-0.157999825739645	-0.148546752405867	0.0405340517864371	0.000169506428949665	0.000387081310442062	0.101324967170492	0.0308852700886446	0.000503165621106473	0.00139836726809146	0	9.42385220088921e-07	-620.399486220058	-0.157999825739645_0.110834450019728	0.503429232230059_0.496570767769941	
74	103	0.0997285598089283	-0.058110907763286	-0.0558983117173416	0.0349796572831427	0.0997285598089283	0.113131130118424	0.128991183563218	0.0385039360631185	0.000644339773918096	0.0011334283025563	3.10418357685194e-13	0.000379176968875873	-609.203619493625	-0.058110907763286_0.135572163877238	0.500307423673031_0.499692576326969	
37	105	0.0064779186441751	-0.0747132889023107	-0.0645472864350833	0.0268881976782516	0.0064779186441751	0.0181458895298176	0.188844292170844	0.029683172285716	5.32750130902586e-10	5.43533449945703e-09	0	2.50369025300337e-10	-617.709799928591	-0.0747132889023107_0.203349760137548	0.512119996919285_0.487880003080715	
14	111	0.00123126108672072	0.143517153441179	-0.0487732744042895	0.0397588578029571	0.118341758039956	0.222544386546534	0.129734885689005	0.0432592684729719	0.00123126108672072	0.00335003528287258	0	0.00238006578117415	-666.377786545283	-0.0625834634135902_0.143517153441179	0.499570061324402_0.500429938675598	
29	103	0.04338008807465	-0.0680711432170061	-0.0651320404340004	0.033278564757887	0.04338008807465	0.0530597751324682	0.104168901370753	0.045543380394699	0.0169310263007275	0.024246565281791	5.95453020224568e-10	0.00268689749944554	-598.969086490449	-0.0680711432170061_0.110582170943454	0.504211162907393_0.495788837092607	
67	105	0.441028002305938	-0.0404086926364085	-0.0496449905887102	0.0522467321797637	0.441028002305938	0.344212181201153	0.136535806234178	0.0478350135756078	0.00921460921969059	0.00520638159353983	1.3977793145159e-08	0.00858150358776723	-595.534658664769	-0.0404086926364085_0.126933061218111	0.500017789632284_0.499982210367716	
22	109	0.250423473589294	-0.0295895955692907	-0.0278763291227712	0.0256069464130354	0.250423473589294	0.278743150555375	0.145293766773681	0.0326012790414258	1.98708461007141e-05	2.04208602583253e-05	7.86037901434611e-13	2.95052257271625e-05	-648.260821552527	-0.0295895955692907_0.145519822170012	0.502365904411033_0.497634095588967	
83	104	0.0727157974916607	-0.0628424572105623	-0.0570283058810754	0.034658626400363	0.0727157974916607	0.102929797053116	0.120948009700637	0.0388751028785589	0.000908617802433046	0.00241108241555703	3.24185123190546e-14	0.000632552130232622	-600.054184762267	-0.0628424572105623_0.132823187945686	0.50151437947033_0.49848562052967	
61	103	5.98290572725519e-05	0.14430848188403	-0.074216534023779	0.0452757001635949	0.0645130531056007	0.104249693396244	0.135246667315727	0.0344558471232603	5.98290572725519e-05	0.000157558082414097	0	0.000231825327179905	-610.121618459051	-0.0846134475401596_0.14430848188403	0.493919065973986_0.506080934026014	
99	100	0.425831975774914	-0.0378747214786369	-0.0525164468515986	0.0473645182763772	0.425831975774914	0.270214878848721	0.0770017859050054	0.0447092594146759	0.141364712194603	0.0881418795013936	0.000593130081801618	0.0467544792967917	-571.957293071364	-0.0378747214786369_0.0662846620571879	0.505054783042157_0.494945216957843	
75	104	3.25840740301084e-06	0.117573393323119	-0.00452941907918872	0.0392257983202982	0.911479673623749	0.908297090175756	0.11253896110754	0.0238847725268077	3.25840740301084e-06	7.70956835605847e-06	4.62106324317091e-08	0.0108002318449386	-643.0345869416	-0.00437155324020978_0.117573393323119	0.497354788278264_0.502645211721736	
92	104	8.60625860655017e-07	0.168167227668538	-0.0787705739953127	0.04415861226606	0.0457071125942383	0.077399457062237	0.155959830982037	0.0320990758364178	8.60625860655017e-07	4.2386260659061e-06	0	1.71039051918851e-05	-598.688569115626	-0.0893147594963253_0.168167227668538	0.496717219263149_0.503282780736851	
53	105	7.87717026820215e-05	0.122257025621515	0.00646302389433291	0.0436429357538383	0.810803132775258	0.882559540338461	0.119858753530838	0.0297370936655319	7.87717026820215e-05	0.000106162707541786	3.81733766907644e-06	0.0317774024789976	-631.676506439565	-0.01047427836876_0.122257025621515	0.478784834498706_0.521215165501294	
7	121	0.56386609057466	-0.0189992319851456	-0.0241272594277273	0.0328300290147969	0.56386609057466	0.463825456662532	0.0498470078054647	0.0425709709341125	0.272048856677262	0.243952675831678	0.005493976265464	0.168815821032581	-739.848345726495	-0.0189992319851456_0.0469740352469258	0.500277325709645_0.499722674290355	
15	107	0.0379348893805319	-0.0728771355742457	-0.0640913272969896	0.03467267417117	0.0379348893805319	0.0673220322817744	0.141879134908831	0.0457147936580052	0.00129002192097261	0.00245171817596344	0	0.000330907043037067	-621.960819050631	-0.0728771355742457_0.151157416486753	0.501862530903862_0.498137469096138	
46	109	0.799360893903424	-0.0107141237212337	-0.0350835985602164	0.042048886435148	0.799360893903424	0.40592402981556	0.101733480121365	0.040221437247632	0.0543157129176577	0.0128717838666071	0.00197661580129793	0.0187087752244505	-631.44454495384	-0.0107141237212337_0.0782502370083666	0.501764968919077_0.498235031080923	
38	93	0.00102088034924103	0.115135621026963	-0.0863508398313913	0.0322835639862231	0.00996811833881118	0.00885077545505208	0.105975457150309	0.0339325884574979	0.00102088034924103	0.00239274252607957	1.2427836537654e-11	4.01974568294113e-05	-540.656358140501	-0.0849541443299573_0.115135621026963	0.497316742464697_0.502683257535303	
84	98	0.11999163313048	0.0766674416410372	-0.0370328661471246	0.0403232899686666	0.909710512127298	0.360688098534932	0.113935335304096	0.0488755388657175	0.11999163313048	0.0218165701876691	0.00733097498419033	0.0171900572745595	-578.034967703336	-0.00458476319073773_0.0766674416410372	0.493963754634217_0.506036245365783	
23	101	1.48433665209058e-05	0.161608303898454	-0.0158938524707429	0.0378631387726248	0.482394848281358	0.675553149465723	0.156428653320093	0.0354829135211761	1.48433665209058e-05	2.62282328682145e-05	3.15303338993544e-14	0.000897377774260463	-602.702528598616	-0.0266968270625876_0.161608303898454	0.499530451048141_0.500469548951859	
