simNum	IVsNum	plei_test	P	eff
9	77	0.127	0.00750317542095517	0.0500370288579492	
29	84	0.264	0.913462996996158	-0.00180931798526448	
63	88	0.021	0.948122112776648	0.00103910904882301	
55	88	0.178	0.0619224519884064	0.0301783134546004	
95	96	0.003	0.16766198502543	0.0245735986082808	
19	96	0.002	0.121508856232684	0.0249931983587852	
93	93	0.599	0.0534915089881058	0.0289399519680132	
87	93	0.001	0.0954551472112387	-0.0289026793719497	
3	96	0.035	0.963051105876504	0.000702913921488097	
85	89	0.001	0.0126770320330691	0.0381691844228272	
11	99	0.001	0.11729123451812	0.0236392356780765	
75	98	0.02	0.331791127630125	0.0148996302724502	
65	103	0.096	0.055272322617081	0.0300653903724717	
97	103	0.011	0.886890038588986	-0.00238878590963298	
77	106	0.495	0.571720429385631	-0.00827561065720532	
41	95	0.061	0.914412795460974	0.00170676404014947	
79	104	0.185	0.105207877818558	0.0246250153015154	
49	99	0.895	0.54974293914778	0.00777626586959182	
99	104	0.086	0.122782189518389	-0.023425086681414	
59	102	0.213	0.514872684290108	0.00964683962199812	
39	106	0.001	0.150357039600406	0.0188427044456145	
7	109	0.499	0.145783341617498	0.0200844413669569	
91	112	0.062	0.0470424554303194	-0.0297818238428442	
69	104	0.177	0.50180957029653	0.0102159202837762	
31	107	0.796	0.609550153963304	-0.00680268927776585	
17	107	0	0.892058878656795	0.0017634823340041	
15	101	0.001	0.0709890953075758	0.0257585033596604	
35	112	0.261	0.496233448109496	0.00950438005283269	
53	108	0.398	0.793745941410084	-0.00371435534481912	
27	107	0.606	0.167784439348574	0.0193313495472537	
83	113	0.219	0.920647665430961	0.00139351728705958	
57	106	0.023	0.449519069719936	0.0114950230894459	
1	109	0	0.959639282560782	0.00078850124512734	
81	117	0.089	0.76178614376682	0.00436298621335768	
21	107	0.008	0.485471757442095	0.00961197318135795	
71	119	0.002	0.522110155529202	0.0101756546749539	
43	115	0.011	0.656432332385922	-0.00663737218057411	
5	117	0.407	0.125773710740133	0.0202678725605173	
33	114	0.527	0.363691915239543	0.0123731488481758	
89	105	0.002	0.638525122364139	-0.00740830443236357	
51	118	0.489	0.0380947494268388	0.027364155594418	
73	121	0	0.865030355084877	0.00257365149438031	
37	118	0.588	0.0742650759634772	0.0229848400946044	
25	118	0.103	0.817536924180876	0.00326167818372611	
13	125	0.022	0.188737666062509	0.0196523771960532	
47	123	0.001	0.702088008817803	0.005160370091246	
45	119	0.002	0.63640859118668	-0.0066558579281665	
23	121	0.27	0.945592668937198	0.000915741137080076	
67	132	0.018	0.666975657241251	0.00618331354040913	
61	125	0.348	0.710151761822439	0.00502034240165807	
64	101	0.277	0.251191134903448	-0.0173443925057841	
30	108	0.222	0.886479793389582	-0.00206849497810364	
98	95	0.944	0.874663422736204	0.00199503174350788	
78	97	0.178	0.941981352542842	-0.00109465765061874	
60	88	0.149	0.25103286510095	0.0187695908852211	
10	117	0.08	0.642886583536808	0.00675134901922509	
56	109	0.002	0.208383314267068	0.0202957129521006	
96	100	0.296	0.582447373083646	-0.00841770676150467	
4	105	0.074	0.199857579393695	0.0197427808067884	
80	95	0.037	0.673934559674946	-0.00638651062305314	
92	95	0	0.51279974991633	-0.0118914234017967	
94	112	0.291	0.838547514209111	0.00285738170794566	
86	106	0.207	0.128165075652114	0.0224875550126689	
50	101	0.182	0.667649349063592	0.00654143024338864	
88	107	0.508	0.464958231809756	0.0102762461259571	
54	99	0.112	0.470633814063429	0.0115598400937475	
58	96	0.2	0.236443654473604	0.0181521241671286	
100	108	0.087	0.662430191430646	0.00661284510084341	
74	90	0	0.24247236966541	0.0195074992207975	
22	99	0.006	0.477442709958709	-0.0110243154057908	
36	106	0.005	0.277810161184279	0.0176421640984069	
24	90	0.053	0.136368673884479	0.0259698609360243	
32	110	0.129	0.0126118346306026	0.0377473014480289	
76	105	0.117	0.749907257312084	-0.00473976959732754	
48	94	0.039	0.401361668696842	0.0145740563945015	
8	113	0.327	0.615512115160101	0.0070710930954931	
16	109	0	0.0735056214165313	-0.0275137478962016	
66	117	0.021	0.543007944543098	0.00892874378591405	
46	93	0.262	0.9366171043714	-0.00121844323943926	
82	109	0	0.848601355837783	-0.00321075760656408	
72	103	0.253	0.5044694992965	0.0101980267735414	
42	117	0.015	0.943526335884932	0.00105390047612134	
20	125	0.25	0.69139903371651	0.0052792711017833	
2	111	0.528	0.0561234915164787	0.0258796501899656	
90	99	0.042	0.0123045231233411	-0.0400716611202271	
40	115	0.074	0.398643268604353	-0.0127425088239172	
12	120	0	0.278774196862301	-0.0169346787725477	
18	117	0	0.940584424616196	0.00108979176928466	
26	105	0.054	0.474141056394024	-0.0109732619416255	
70	117	0.45	0.59899207773053	0.00703824981139645	
44	111	0.588	0.912008413282021	0.00148751217593347	
28	119	0.097	0.961400145913123	0.000698364412723902	
34	105	0.001	0.334769817282846	0.015675177734151	
52	112	0.007	0.164380290001188	0.0190610379493017	
84	123	0.013	0.687682911107932	-0.00542511676063868	
38	115	0.133	0.736120390071579	0.00488452963084856	
68	106	0.031	0.0812390765316608	0.0268524429331374	
6	115	0	0.320884275849248	-0.0137177623365822	
14	117	0	0.780032837264087	0.00402343267677229	
62	114	0.008	0.756937328799856	-0.00430998220839949	
