"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"AIC_random"	"gamma_random"	"prop_random"	"eff_mean_minClass"	"sd_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass_mean"	"correct_factor"	"CHVP_test_correct"
"1"	4	82	0.011657998840546	0.04979065785535	-521.652944548717	"0.04979065785535_0.0497939082610647"	"0.500000000000005_0.499999999999995"	0.0425576655929482	0.0192920074967116	0.0302187314014546	0.0608476956231522	0.031322578312199	0.0555376517348242	0.880515664226839	0.566696844398037
"2"	2	97	0.400184985304654	0.0196435610483877	-607.241806006732	"0.0196435610483877_0.0196543949092133"	"0.500000000000003_0.499999999999997"	0.00777395807486468	0.0232454859721104	0.738785604364071	0.0326648799532236	0.0282501008406083	0.250438152649367	1.32333349129484	0.615123824565907
"3"	5	106	6.51994185755482e-05	0.110552944047811	-651.908810031176	"-0.0884586179797061_0.110552944047811"	"0.496032244476545_0.503967755523455"	-0.0804277371350578	0.0343228976491979	0.0209995266981114	0.102916501715975	0.0265739958997705	0.000187350423977254	1.39381779817848	5.12695839811921e-05
"4"	3	104	0.234432008934477	0.0354281313651738	-642.169890354964	"0.0354281313651738_0.0354486172851846"	"0.500000000000015_0.499999999999985"	0.0129256609608034	0.029621508377764	0.663488378853537	0.0550793063570518	0.0309219778385083	0.0778216864549938	1.50667651627739	0.48322304782828
"5"	1	117	0.0585021523006751	0.0555931911703019	-714.680052527708	"0.0554997493279395_0.0555931911703019"	"0.49999999999953_0.50000000000047"	0.0351074678344116	0.0291276289832652	0.230541362932592	0.0817575300262665	0.0290946313667369	0.00581557366539041	1.16736627821012	0.304296681164764
"6"	7	101	0.0787986134374205	0.0413901717866939	-642.021314261352	"0.0413893988544185_0.0413901717866939"	"0.499999999999999_0.500000000000001"	0.0352954842504101	0.0170851976346612	0.0414281497092902	0.0457877686241271	0.0233071818021634	0.0522433804328709	1.21913455996977	0.792185388366987
"7"	9	101	0.340246990842314	0.032492577549357	-627.500827421365	"0.032492577549357_0.0325049886035337"	"0.500000000000008_0.499999999999992"	0.00943456790908929	0.0339081918312614	0.781403700979239	0.0567889943866995	0.0313616675081325	0.073177979766044	1.16191424753537	0.355908240296114
"8"	6	123	0.465077913448261	0.0336159972965442	-706.696769820922	"0.0336159972965442_0.0359797235987355"	"0.5335770786322_0.4664229213678"	-0.00289591220779095	0.045872521120651	0.949766648607344	0.0756858553294616	0.0357390163986274	0.0362270157161	1.47594887401094	0.282133436816381
"9"	8	124	0.515718793227258	0.0225991433580858	-779.273360822439	"0.0225991433580858_0.0392045410550447"	"0.500566410857872_0.499433589142128"	-0.0083376905188298	0.0346696241109216	0.810350953639699	0.0685490275796577	0.0280042042094332	0.0157840225569244	1.25535473354695	0.116097290575807
"10"	10	99	0.773909002642878	0.0116635272078454	-583.848409713942	"0.0116635272078454_0.0409122448419613"	"0.500094956708366_0.499905043291634"	-0.0124597753936957	0.0404898970447262	0.758944232487232	0.0725786184424927	0.0419778561210197	0.0869627534051456	1.5395328227344	0.249884840467832
"11"	11	104	0.20383940002688	0.0496427701869959	-619.179207490442	"0.00137151786105389_0.0496427701869959"	"0.499827565959571_0.500172434040429"	-0.0146869803236785	0.0414669832079256	0.723924351106992	0.0631629883857555	0.0388196466960191	0.10677385993669	1.26114758492342	0.226214139414026
"12"	13	99	0.00364982616042871	0.0961869660038628	-614.3158244685	"-0.0172087815477341_0.0961869660038628"	"0.499401729249064_0.500598270750936"	-0.0077623436579615	0.0356160067831581	0.827924848604192	0.0851019539454092	0.0322925780445314	0.00977183717901573	1.0314229987037	0.0558884324619725
"13"	12	113	0.00919867322282988	0.0643223173429023	-704.108255494784	"-0.0274878671376098_0.0643223173429023"	"0.495071126611535_0.504928873388464"	-0.02379411875805	0.031887761435805	0.457119976492059	0.0597729774078918	0.0242672365643113	0.0152954486965739	1.10583935984604	0.0432249593465127
