simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
6	123	0.254551844162327	0.0629191512664304	0.0110267662631811	0.223790497326195	0.039977047660829	0.0443261991592797	0.0658541388463235	0.0374439638982955	
91	96	0.368009832428892	0.040494624012815	0.604634607623072	0.0352606020958449	0.65830954780146	0.00876270380998702	0.706163440996543	0.00796991833013832	
46	101	0.976200485344678	-0.00150949143286583	0.921865958784864	0.00685720635193463	0.253305619640208	0.0194040163619146	0.5061583780671	0.014200065458512	
81	97	0.589634637474258	-0.0295398910765627	0.390263472817039	0.0582299273243563	0.655381084683942	0.00771273754527399	0.643488860447569	-0.00972120936687405	
26	102	0.594772339003512	-0.0347532564317932	0.617755185145697	-0.0286400502667802	0.0193992626097869	0.0346345775209784	0.0372824213927199	0.0437378040256146	
41	111	0.0783585401147069	0.0955862103421656	0.397110936304937	0.0544871440297042	0.00300228350572335	0.0471193530151006	0.0031425128045324	0.0606659573219059	
21	93	0.178023726601638	0.0736450798020347	0.344415174143772	0.0588883124047347	0.0140378794897473	0.0379402178977122	0.00596771644030077	0.0593045800001633	
11	104	0.628555082961034	0.029608345531189	0.37805972711624	0.0675928795613526	0.157104051170125	0.026525895018896	0.254447709399448	0.0247759479453551	
96	101	0.604005366620303	0.0301236914150729	0.802038930758653	-0.0149663300467838	0.0282345853405529	0.0381534356010038	0.146084565454401	0.0322748303179892	
31	99	0.0191813879490694	0.147696826006628	0.0189358386888407	0.146604380381253	0.00030684238631443	0.061642427016502	0.000225831544836725	0.0827209052488489	
71	92	0.527355959845093	0.0319868336991763	0.467262911346412	0.0519186939932278	0.00744929611166586	0.0417589585487774	0.127164987831271	0.0333491893224946	
76	124	0.19753243268468	0.065041432018257	0.743437500531846	0.0196203596705563	0.0202126477206851	0.0361199231946818	0.0105793104734901	0.0507759860443531	
36	106	0.862221489168889	0.00781635927201252	0.522268999811545	0.0399540452343803	0.0674385293650702	0.0276449879268154	0.32717082421468	0.0195674809165302	
61	97	0.859055841403379	-0.0095426713734188	0.973448183632689	0.00208707412424646	0.569703789111569	0.01028614064308	0.866958225416566	0.00379433597659214	
66	120	0.190302850657266	0.0672606201116069	0.38070549402392	0.0594273150439225	0.00209727174778566	0.0532203450256878	0.00810279513630945	0.0535320225222826	
51	108	0.168760760908978	0.074406631494622	0.152827141307769	0.0913179019854526	0.00293303978556841	0.0497738873960619	0.00697222238234923	0.0563118374305168	
16	109	0.532156353651511	0.0323322583948329	0.782112428154836	-0.0170294060068541	0.0253799143064838	0.0359425195151813	0.0411209993576827	0.0418407113452542	
1	117	0.15033867962083	0.0683848376474817	0.392729636241917	-0.051003095858914	9.38832280458877e-05	0.0623993407411871	0.00115800042357821	0.0643143256917881	
