simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
57	105	0.88207107297462	0.00724678142213176	-672.929359036191	0.00724678142213176_0.0769912130617869	0.500372773690291_0.499627226309709	0.93874345179572	-0.00286056770385314	-676.81064688778	-0.00286056770385314_0.0874734593794955	0.501135966159659_0.498864033840341
36	105	0.414806121683943	0.035368699288216	-639.623729494405	0.0353680520247508_0.035368699288216	0.499999999999998_0.500000000000002	0.414806121683943	0.035368699288216	-643.623729494405	0.0353680520247508_0.035368699288216	0.499999999999998_0.500000000000002
76	104	0.616959052422254	0.0161245887060151	-649.398790836882	0.0161245887060151_0.115499704906182	0.503713263412188_0.496286736587812	0.786257871480045	0.0171137469215136	-652.386344808422	0.0171137469215136_0.112409302338712	0.502943804802895_0.497056195197105
81	90	0.599986490536929	0.0245804567630551	-554.539422703014	0.0245804567630551_0.0245821109542551	0.500000000000007_0.499999999999993	0.599986483759245	0.024579738633168	-558.539422712745	0.024579738633168_0.0245828263736944	0.500000000000038_0.499999999999962
97	101	0.0416725045550842	0.0682628643356847	-631.090641816731	-0.00373992701540115_0.0682628643356847	0.487629071697785_0.512370928302215	0.94860928279555	0.0746370819010111	-627.453052821602	-0.00635583595870853_0.0746370819010111	0.498171280491879_0.501828719508121
3	102	0.97232710006985	-0.00123483840736416	-655.001126180169	-0.00123483840736416_0.0745222595277173	0.505817580154541_0.494182419845459	0.754068790899772	0.03333505951582	-657.53858845778	0.0332775329605167_0.03333505951582	0.499999999998972_0.500000000001028
5	105	0.936910153435463	0.0042279525652988	-647.43522217955	0.0042279525652988_0.0908898356529936	0.501916990117568_0.498083009882432	0.867596551420345	-0.0105119594359495	-649.739517250307	-0.0105119594359495_0.105642184564355	0.502237034733344_0.497762965266656
50	108	0.346237820544603	-0.0273951068367085	-680.9516504603	-0.0273951068367085_0.0793735014475614	0.50871803305948_0.49128196694052	0.232501203492194	-0.0461869468625822	-680.441004082306	-0.0461869468625822_0.107717836445456	0.521397543148063_0.478602456851937
13	106	0.916896011929429	0.00242855482762204	-647.18529574012	0.00242855482762204_0.074578680126055	0.520488204306733_0.479511795693267	0.508479108478307	0.032051633716417	-649.515048870981	0.0320432509700501_0.032051633716417	0.499999999999916_0.500000000000084
20	105	0.349179003863502	0.0413762676200595	-649.005432395817	0.0413709720775185_0.0413762676200595	0.499999999999929_0.500000000000071	0.349179018470484	0.0413739245905818	-653.005432394982	0.0413733214706992_0.0413739245905818	0.499999999999992_0.500000000000008
34	111	0.337050187374766	0.0468415041307954	-679.416089830298	0.0468370743590175_0.0468415041307954	0.499999999999908_0.500000000000092	0.337050187374766	0.0468415041307954	-683.416089830298	0.0468370743590175_0.0468415041307954	0.499999999999908_0.500000000000092
83	102	0.957770356371338	0.0993691655941741	-646.486801394653	0.00272855757494314_0.0993691655941741	0.499770321090511_0.500229678909489	0.833888958815655	0.108209309219832	-650.413522168509	-0.00668804811344253_0.108209309219832	0.498833806366781_0.501166193633219
82	119	0.36058107784629	0.0437997914786177	-735.9539188649	0.0437997914786177_0.0438062975177903	0.50000000000018_0.49999999999982	0.36058107784629	0.0437997914786177	-739.9539188649	0.0437997914786177_0.0438062975177903	0.50000000000018_0.49999999999982
65	100	0.153036453611277	0.0901851861735197	-599.274831327984	0.0901478932596821_0.0901851861735197	0.499999999999308_0.500000000000692	0.153036455594733	0.0901842342311193	-603.274831313961	0.0901488479519135_0.0901842342311193	0.499999999999983_0.500000000000017
6	112	0.315493057703156	0.0400668216026553	-660.961691747668	0.0400668216026553_0.0400681637866258	0.500000000000021_0.499999999999979	0.315493100258194	0.0400674475113106	-664.961691707229	0.0400674475113106_0.0400675432565875	0.500000000000002_0.499999999999998
75	98	0.411882854092072	0.0407228398274304	-591.945417325575	0.0407171698370707_0.0407228398274304	0.499999999999867_0.500000000000133	0.41188285242235	0.0407192488823558	-595.945417328381	0.0407192488823558_0.0407207697110359	0.500000000000013_0.499999999999987
60	98	0.950830648613087	-0.00254531121045679	-565.001993106294	-0.00254531121045679_0.0955369832251991	0.50991434937093_0.49008565062907	0.770385198055096	-0.0180021228233902	-565.156539119381	-0.0180021228233902_0.0898208625841755	0.501342300504114_0.498657699495886
67	113	0.631421998162228	0.0399562703000479	-700.575575806412	0.0399562703000479_0.040000285055034	0.500000000001402_0.499999999998598	0.631421998162228	0.0399562703000479	-704.575575806412	0.0399562703000479_0.040000285055034	0.500000000001402_0.499999999998598
25	95	0.548439781225441	-0.0214406745918007	-582.008292597195	-0.0214406745918007_0.0888329338041231	0.507257464263753_0.492742535736247	0.399525694282421	-0.0388261745397607	-583.642704704956	-0.0388261745397607_0.105282068652323	0.511323717913612_0.488676282086388
40	99	0.246360395658921	0.0557265715509566	-588.327108121825	0.0557227801755801_0.0557265715509566	0.499999999999983_0.500000000000018	0.246360394452715	0.0557257930609581	-592.327108124186	0.0557235548668039_0.0557257930609581	0.499999999999984_0.500000000000016
45	105	0.0115008468551906	0.0690019230923474	-666.244143182539	0.0375755826464141_0.0690019230923474	0.482482363560423_0.517517636439577	0.224250565437845	0.0569369671974362	-666.095410645185	0.0569369671974362_0.0569452915229751	0.5000000000002_0.4999999999998
92	90	0.229761786374514	0.0973531205724875	-546.48120643815	-0.0629068505465857_0.0973531205724875	0.495924052627964_0.504075947372036	0.311430608720048	0.10769248251772	-549.011883397262	-0.0750748490946147_0.10769248251772	0.488071135437487_0.511928864562513
32	109	0.424918092176782	-0.0267889352424126	-652.390065468473	-0.0267889352424126_0.080433556023507	0.516183294841278_0.483816705158722	0.771670038097038	0.0182120510304811	-656.170082343459	0.0182120510304811_0.0182185213987958	0.500000000000066_0.499999999999934
58	85	0.817205456483536	-0.00796443320547969	-516.923934432493	-0.00796443320547969_0.0989742127417976	0.510752303297015_0.489247696702985	0.371851225523787	-0.037592856450453	-516.023124547586	-0.037592856450453_0.140720426149928	0.525982491632876_0.474017508367124
93	105	0.356281236601451	0.0506476544999379	-622.602239291444	0.0506476544999379_0.0506577412141979	0.500000000000139_0.499999999999861	0.356281228189383	0.0506484253909495	-626.602239301216	0.0506484253909495_0.050656973388332	0.500000000000244_0.499999999999756
14	94	0.525520516575019	0.0386439583003809	-578.737412407902	0.0386439583003809_0.0386545709325941	0.500000000000089_0.499999999999911	0.525520516575019	0.0386439583003809	-582.737412407902	0.0386439583003809_0.0386545709325941	0.500000000000089_0.499999999999911
44	102	0.223232860920247	0.0529788177780145	-618.376533191864	0.0431747751960753_0.0529788177780145	0.499658046154568_0.500341953845432	0.338621098409203	0.133443191008029	-619.81275880803	-0.0376290011792288_0.133443191008029	0.499690333119149_0.500309666880851
72	92	0.892681219808714	0.0827456432319569	-592.361139486635	-0.0135569130765799_0.0827456432319569	0.499738747223999_0.500261252776001	0.456890299197079	0.0894970647634185	-596.278488118773	-0.0223332613093067_0.0894970647634185	0.498525493634395_0.501474506365605
68	101	0.377725136524803	0.0459567264947018	-634.59398131573	0.0459567264947018_0.0811229859070307	0.502282257261438_0.497717742738562	0.808420230510609	-0.0069007561600731	-636.81837880726	-0.0069007561600731_0.137365208627421	0.502947441024597_0.497052558975403
88	114	0.628548323708793	0.0487140265759806	-708.95351196708	0.0485880395579891_0.0487140265759806	0.49999999999869_0.50000000000131	0.628548323708793	0.0487140265759806	-712.95351196708	0.0485880395579891_0.0487140265759806	0.49999999999869_0.50000000000131
51	115	0.696920184522432	-0.0137900912789396	-721.443111404075	-0.0137900912789396_0.0850795064643845	0.503970110010621_0.496029889989379	0.931572921162812	-0.00589172447802721	-724.203466146791	-0.00589172447802721_0.0748920991570256	0.501028642815529_0.498971357184471
