simNum	IVsNum	P	eff
91	658	0.355234579807841	0.0273260522376586	
81	723	0.937767047557896	0.00900811250607095	
5	739	0.132099975110842	0.0415175966329562	
94	689	0.149463965477777	0.0421402164297893	
51	759	0.301503146140799	0.0282383447831576	
34	738	0.0773769838797708	0.0431759493390049	
54	679	0.17510974905007	0.0384781237824162	
21	702	0.520514545704209	0.0244311110904921	
77	707	0.329332603928361	0.0372453498348945	
64	661	0.534256301926264	0.0184055963677636	
18	714	0.441084941525242	0.0228707830133597	
8	656	0.999456832762495	0.00373594876632687	
97	687	0.212949205995483	0.035298254948679	
31	716	0.105424102058947	0.0400274784873514	
28	697	0.401089693300904	0.0250638208785203	
25	700	0.542275540636731	0.0207211527388233	
11	728	0.514321420977759	0.0204490527361891	
61	770	0.85387289885973	0.00991477738999056	
41	732	0.981220591906964	0.00901026399229754	
48	751	0.709513622347939	0.0238747119340035	
38	693	0.194538080171342	0.0563712369421074	
1	667	0.076008884727075	0.0546892813683984	
44	726	0.311753973226512	0.039675496306311	
87	675	0.999996769813316	0.00312680580636973	
74	756	0.215494502484834	0.0363061074514737	
71	681	0.394589649353837	0.0255335156068271	
68	726	0.0515374498879665	0.0501941266698135	
15	821	0.100728552414922	0.0405270909302627	
58	681	0.0578984173837179	0.0549395381662856	
84	665	0.282012140499506	0.0313693261408853	
82	697	0.0621696151062781	0.0488366757776158	
32	728	0.583162340339007	0.0152683284673864	
65	678	0.134315674351388	0.0723149020788002	
9	748	0.295458371825242	0.0454439475852773	
29	703	0.338217970471567	0.0365103630144691	
78	693	0.10523299861051	0.0480261256885894	
55	665	0.42904332260229	0.0220168802824937	
19	699	0.155164301771847	0.0344741235811273	
98	698	0.0924893008884713	0.0493022033065816	
2	673	0.250667468174942	0.037252854088537	
22	755	0.312767023576725	0.0349782404222019	
49	733	0.206354264171981	0.0349543436135396	
95	764	0.284202357626807	0.0285238345074175	
52	718	0.968065682752158	0.00919035823723963	
39	728	0.159049573379652	0.0371140467138441	
35	734	0.0897084206202599	0.0516215568418168	
69	694	0.479686278155639	0.0477281752276439	
92	671	0.103743574024833	0.0644527450855156	
16	732	1	0.00157119738840779	
26	786	0.875911699758918	0.0254102221545516	
75	708	0.164081822564966	0.0401838255545091	
12	697	0.191822960452617	0.0330264404002404	
72	697	0.643276678397347	0.0165995505883844	
62	727	0.276291460235069	0.0317381427133887	
45	701	0.113995289929396	0.0417830097992058	
59	751	0.373545323794514	0.0275685794685282	
42	733	0.857089958258637	0.0219285287072206	
6	739	0.385005384267854	0.0321951825951088	
85	720	0.333707110362737	0.0368572948076846	
88	732	0.51373959238526	0.0295001617230089	
10	715	0.783921503832214	0.0134566742615471	
66	738	0.161624920957242	0.051234433351855	
83	719	0.359705153604862	0.0305262569204287	
56	648	0.153125173792565	0.0486900024565636	
53	707	0.076706403994986	0.0470358139741051	
33	703	0.878165395726556	0.00995842116314881	
50	712	0.34022126392485	0.0243433500876525	
96	729	0.294118311643996	0.0298281016690743	
79	694	0.609351139697591	0.0408886997220088	
20	695	0.374309138699332	0.0308611992727076	
3	707	0.330392137788943	0.0251706911683005	
99	755	0.391246453250005	0.0238660764556862	
30	730	0.350305809120064	0.0254659704806822	
70	693	0.235945527762111	0.0478796213158069	
73	735	0.254137403287401	0.0347921093646766	
76	677	0.13464301014022	0.0360383050068754	
17	731	0.490193350454118	0.0224484760206323	
40	677	0.766950760348522	0.0264100987298138	
46	683	0.999379342798646	0.00561899579242841	
27	739	0.559230058748795	0.0270893905573216	
43	660	0.739192096313336	0.0156328843394663	
7	729	0.288912942412063	0.0318063327124261	
36	677	0.31298360334516	0.0264152813484711	
93	709	0.154541742410361	0.0382323092801104	
13	687	0.349689144855186	0.025537697253143	
63	726	0.168196927089998	0.0359616852874844	
60	731	0.999999947479425	-0.00078988455975662	
23	746	0.234075432291005	0.0317739357190461	
86	752	0.263198651326299	0.0285470926486999	
67	718	0.47689982540045	0.0348791754146149	
80	744	0.386768159338372	0.0306100970678917	
100	759	0.315572914538982	0.0377696864983375	
57	761	0.464076690175017	0.0226215031417639	
4	741	0.258720584210506	0.0346430922667256	
89	723	0.549347540885438	0.0205501718055482	
47	711	0.271090314607145	0.0387504666952675	
37	752	0.289858121815297	0.0306448040922155	
14	700	0.20903710754978	0.0336931876711602	
24	735	0.395109394588292	0.0276706525276885	
90	739	0.848284628629844	0.0127696557153136	
