simNum	IVsNum	plei_test	P	eff
71	82	0.013	0.0482002508143715	0.0365165614625403	
81	90	0.01	0.15323037360256	0.0244546796139048	
79	86	0	0.0289325555292943	0.0398600321166892	
55	94	0.007	0.0650377912947331	0.0326605721831813	
69	92	0.005	0.000133927711188294	0.0693252119175951	
17	91	0	0.432875673114159	0.0146360674567891	
43	88	0	0.0144541359253365	0.0467792081289722	
91	97	0.016	0.198752791444719	0.0217253918039999	
47	95	0	0.0426725596814364	0.035134830515237	
53	97	0	0.0264654525735008	0.0382114845296954	
1	92	0	0.00265998262226709	0.0590286120137584	
25	95	0.006	0.114143654571183	0.0265189839452271	
83	102	0.18	0.00148611542750306	0.0499514802474102	
33	98	0.103	0.784451235557484	0.00451265536563347	
3	102	0.144	0.0243385109851658	0.0342735131333684	
65	100	0	3.49451006526725e-07	0.0938080970680814	
87	101	0	0.0816857765285992	0.0286165275714494	
75	98	0	0.0159176437327453	0.0417252324843599	
11	107	0	0.0471879073098252	0.0335633231057252	
45	105	0.033	2.86869575954772e-06	0.0629200807894818	
77	105	0	0.139818908648832	0.0259611981489651	
31	109	0	0.00110259921849473	0.0514087286053378	
5	105	0.002	0.00731438958376294	0.0410131557553898	
93	105	0	0.0051619001336184	0.0454518494953061	
57	105	0.234	0.00586837096002919	0.0411825055367318	
7	103	0.005	0.0671323629725476	0.0306426858043912	
35	109	0	0.00230905174438759	0.0534802224640517	
13	106	0	0.114095280290911	0.0245324689844973	
89	109	0	0.968968417631413	0.000583098181653071	
21	109	0	0.848395750421122	0.00322635118122849	
27	105	0.006	0.166601861032731	0.0224087962806234	
97	101	0	0.0700731515665445	0.0279011443699159	
29	113	0.001	0.0171028786207951	0.0395270081994233	
51	115	0.025	0.0175723861480733	0.0366852963849241	
23	112	0.012	0.00614449351234258	0.0405322602800934	
85	114	0	0.00712710488295113	0.0386463697066801	
67	113	0.022	0.0143497097117527	0.0370455655857879	
19	109	0.012	0.021321291485364	0.0352187122426634	
9	117	0	0.0114509766221514	0.0424008343165279	
41	112	0	0.0194456035292787	0.0390838966038931	
73	110	0	0.00048982674593545	0.054067751754976	
95	119	0	0.00261097611359331	0.0513249996056702	
37	121	0	0.0879183236502331	0.0282407426477458	
63	122	0	0.0248963693219692	0.0368468682559005	
39	115	0.012	0.0147514376576948	0.0366524987845593	
99	124	0	0.0184270017506755	0.037385236654345	
49	124	0	0.0182804883041287	0.0352040964610122	
61	125	0.066	0.322259067779937	0.0142495062522224	
59	121	0	0.00337410476745318	0.0510425205021112	
15	135	0	4.71173399043883e-05	0.0622659676032971	
70	84	0.003	0.000683104209197089	0.0695749859090727	
72	92	0.211	0.0426549547293869	0.0317757982848649	
56	86	0	0.0268599717594397	0.0421342004767772	
92	90	0	0.360867694345489	0.0174746532147828	
44	102	0	0.00167889173542857	0.0539392981926567	
58	85	0.001	0.0186611267921448	0.0431981370872758	
46	92	0	0.235028332957436	0.0234311615562285	
18	107	0	0.121691632898828	0.0246788112988243	
2	102	0	0.0147165479683424	0.0439234382816555	
54	107	0	0.0124895288136038	0.0405905791726905	
48	111	0	0.000975117287361629	0.0547311432122904	
14	94	0.01	0.0135592511701827	0.0420597709374243	
94	97	0.014	0.00749661299811121	0.0459580884187709	
82	119	0.002	0.00140441592221781	0.0444644405754172	
78	103	0.004	0.00434352015443806	0.0524162877561132	
28	93	0.018	0.0964483771331075	0.0288454915267543	
76	104	0.07	0.000213005870949548	0.0609591561566716	
32	109	0	0.5352710402832	0.0101571680192184	
34	111	0	0.00188373059163535	0.0508036086588898	
84	109	0	0.108261246161734	0.0294775815470537	
98	99	0	0.103948754132913	0.027805124877919	
88	114	0.019	0.0033658917981502	0.046033748888119	
26	122	0	4.87684923845264e-06	0.0789906225730719	
8	99	0	0.532156884340796	0.0106970128103366	
4	113	0.026	0.038576708784119	0.0319117169813354	
10	104	0.001	0.288526807659783	0.0182900610183218	
68	101	0.063	4.26035589580794e-05	0.067110524541489	
6	112	0	0.00127681619509803	0.0463656790627714	
64	96	0.041	0.026267185519081	0.0384595332254596	
40	99	0	0.0019590800871007	0.0580760734531369	
24	109	0.001	0.00360033492462891	0.047782353423299	
12	119	0	0.00365222272275889	0.0460533057224012	
90	112	0	0.29332628359866	0.0170255036057768	
52	111	0	0.0487539530181555	0.0326472331200252	
36	105	0.002	0.0431002217022595	0.0312721508449917	
74	108	0.235	7.04830222193933e-05	0.0584847328986519	
38	107	0	0.0044264007946086	0.0464128789821668	
20	105	0.002	0.0249719778542522	0.0342746490835866	
60	98	0	0.0366037062804423	0.0383986525472845	
96	112	0	0.00124934975703864	0.0581613848183777	
86	115	0.038	0.00882832993583283	0.0396973920623336	
80	136	0.003	0.00470808910569394	0.0420627379048999	
42	111	0	0.0148543205721262	0.0395812736041222	
30	124	0	0.0758118002054951	0.0275672269119212	
50	108	0.029	0.182910644106656	0.0195983131247436	
62	107	0.113	0.0324158278141046	0.0326471551925122	
66	138	0.013	0.00133895379977944	0.0443645180590053	
100	122	0	0.0057019962183592	0.0470285874753947	
16	112	0	0.710738459459994	-0.00626471310979808	
22	139	0.001	0.00849374592278916	0.0356836893283277	
