"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"5"	88	0.636909985162053	-0.0110599251411565	-0.00434268292092404	0.0233486155456358	0.636909985162053	0.852883099863208	0.0529292682501915	0.0334927055958465	0.0836745824237496	0.117662118375619	0.00385906970456995	0.160687132938982	0.761559813854174	0.11507008166248	-565.331185623927	"-0.0110599251411565_0.0586063516738499"	"0.503935782645309_0.496064217354691"
"3"	98	0.265761523334009	0.0259726569565379	-0.0140547607165483	0.0288832452923299	0.60585077873355	0.627635235284048	0.0232448095552545	0.0232036575660522	0.265761523334009	0.318945497019017	0.0592832887555632	0.31405266313706	0.866249010490648	0.270774588154391	-628.628419199427	"-0.0149526697526062_0.0259726569565379"	"0.499482523416455_0.500517476583545"
"4"	101	0.191574915130627	-0.0276518195899461	-0.023021824843159	0.021030743655437	0.191574915130627	0.276288794142478	0.0345306603703401	0.0313657467188387	0.199748687097037	0.273581578549978	0.00179963851733334	0.127505395032402	0.894208749035941	0.110436401715837	-649.040765095682	"-0.0276518195899461_0.0404869629398252"	"0.502494671933006_0.497505328066994"
"1"	98	0.153181224632864	0.0337120061682106	-0.0357871805896304	0.0319174260093395	0.193718776233357	0.264952717642507	0.0287685999396624	0.0234165341929945	0.153181224632864	0.22220950573783	0.000731652485448375	0.102938746530317	0.906016174916782	0.0902591597716131	-625.636076282007	"-0.0417712258652262_0.0337120061682106"	"0.49792435594076_0.50207564405924"
"2"	101	0.107066704938834	-0.0407475563215076	-0.0360016838822778	0.0250578005178789	0.107066704938834	0.153911654172757	0.0761880888640618	0.0330641856852308	0.0166518791206443	0.0232770406596385	2.7088457033031e-07	0.0068459890335908	0.741206828205204	0.00416465204120594	-623.368370671152	"-0.0407475563215076_0.0805198810676898"	"0.503799925911344_0.496200074088656"
"6"	101	0.480295044910067	0.0158716227966713	0.0016860016574506	0.0269285690748223	0.557380247679296	0.950201923921106	0.0279084983508106	0.0224023347748385	0.480295044910067	0.21575413598374	0.999362297323034	0.454098608160986	0.436461875948	0.209347938642187	-642.91373939458	"0.0158532398630292_0.0158716227966713"	"0.499999999999984_0.500000000000016"
"8"	105	0.66811039999388	-0.00955321910507789	-0.00878450875485176	0.022218576026191	0.66811039999388	0.693381302457335	0.0598560508398399	0.0282541304519963	0.0341826954492286	0.0365157307839241	0.00195569333611023	0.0561769699617783	1.02898134217894	0.0585671703696529	-673.659881037487	"-0.00955321910507789_0.060638980303593"	"0.503691892505186_0.496308107494814"
"7"	110	0.609987906565647	0.0140127087601007	0.00562627511233619	0.0273916618112544	0.609987906565647	0.837641937008144	0.0636150012474945	0.0293700604430424	0.067076405052694	0.0324915697226089	0.0597530251182417	0.148765003795264	0.691194341466977	0.0941416657281544	-692.600819450686	"0.0140127087601007_0.0543236619839555"	"0.501036875936971_0.498963124063029"
"10"	99	0.00398374140784487	0.086177118918726	-0.0240794516076205	0.0319512354415974	0.393622129256012	0.452877489262341	0.0838590313450392	0.0292203322975285	0.00398374140784487	0.00503056321099827	3.88545104978988e-07	0.0126695330196813	0.863159573900849	0.00996262085874203	-614.130420667501	"-0.0273771896784283_0.086177118918726"	"0.499418749756852_0.500581250243148"
"9"	106	0.719457224406512	0.0108272345665412	-0.0255794416968458	0.0324571584367328	0.803592336337245	0.432414631975159	0.0447642513542445	0.0300629946375641	0.719457224406512	0.139480899652561	0.843970354263636	0.111830841158186	0.890818593528322	0.0960750960942569	-663.490458668654	"0.0108272345665412_0.00809255520695857"	"0.500066484276516_0.499933515723484"
"11"	104	0.000945222315687852	0.0654568184379804	-0.0312314874385716	0.0349931285916359	0.321931240911688	0.374203573802959	0.061643259854354	0.0192256195712234	0.000945222315687852	0.00179121504080157	9.75748878673244e-06	0.0200116289051007	1.05517679805539	0.0218303367031176	-651.428143691084	"-0.0348280558247203_0.0654568184379804"	"0.490929249221573_0.509070750778427"
"12"	102	0.016405141868413	-0.0478721473430765	-0.043563444572932	0.019615143455686	0.016405141868413	0.028590678702477	0.0402057076099506	0.033538528037527	0.180867919508535	0.233414102069942	0.000127917643146569	0.031081211132052	0.829048782039548	0.0233832717735337	-636.207219852491	"-0.0478721473430765_0.0451896545159841"	"0.510637456632823_0.489362543367177"
"13"	93	0.322129947920872	-0.0216391861549265	-0.0191017737888136	0.0217381613470605	0.322129947920872	0.381841968185359	0.0197897672420749	0.0271857285212883	0.421773618365955	0.468494761972792	0.0480859028669074	0.263862049955825	1.02873093433696	0.272099146447234	-595.982139568846	"-0.0216391861549265_0.0219376625029383"	"0.500857241137565_0.499142758862435"
