simNum	IVsNum	plei_test	P	eff
63	83	0.567	3.81684708581518e-06	0.0754828977821732	
11	90	0.176	0.00781703195073667	0.0449751051430012	
95	92	0.356	0.0900742845377117	0.0262234155204789	
45	92	0.05	0.0743071079050256	0.0306949975392684	
17	95	0.584	0.00479088600721262	0.0414894481538661	
39	96	0.082	0.66855131686451	0.00686628172138316	
5	97	0.386	0.0148405402405817	0.036674205929111	
21	98	0.647	0.00698004890529345	0.0390214699620862	
19	96	0.5	0.00152005801002023	0.0489622115209972	
47	99	0.335	0.00059540915902708	0.0526003692219249	
77	100	0.584	0.00665738260146994	0.0400927964534624	
73	100	0.005	0.0121305864653167	0.0429115982514296	
65	101	0.262	0.0100412138707096	0.0398429539594314	
3	99	0.382	0.0117200116030319	0.0366993886196719	
53	100	0.213	0.0546211056800619	0.0293692121591244	
55	99	0.928	1.53444257551975e-05	0.0570102572164416	
69	102	0.117	0.960578041953679	0.000782273715210238	
37	101	0.262	0.000358127334408824	0.0556955507147993	
93	103	0.557	0.0164873158974388	0.032755764434119	
7	103	0.155	0.016530972668497	0.0376833792530141	
33	105	0.346	0.262902491832042	0.0159472253882012	
25	105	0.003	0.784300565492069	0.0046723180314705	
75	105	0.377	0.153682581511033	0.0203934921162959	
97	108	0.215	0.143733281393261	0.0214279291315693	
67	105	0.466	2.43854038394672e-05	0.0624551813114828	
79	107	0.729	0.000537201363817964	0.0465734230132536	
1	109	0.06	7.62053354558065e-05	0.0627019836831942	
49	109	0.522	0.255250143494453	0.0157868101407393	
29	104	0.022	0.0642553262800449	0.0288777902018557	
35	106	0.047	0.000293695501087381	0.0532190548685697	
59	105	0.039	0.00125249018008628	0.0514746757885034	
89	107	0.18	0.0061320388925177	0.0412890430164129	
51	111	0.244	0.016833910680543	0.0361707633724347	
85	107	0.015	0.32486001999321	0.015089106012652	
23	109	0.512	0.399786462348581	0.01167772402524	
27	111	0.631	0.0139483168878401	0.0331596379920607	
13	114	0.325	0.000444164930911748	0.0499057257311214	
43	116	0.646	0.0321893844024519	0.027555235690817	
31	116	0.254	0.0512618296557691	0.0273742178972593	
91	115	0.471	0.044994806144491	0.0272546869967155	
81	117	0.194	0.394815791837029	0.0119812601932802	
15	118	0.573	0.0369230383221413	0.0276699281603627	
83	116	0.803	0.00689745521043779	0.0344925439138336	
9	119	0.125	0.101058969217454	0.0237305677216637	
61	125	0.06	0.0032680764966327	0.0420857643358066	
41	127	0.518	0.00237115134317879	0.0383368539713383	
87	128	0.499	0.00198751643974484	0.0412281214828161	
57	126	0.125	0.00028865758675212	0.0509426791111598	
71	127	0.786	0.0152684933777973	0.0291007835616937	
99	131	0.414	0.0921904772568181	0.0217549696008949	
64	106	0.66	0.0986929580239902	0.022443054050981	
96	97	0.325	1.03346499415924e-05	0.0710407155392961	
66	89	0.653	0.00295349287172942	0.0443618886310163	
74	93	0.73	0.0304772155967634	0.0318910579622217	
94	91	0.633	0.156412542330196	0.0214971723290868	
70	92	0.854	0.203921750109259	0.0175241640308912	
40	99	0.059	0.00050261802734939	0.0584891548795732	
38	94	0.673	0.00125510982191582	0.0470080994273527	
22	102	0.353	0.0288374715453128	0.0320711343785174	
86	86	0.226	0.0015765558518878	0.0524791850035935	
30	89	0.436	0.091997329864923	0.0263538852361611	
78	102	0.244	0.0175847880464337	0.035560968029846	
68	94	0.877	0.00506048900033639	0.0389166825087108	
54	100	0.041	0.26523730326079	0.0178625217459231	
8	96	0.012	0.0260009071778729	0.0364515768151453	
60	95	0.304	0.00473913330091216	0.0442407794448825	
18	108	0.628	0.000159750591725702	0.052727425537374	
44	93	0.023	0.0231525652459167	0.0392723981444497	
12	116	0.09	0.0381028123725955	0.0298861141142696	
24	91	0.006	0.0604885412491383	0.0340239085407093	
46	113	0.089	0.021855353230938	0.0345348821267247	
6	110	0.038	0.0227576609334651	0.0349946188605405	
26	102	0.061	0.11381170234011	0.0251036019619343	
4	112	0.141	0.222687713937084	0.0175365823101052	
48	111	0.961	0.00200433153895591	0.0385305775219824	
20	111	0.003	0.00200152277951057	0.0499013261135445	
32	96	0.922	0.0162415119108652	0.032288183871648	
2	110	0.012	0.0114128145512731	0.0405285063014188	
56	113	0.338	0.0250280798963793	0.0310318298195233	
14	105	0.023	0.269706474956227	0.0172798060577668	
98	113	0.694	0.35644705428464	0.0123883515743391	
34	114	0.517	0.0119998869746501	0.0331768508359389	
76	109	0.024	0.0919556683235626	0.0247373209743431	
80	113	0.031	0.0303008012162274	0.0335035494797004	
90	106	0.103	0.0587155001462107	0.0287445857323573	
52	112	0.058	0.00170799354740258	0.0493767565346803	
58	96	0.303	0.00675113325309681	0.04249855842015	
50	115	0.207	0.000597127349587315	0.0494588162806693	
84	107	0.861	0.0156879824625709	0.0315731016259675	
36	117	0.109	0.00155454322860779	0.0463705897750359	
92	114	0.379	0.0407269798378295	0.0276922664219399	
62	108	0.015	0.149216488047078	0.0220880141254518	
88	105	0.637	0.00407011335485887	0.0405575166327735	
28	116	0.881	0.000170101514416177	0.0472850950282961	
10	112	0.311	0.00205811386675863	0.0448603272600515	
82	112	0.153	0.00115032854700125	0.0471516488661964	
100	104	0.239	0.0271366260053677	0.0335972516448341	
72	110	0.334	0.81978228130688	-0.00328596378140044	
16	124	0.176	0.0107030321242835	0.034396365010637	
42	115	0.656	0.182787670414897	0.0169710983700327	
