simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	correct_factor	CHVP_test_correct	AIC_1	gamma_1	prop_1
20	111	0.0042576159481283	0.0931180098282702	-0.0041055910482794	0.0316098605052857	0.957553146465985	0.896896018200713	0.0961230743822181	0.0318989139519718	0.0042576159481283	0.00320715782095718	7.83804444615122e-05	0.0256236171451725	0.892453512197251	0.0214661636379121	-680.625511922214	-0.00168625346509097_0.0931180098282702	0.494928893764043_0.505071106235957	
22	102	0.400224051704751	0.0215179065123024	0.016944415580067	0.0254712675193448	0.400224051704751	0.507415537408795	0.0498799613700691	0.029693709189743	0.134561980508243	0.0960839463270335	0.271104129938872	0.39985757324985	0.832047763300553	0.336345517259194	-656.908670878799	0.0215179065123024_0.0447913891403552	0.500041030149082_0.499958969850918	
23	109	0.566300021780569	0.0114573766691954	0.00681450524329938	0.0199162486744541	0.566300021780569	0.732896881273532	0.0161045935825102	0.0202560749642448	0.572331635293018	0.428328170784177	0.99945266416514	0.743642486090675	0.835834095536002	0.673385050689996	-711.082939097062	0.0114573766691954_0.0114720059058877	0.50000000000001_0.49999999999999	
24	91	0.0220553335290292	0.0978453310453935	-0.0156396811272521	0.0444692815604061	0.516875781497047	0.725888136689874	0.0865114188650138	0.0419977707341716	0.0220553335290292	0.0422955727776263	3.55200496127139e-07	0.0949090300832552	0.928963039045384	0.0859211236961062	-562.230348712189	-0.0289376962611183_0.0978453310453935	0.499566482530553_0.500433517469447	
26	102	0.751635922237516	0.00768014318540498	0.00290207562300694	0.0242011402084469	0.751635922237516	0.904788826243594	0.0463821069882711	0.0268206686805224	0.114766980490175	0.0868030807113922	0.150883592528193	0.22874938178981	1.02731067919282	0.23583647229523	-633.898435766201	0.00768014318540498_0.0426678559592947	0.502205709081176_0.497794290918824	
25	105	0.862643697956269	0.00621855209753129	-0.0388065930362735	0.0353046119935505	0.935111945244645	0.2742217981157	0.0439712279238972	0.0358544572233046	0.862643697956269	0.222824742686072	0.787174674446222	0.0999542971535556	0.97587993527024	0.096729444389696	-644.52904251672	-0.00288128761445735_0.00621855209753129	0.499583950720235_0.500416049279765	
27	111	0.0492240837605118	0.0316163609749403	0.0263626956592929	0.0158984764610232	0.0492240837605118	0.100128178743966	0.0353294044269464	0.0181977778657016	0.0850519910391792	0.0547661811073937	0.999743985598061	0.710585207490669	0.908816317851954	0.672341088120786	-734.594464152925	0.0316163609749403_0.0316233442097803	0.500000000000001_0.499999999999999	
28	116	0.0197352166115473	0.0476574884401845	0.0363783779025862	0.0216186001309549	0.0296192318489248	0.0951395398645287	0.056420218968838	0.0201562761260272	0.0197352166115473	0.00601067525381589	0.99845381390191	0.497730287822042	0.916555471991023	0.463254855939431	-773.595386485414	0.0476166006668404_0.0476574884401845	0.499999999999945_0.500000000000055	
32	96	0.0147912499801765	0.0327359024671056	0.0326136857501953	0.0131853080850561	0.0147912499801765	0.015156048073286	0.032791404400436	0.013244212595742	0.0152210860912446	0.0150601331752458	0.999940196071623	0.992412631899268	0.732997020395853	0.971261457025419	-635.762017284839	0.0327359024671056_0.0327377767132118	0.5_0.5	
29	104	0.0133810728603792	0.0843977312222089	-0.0239591126597576	0.0373434529135126	0.331947232275161	0.522565916066988	0.0714686067686651	0.0335323523453368	0.0133810728603792	0.0354407688889923	1.01792115181354e-07	0.0572547405351078	0.952653008730962	0.0533767524618357	-648.250332818467	-0.0364021017191261_0.0843977312222089	0.498157321576682_0.501842678423318	
30	89	0.915975971031793	-0.00259947828528731	0.00333419501644812	0.0245680164143565	0.915975971031793	0.892358269155675	0.0508935238984888	0.0334473000030281	0.101314328596142	0.131693818726756	0.0162273308443359	0.251800037369274	0.739694904750897	0.180212454548278	-568.009831662223	-0.00259947828528731_0.0553836778314549	0.500826945250177_0.499173054749823	
31	116	0.0151996435243989	0.0710051206028235	-0.0073451071845623	0.0322369641297934	0.605033767831476	0.820169517926183	0.063450501884303	0.0288113013493965	0.0151996435243989	0.0296407883134256	2.02514287823696e-05	0.101538628468004	0.885869243402611	0.0863924551031888	-745.998688822155	-0.0167182007562415_0.0710051206028235	0.499623598864445_0.500376401135555	
33	105	0.513087315385492	-0.0146709128741001	-0.00745060869328913	0.0223543303177732	0.513087315385492	0.73958187124434	0.0395274714319323	0.0297920217776934	0.111244890982771	0.187487167524113	0.00493730323760255	0.207206319762205	0.906529480749192	0.18484175954825	-686.502212703122	-0.0146709128741001_0.0478542834798281	0.50120684253831_0.49879315746169	
34	114	0.0309741604752893	0.0522077281522223	0.013886347044862	0.0281645020361363	0.606996957951781	0.622938062203097	0.052251531534482	0.0238967258637209	0.0309741604752893	0.0308363862749573	0.059754739877615	0.298951641984961	0.933917455822932	0.278314034555013	-737.391363572392	0.0145274482445215_0.0522077281522223	0.499917383757325_0.500082616242674	
35	106	0.0949326102031511	0.0463462851809777	0.0209602844953732	0.0275030207905726	0.0949326102031511	0.447703819149713	0.0849699687084192	0.0309833970279954	0.0600276178430598	0.00717152567202939	0.644368945922648	0.12233801387485	0.82694732190539	0.0957439170904932	-670.1131301306	0.0463462851809777_0.0589032370115816	0.501469588215805_0.498530411784195	
36	117	0.486485829028428	-0.0191591751403004	0.00293440264663908	0.027443109719779	0.486485829028428	0.915031796277299	0.0924276756327739	0.0322892685466308	0.000596415688985902	0.00498868370489486	2.98017610589341e-10	0.0346960309899422	0.897098850403145	0.0294313899459539	-745.033153865376	-0.0191591751403004_0.113989334947339	0.50039921002898_0.49960078997102	
37	101	0.452511979141968	0.0214365249087641	0.0339273387860355	0.028423527748478	0.452511979141968	0.235444496370882	0.0794518710041544	0.0323974068407167	0.00611212834582193	0.015922353042819	0.00172570063254529	0.290836620709771	0.937383667965254	0.271642072205978	-634.743872234316	0.0214365249087641_0.0907535157916239	0.5000369138982_0.4999630861018	
38	94	0.284526800461615	0.0295316962140067	0.0257896761428593	0.0274352705756088	0.284526800461615	0.349642981649915	0.0642949501330535	0.0279522735044591	0.0256364736659232	0.0236749016959589	0.138768571974773	0.325550992100751	0.748653425454387	0.241810907907263	-612.663015554345	0.0295316962140067_0.0633989394130978	0.500026063560257_0.499973936439743	
39	96	0.0529041060089158	0.0495954125646789	-0.0329167733650504	0.0333746094436478	0.266824185141895	0.326500120371664	0.0438031790829239	0.0253014086158213	0.0529041060089158	0.086652764775375	0.00015596228388981	0.0669735053958137	0.716150173046553	0.042147005289226	-608.735525465909	-0.0372784355399425_0.0495954125646789	0.49528872041578_0.50471127958422	
40	99	0.713164725264399	-0.0127281408531165	0.00912197943269411	0.0345239491127602	0.713164725264399	0.792163881607694	0.109497083202405	0.0369732961223492	0.000528546889086494	0.00384070945880752	1.62962976446579e-10	0.0472276657861696	0.787479954745755	0.0333846116558001	-624.128046497644	-0.0127281408531165_0.132528094064961	0.501176403069918_0.498823596930082	
41	127	0.512823376954438	0.0160707996126163	0.0190910532312057	0.0244867093293188	0.512823376954438	0.437059154168811	0.0588083947846237	0.0265911590404612	0.0251037289075339	0.0287990495714223	0.0203351105329106	0.271882402709657	0.828656104209232	0.221786105499314	-821.625481801079	0.0160707996126163_0.0602782064747049	0.500079085817107_0.499920914182893	
42	115	0.944205862331376	0.00132434163975128	0.00363831139750819	0.0188816548045264	0.944205862331376	0.847544389797851	0.0298349490296146	0.0210859838558299	0.1361355702809	0.159818138401846	0.147401513832754	0.35468803034326	0.891011673398524	0.316589357909058	-750.022781463456	0.00132434163975128_0.0316488108576755	0.5006899633237_0.4993100366763	
43	116	0.055375478506326	0.0417615702181693	0.0122081756899084	0.0252137980449907	0.605954937790479	0.629174477867415	0.0430561558165868	0.0215758669166978	0.055375478506326	0.0483446344364668	0.157456641527325	0.352592708949864	0.727023808801542	0.25632738916426	-760.749286355101	0.0130425682713606_0.0417615702181693	0.499873410619773_0.500126589380227	
44	93	0.186630703956756	0.0415443900571545	0.0267326188661134	0.0351589543478358	0.240608344820172	0.448997966366173	0.0576488908310534	0.031223829027242	0.186630703956756	0.0680624302596399	0.999441387771306	0.510870004222326	1.10548819000289	0.552462849422817	-577.548721237983	0.0415261507837848_0.0415443900571545	0.499999999999994_0.500000000000006	
48	111	0.00231305790910668	0.038550900306395	0.0380640295013206	0.0123578874200395	0.00231305790910668	0.0026136878076892	0.038192694625817	0.0123805346460112	0.00235257330532082	0.00257554776549536	0.999888508212227	0.994131328356268	0.789547902157036	0.982276842779961	-746.127946075434	0.038550900306395_0.0385541879519026	0.5_0.5	
45	92	0.846018436082761	-0.0055415971735339	0.00292190960898924	0.02845411033322	0.846018436082761	0.918436161787128	0.0613676723043781	0.0351816275820877	0.050025178550817	0.0844815222807364	0.00124884591618435	0.19646951611751	0.694771350704399	0.128051631919018	-568.491393792104	-0.0055415971735339_0.0698761385936791	0.502375873545379_0.497624126454621	
47	99	0.0019919488430804	0.0691879904398222	0.0357973810940823	0.02886220616018	0.225933564012673	0.217831093126494	0.0680067149533893	0.0217792942645591	0.0019919488430804	0.00235722275477286	0.107700615487735	0.373032982437424	0.795630304801077	0.298635854895544	-634.482006126212	0.0351705588038346_0.0691879904398222	0.499590324245397_0.500409675754603	
46	113	0.0177292865776636	0.0628551040986428	0.00545325207583646	0.0305020730127195	0.988127019853994	0.858431101244179	0.0592317772660176	0.0261158821577727	0.0177292865776636	0.0252444217794115	0.00283154132128605	0.18048055310597	0.882089711896689	0.155230520277955	-713.762156751162	0.000454919627657122_0.0628551040986428	0.498874312721752_0.501125687278248	
49	109	0.356981790076158	0.014385188117222	0.0132196777659795	0.0155500497382581	0.356981790076158	0.397129492078525	0.0167952813981932	0.0168138624960861	0.393918863094361	0.320078417524278	0.999756238372306	0.875934485965708	0.967252639060254	0.866575550554682	-703.26216490511	0.014385188117222_0.0143918758225701	0.500000000000007_0.499999999999993	
50	115	0.00637447857140268	0.0500019337103723	0.042621375886698	0.0226025930111096	0.0289605531919346	0.061882621188637	0.0565567908675281	0.0179911565228399	0.00637447857140268	0.00212779875886961	0.999815479818948	0.629534361388621	0.830317207804289	0.553453953941564	-738.275775406512	0.0499969266638278_0.0500019337103723	0.499999999999999_0.500000000000001	
53	100	0.120585737767021	0.0313831306033742	0.0193850680478587	0.0266978630959639	0.243006164874491	0.469496355060905	0.0417351426619486	0.0200428352874394	0.120585737767021	0.039893872414604	0.999071496231167	0.503186326775704	0.809274265943794	0.421757681965525	-637.574651883342	0.0313570457844718_0.0313831306033742	0.499999999999963_0.500000000000037	
52	112	0.119607464793336	0.0507460628151711	0.0323258101427712	0.0323529410250295	0.119607464793336	0.319889684308547	0.0667253318231911	0.030438192090218	0.0982438888910879	0.0304558922952892	0.999725811355311	0.438692270314149	1.07124084453527	0.465741464947595	-707.409510632352	0.0507460628151711_0.0507541736869573	0.500000000000021_0.499999999999979	
51	111	0.0135566351966285	0.0800739300809414	0.00832468013286561	0.0301558096860201	0.930600462245602	0.783023330435739	0.0694527496806495	0.0319117980310644	0.0135566351966285	0.0316639399487406	0.000150323991146006	0.163846990146421	1.1051337977999	0.185280686768945	-716.627001500479	-0.00263227194702526_0.0800739300809414	0.499937401235493_0.500062598764507	
54	100	0.0902800134101763	-0.0558245640237919	-0.0387567161536561	0.0326337795203645	0.0902800134101763	0.237822506728168	0.0734842318801324	0.0355971669954335	0.0127706406638085	0.0416016221445363	3.79927200810926e-11	0.0201141439689536	0.716644097205674	0.0120189732338745	-625.429131834366	-0.0558245640237919_0.0902804714530096	0.500922010080117_0.499077989919883	
55	99	0.000628318740605991	0.0567343097867172	0.0513118554485775	0.0160580180128568	0.000628318740605991	0.00187919355189349	0.0615974303466316	0.0191079205371561	0.00375066306308304	0.00171945345011891	0.999783722940295	0.680272044201045	1.04961302227009	0.699879555912427	-660.415288207022	0.0567343097867172_0.0567405955303948	0.500000000000001_0.499999999999999	
56	113	0.15682861933167	0.0349699486496926	0.0230393105755336	0.0238629606739357	0.14618409184144	0.336382471995555	0.0468018664594482	0.0245337885991973	0.15682861933167	0.058997462956683	0.998041000552323	0.487491007695204	1.06490792959634	0.513085438079184	-727.455382809849	0.0349188482139638_0.0349699486496926	0.49999999999995_0.50000000000005	
58	96	0.375775844579919	0.0219560673763486	0.0265276813382308	0.0246729383107885	0.375775844579919	0.285020317251541	0.0560730197232678	0.0233062416668609	0.00879799037006937	0.0180672410943551	0.0752587972546999	0.384020380018148	0.832372400046431	0.322135879990879	-621.481711054479	0.0219560673763486_0.0623462161908698	0.500725923647307_0.499274076352693	
57	126	0.065847707544535	0.048173105773882	0.0329948525634375	0.0259591540786813	0.065847707544535	0.206078345191465	0.0648793036769668	0.0282202371678471	0.0900192888416784	0.0231625783505554	0.998327607116708	0.405669930215586	0.831985455178818	0.341601352292609	-809.298565584131	0.048173105773882_0.0482152305694231	0.500000000000067_0.499999999999933	
60	95	0.984220847421551	-0.000615383334561905	0.0111847629605475	0.0310326122081974	0.984220847421551	0.719341962464028	0.0759330468437562	0.0330684237239315	0.00820846294094032	0.0238837406269453	7.04304337686423e-05	0.153357084142605	0.732218107485354	0.104363424506074	-606.755385177656	-0.000615383334561905_0.0893066323374308	0.500127328336656_0.499872671663344	
59	105	0.399391040265801	0.0195801083455945	0.0206139608534696	0.0231392113057905	0.399391040265801	0.375056848105746	0.0771608513749478	0.0326980848665483	0.0147093556085398	0.0201509401348577	0.0138700964333172	0.15805309440708	0.892392243904541	0.137320875750662	-661.849143031468	0.0195801083455945_0.0811197807838082	0.50469326010556_0.49530673989444	
63	83	0.000102865798297178	0.0764735253860941	0.069735243138867	0.0187308329807274	0.000102865798297178	0.000359872672183942	0.0837382300793514	0.0247828628884484	0.00276547625653113	0.00111593299735133	0.999709336785315	0.65215960297126	0.68981113961455	0.5032715175402	-537.690545501127	0.0764735253860941_0.0764824611491785	0.500000000000004_0.499999999999996	
61	125	0.633211988448689	-0.0112305189115509	-0.00995850137107178	0.0234754449771346	0.633211988448689	0.672148247415685	0.0961650541521944	0.0287961110689084	0.00115919629778491	0.00110885534802413	2.26636228450872e-07	0.00428438980677648	0.92870032595381	0.00376172558571658	-791.934479848973	-0.0112305189115509_0.0957771212591453	0.501133551199008_0.498866448800992	
62	108	0.364217843870365	0.0232074967351832	0.00206869083573816	0.0254680699564027	0.364217843870365	0.935413296177427	0.0457202454619243	0.0304955698283978	0.447448635474144	0.136755524655587	0.998452250888479	0.271916365475686	0.886913641705213	0.238825711380324	-672.751180382435	0.0232074967351832_0.0232523927650174	0.500000000000119_0.499999999999881	
64	106	0.144599847403602	0.023077128204171	0.0202889803134419	0.0157006197675851	0.144599847403602	0.199110546955103	0.0250894192498925	0.0173051872685536	0.185117572340637	0.150088940188536	0.99976429549325	0.837225419635152	1.15146493002191	0.879203808960764	-692.097284802116	0.023077128204171_0.0230836630226615	0.5_0.5	
65	101	0.215548843080429	0.0394319884065852	0.0149721738956635	0.0316380531753553	0.215548843080429	0.637078285864056	0.0654031729147985	0.0333068788957997	0.220253746706589	0.0523470745545152	0.945693576452329	0.272291009859513	0.861357703405874	0.231692597156161	-642.862337048753	0.0394319884065852_0.0410864576874341	0.500000002114776_0.499999997885224	
66	89	0.00514044183195165	0.0374341843355634	0.0368664934734841	0.0130434958121596	0.00514044183195165	0.00582510217098079	0.036869269149234	0.0130435011004553	0.00513738607730886	0.00582157926448153	0.999915371469327	0.999879939623199	0.818077375718491	0.999366271333593	-589.517758239017	0.0374341843355634_0.0374368854206158	0.5_0.5	
68	94	0.0242536869381585	0.0372050837998722	0.0348418505945635	0.016267041426868	0.0244753289288538	0.0348171249895928	0.0399997002854824	0.0162433945750308	0.0242536869381585	0.0156376080196654	0.99982291030001	0.822471026871026	0.820930763190124	0.753024531586361	-622.882527856375	0.0371997343444094_0.0372050837998722	0.5_0.5	
67	105	0.00278700866917634	0.0631458884277517	0.0575050115917828	0.0206132342757461	0.00278700866917634	0.00627602895638352	0.0693383555140128	0.0193473712199731	0.00148520033841209	0.000517026534268093	0.999580288416917	0.675527225168697	1.17783877956142	0.74132365184292	-679.17080780155	0.0631458884277517_0.0631580236279902	0.500000000000002_0.499999999999998	
70	92	0.369146506817364	0.0163883301184829	0.0128798293023748	0.0176040454399115	0.354517834335236	0.46626809899587	0.0209797574606568	0.0181577670730742	0.369146506817364	0.250945258337337	0.999809396183283	0.74875900657093	0.794953372485703	0.65892163596293	-603.062402142418	0.0163824922941101_0.0163883301184829	0.5_0.5	
69	102	0.231110242386973	0.0325194642046561	-0.0329542273293319	0.0316437412648588	0.286885428507153	0.300170024336225	0.0312491849404177	0.0269924162354829	0.231110242386973	0.249715932452187	0.00454550045071245	0.122676028728446	0.763147544953129	0.0866898263576864	-646.563241160052	-0.0338788961330391_0.0325194642046561	0.498172428726718_0.501827571273282	
71	127	0.0442915355321555	0.0275494883904263	0.024824449197159	0.0135601219823667	0.0442915355321555	0.0695090218911038	0.0307778041617786	0.0153256791247244	0.0745684858806156	0.0467548540856634	0.999745433960994	0.771107866922922	0.783781041418125	0.677650733133014	-849.598613023463	0.0275494883904263_0.027555862818893	0.500000000000001_0.499999999999999	
72	110	0.883045679370208	-0.00279559257907104	-0.00737693581143163	0.0189590151849164	0.883045679370208	0.697961929471782	0.00123056208916732	0.0204518145732023	0.892064667678572	0.952131337875354	0.999487444327005	0.757588464458268	0.881739971096323	0.709257395611906	-710.630832825132	-0.00279559257907104_-0.00278164048648041	0.500000000000004_0.499999999999996	
73	100	0.0841632188261971	0.0417178951475815	0.0340077661477181	0.0239130000815618	0.0841632188261971	0.158127016540254	0.0504089532395969	0.0308371990055501	0.179147500222924	0.105292100864675	0.999886653855578	0.674266640036121	1.0553025287226	0.696145121516537	-613.123406785509	0.0417178951475815_0.0417217488648893	0.5_0.5	
74	93	0.158475998467062	0.0307868770196322	0.0186688510677894	0.0258478458288868	0.237916050975212	0.471966884761604	0.0436854282231051	0.0216539984860953	0.158475998467062	0.046564389346573	0.997246980157121	0.458146902344981	0.767352377055386	0.362219125092929	-601.754254915061	0.0307056106286009_0.0307868770196322	0.499999999998774_0.500000000001226	
75	105	0.842300583759092	-0.0041247945930283	0.000521222725691294	0.020680897384388	0.842300583759092	0.979941260111787	0.0383053515076927	0.0285224991482738	0.132983837100235	0.182199706779821	0.0235139417733063	0.283511536476642	0.594826332043262	0.161975994474855	-677.016869604107	-0.0041247945930283_0.0431915347906685	0.500962550168414_0.499037449831586	
77	100	0.0296654443493623	0.0396684085254147	0.0348895427238159	0.0221866745338117	0.0769196303679996	0.119014811868859	0.0454364199682121	0.0179785429288512	0.0296654443493623	0.0130786603371993	0.999643666021616	0.711879503447297	0.616050995166805	0.519781191554487	-651.460178353582	0.0396582698805928_0.0396684085254147	0.499999999999998_0.500000000000002	
76	109	0.455228875738841	0.0212553485577964	0.00346641091385101	0.0283621141008596	0.455228875738841	0.902952106428456	0.0402762233465215	0.0306745565774864	0.489276384607876	0.191960158479618	0.99907907911219	0.37826519183288	1.04027642651609	0.392625509682017	-684.408491217806	0.0212553485577964_0.021283030526407	0.500000000000019_0.499999999999981	
78	102	0.93198943923053	0.00183564503917306	0.00765302396871319	0.021455698379754	0.93198943923053	0.722068311245545	0.0643902131917597	0.0303505572361256	0.0225210795439554	0.0363225095654997	0.00182260126493361	0.12688972703069	0.842724432568902	0.101874201535839	-654.582191411207	0.00183564503917306_0.070323042396566	0.502890525022422_0.497109474977578	
79	107	0.0010032753239131	0.0671218763240964	0.0326633100356898	0.0241257258516909	0.241701846996544	0.178654615584694	0.06423124742909	0.0198368753640143	0.0010032753239131	0.00160751906254909	0.068741462498497	0.31216152056623	0.668262205260473	0.204795831714194	-708.141908897951	0.0284038633310495_0.0671218763240964	0.499202672834036_0.500797327165964	
80	113	0.927959419085178	-0.00241812100103892	0.00633184353331988	0.026685305177182	0.927959419085178	0.812874387043684	0.0626341660693488	0.0323653887608656	0.0294609857621072	0.055484602298989	0.000821651873549989	0.179532008451228	0.707812887280749	0.118685550552867	-707.346587751593	-0.00241812100103892_0.0713821885754855	0.502252188551976_0.497747811448024	
81	117	0.166272429658449	-0.0427543743554117	-0.0300443507799733	0.0306914810863269	0.166272429658449	0.329659165431271	0.0582621054836195	0.0319928437280776	0.0281711252294545	0.0711692566356334	2.48883500475472e-08	0.0463883731823683	0.874604846379417	0.038101024451996	-754.191933251434	-0.0427543743554117_0.0711121158077196	0.500215789586841_0.499784210413159	
