"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"5"	104	0.926318631416704	0.00267028385776934	0.0160863379366851	0.0288043441814235	0.926318631416704	0.577736100502082	0.0879703461765527	0.0308146162358899	0.00124028354495269	0.0052075802321223	5.69968565389267e-06	0.0883469697714533	0.75635777560498	0.0606615848063452	-679.509907528063	"0.00267028385776934_0.102346010191632"	"0.500331748400128_0.499668251599872"
"2"	120	0.00232669460850364	0.0951688826372762	-0.013020664169279	0.0363791726996465	0.374207908970397	0.721040733210691	0.0756174308718086	0.0305807957148516	0.00232669460850364	0.0148220116340763	1.31806743297602e-09	0.0621699070349913	0.826960159213992	0.047509436229962	-748.42481763062	"-0.0324492108040541_0.0951688826372762"	"0.499136894847166_0.500863105152834"
"1"	117	0.624208683266738	-0.0099496238927283	-0.00421722057858228	0.0202554928564117	0.624208683266738	0.835436887631302	0.0341711135253711	0.0281929010492769	0.163573686418718	0.227957477714694	0.0218741146328625	0.268805716600686	1.05767948841651	0.285546391443826	-750.729243442234	"-0.0099496238927283_0.0395275666555629"	"0.500551017470827_0.499448982529173"
"4"	96	0.0962420360228151	0.0628730837320318	-0.00810293950352966	0.0298404701027707	0.795882067948409	0.786563444671987	0.0779139253631956	0.0374243393192532	0.0962420360228151	0.0400398252228592	0.0253242764622092	0.0723226886398114	0.967613093292564	0.0690507364031811	-602.266406547539	"0.0077408450075661_0.0628730837320318"	"0.499114290118714_0.500885709881285"
"3"	119	0.0694348220903434	-0.0710186403405469	-0.0582532677950291	0.0387602029572675	0.0694348220903434	0.135532701594008	0.0857631597533377	0.0344423445461644	0.0048915138731516	0.014164714675679	3.90798504668055e-14	0.00547868473548017	1.12968523103662	0.00681343488896241	-735.30916986598	"-0.0710186403405469_0.0987880389524821"	"0.501615114981082_0.498384885018918"
"7"	105	0.247088269748436	0.0221412640228432	0.0252427175841043	0.0190217391640152	0.247088269748436	0.187399700118736	0.0820977025298828	0.0283212500085638	0.00308390987446806	0.00456970426790761	0.00349298138923082	0.0956125626008787	0.868477036153832	0.0791120678496679	-674.959332238768	"0.0221412640228432_0.0858185338094343"	"0.506761770175131_0.493238229824869"
"8"	124	0.579077767705994	0.00990451187894223	0.0151924270707384	0.0178071449505294	0.579077767705994	0.395226350755281	0.0579018273952837	0.0248243840492125	0.0148632667510946	0.0213014384685683	0.0109660189882854	0.162117584915224	0.672466581963467	0.0999411654711509	-801.419967924322	"0.00990451187894223_0.0613281008607776"	"0.504204039884126_0.495795960115874"
"9"	111	0.0101916083389485	0.0687366182307664	0.0159537260692573	0.0288532153155388	0.808099828168675	0.581435245515362	0.0586114549831118	0.0262917945247256	0.0101916083389485	0.0278281270307601	0.00450368855248828	0.274484015235621	0.882138224158204	0.239765137921236	-720.209030968375	"0.00702470431085377_0.0687366182307664"	"0.499980004366156_0.500019995633844"
"6"	125	0.387933622498844	0.0262728273992191	0.0230129769296144	0.030323453972757	0.387933622498844	0.449342552639422	0.0812101006421961	0.0315106671186048	0.0149392967650147	0.0111303649723185	0.0184383992518846	0.183259366082055	0.828164294909494	0.146255142269118	-787.483073747935	"0.0262728273992191_0.0777770301037146"	"0.500538861714491_0.499461138285509"
"10"	109	0.54017760749865	-0.0186439437584972	-0.00595681100082851	0.0303400378258667	0.54017760749865	0.844716943545185	0.140853636829367	0.0317286856715948	3.69902110598663e-06	2.18643087345153e-05	7.54951656745106e-15	0.000825242530321562	0.895648035350916	0.000670948549174118	-684.735431938007	"-0.0186439437584972_0.154804445809444"	"0.500062518868068_0.499937481131932"
