simNum	IVsNum	plei_test	P	eff
33	86	0.002	0.180335761411494	0.0233611368871781	
43	90	0	0.040299661992379	0.0333515503253597	
39	90	0.01	0.155447953522514	0.022624332080021	
1	93	0.162	0.981754733192719	-0.000364388664307441	
67	96	0.115	0.0621476568559445	0.0304874506559121	
41	93	0.002	0.0117218992375203	0.0440023275630223	
7	94	0.041	0.761690099622848	0.00522625209149089	
93	91	0	0.961123773244821	0.000936495494708617	
23	91	0.014	0.0755795781889804	0.0290018597508015	
59	94	0.005	0.703056937337552	-0.00549160334201968	
85	97	0.105	0.522781873075825	0.0104028777935395	
47	100	0.505	0.144059608757206	0.0214548666119897	
19	101	0.363	0.0741479302848133	0.0264032948433316	
73	100	0	0.738492728902723	-0.00543143662079965	
3	105	0.085	0.0585165326730085	0.0291898505009418	
63	101	0.003	0.427808915858036	0.0127272380837068	
81	106	0.721	0.0194329494187053	0.0320824690589388	
9	105	0.037	0.314941379157819	0.0154421446152508	
49	105	0.01	0.0268807498238266	0.0342568837187538	
35	105	0.007	0.43523399162144	0.011064247819791	
15	108	0.099	0.176164335956273	0.0196666118471728	
97	104	0.34	0.886032991656617	0.00204281132444252	
89	110	0.314	0.995604761278322	7.59505065953128e-05	
53	110	0.023	0.15985484962295	0.0204837455269547	
77	104	0	0.712857862253475	-0.00529927522868117	
87	111	0.113	0.827775564122435	0.00327467452136285	
55	110	0.01	0.0873040980064383	0.0274115037904431	
99	108	0.024	0.193594762301509	0.0197478280157926	
27	108	0.004	0.204519112866002	0.0196852175542604	
79	112	0	0.191400490077603	0.020490581752038	
83	108	0.022	0.152394099149961	0.0216852949205876	
45	114	0.412	0.00433968804028234	0.0397779177183428	
11	112	0.09	0.000664926624384099	0.0518982783377754	
61	107	0.002	0.218943097045029	0.0190812543935809	
31	112	0.019	0.232890881972938	0.0170934209083829	
5	117	0.33	0.236228143450563	0.0169607194541594	
69	110	0	0.232573257303131	0.0193403327808198	
51	112	0.004	0.0200363445387512	0.0365005222390934	
13	115	0.252	0.627995344682956	-0.00673532620227947	
17	116	0.314	0.000559676798222664	0.0492007607146555	
75	120	0.168	0.924806957882645	-0.0013354174096537	
37	117	0.122	0.857305107129837	-0.00257127388787257	
71	114	0.002	0.895389401388827	0.00174470446988611	
65	118	0.039	0.00332308233884153	0.043402641901326	
91	117	0.64	0.332783933449937	0.0129814179081903	
29	116	0.002	0.451776351794203	0.0106280052406503	
25	118	0.081	0.00665981784253545	0.0394344063001328	
95	131	0.017	0.461840461858048	-0.00974200368467324	
57	138	0.003	0.250843364846598	0.0133746348209445	
21	140	0.048	0.304336405394435	0.0137820761841337	
34	93	0	0.225087891317347	0.0196548482243047	
82	85	0.869	0.0021057717865019	0.0442894351403725	
20	92	0.081	0.807589050574384	0.00403772576679483	
2	100	0.001	0.636869526697752	-0.00801544724251166	
86	100	0.051	0.355911127960433	0.0145213289966114	
68	102	0.234	0.700720389976135	-0.00580014761286146	
8	105	0	0.278256099104908	-0.0160824937683396	
4	102	0.315	0.24176750623618	-0.0174605741844779	
10	100	0.237	0.691421395149858	0.00611368498970166	
44	111	0.026	0.458242507241163	0.0107710918594906	
94	107	0.293	0.516090820156068	0.00921496259922673	
38	87	0.016	0.40096282223972	0.0136617731916618	
16	103	0.08	0.61827849001202	0.00773539226405116	
40	120	0.071	0.72916913525592	-0.00498240124862393	
54	100	0.252	0.716257767783023	0.00541644370933321	
100	99	0.32	0.130493731493081	0.0229494293735486	
42	111	0.026	0.469688065805491	0.010503743767245	
52	92	0.112	0.349783157549501	0.015323095828032	
76	95	0.068	0.350821052140363	0.0154885090039075	
24	108	0	0.668992269671035	0.00646703006175944	
60	113	0.003	0.912483827563993	0.00166865959585169	
78	107	0	0.0365131933833054	0.0366215329163174	
64	108	0.002	0.644319571605307	0.00698064669509555	
32	100	0.009	0.886934044514796	0.00231560598422772	
48	116	0.028	0.560465491635535	-0.00803641285073087	
72	100	0	0.997940432561348	4.45338634044487e-05	
14	105	0.156	0.0791888773874882	0.0268475977334037	
6	105	0.025	0.801153735850059	0.00383906646652132	
88	114	0.014	0.0175260799934668	0.0376776256004937	
74	119	0.009	0.338200608819709	0.0144448679895044	
80	108	0	0.00184283468477546	0.047938573019916	
62	111	0	0.94569957164402	-0.00106484770720731	
98	115	0.027	0.0175066161400775	0.0359664213718382	
46	103	0.239	0.165458830248287	-0.0203794432863177	
92	107	0.565	0.627745704215516	-0.00672288420089184	
90	120	0.449	0.955048293882416	0.000730932856794747	
12	108	0.209	0.203294960270448	0.0182693826231745	
28	120	0.122	0.0903548804751857	0.0239171376414943	
18	114	0.043	0.783086244327482	0.00405394749992217	
66	114	0.218	0.0870913262002537	0.0246556475267643	
26	108	0.045	0.965305855999156	0.000617894569098454	
36	118	0	0.362643848910987	0.0123014438080007	
70	118	0.001	0.510726628774339	0.0105200891740851	
50	122	0.084	0.659508389225429	0.00633909594494675	
84	117	0.157	0.249136649707625	0.0170136263689751	
30	111	0	0.895639644114491	0.00212678658125769	
56	133	0.252	0.368401309357397	0.011405210598765	
58	106	0.447	0.0121160312524823	0.0357798533560703	
96	116	0.004	0.41901338107925	-0.0115375884448605	
22	119	0	0.494963024048785	0.0117931874178448	
