simNum	IVsNum	P_random	eff_random	AIC_random	gamma_random	prop_random	P_fixed	eff_fixed	AIC_fixed	gamma_fixed	prop_fixed
82	85	0.258455837804873	0.0441030042024696	-566.524554947036	0.0440981500082108_0.0441030042024696	0.49999999999971_0.50000000000029	0.258455837804873	0.0441030042024696	-570.524554947036	0.0440981500082108_0.0441030042024696	0.49999999999971_0.50000000000029
91	117	0.717605504635241	0.0142450199244575	-760.724311796087	0.0142450199244575_0.0142508925519535	0.500000000000019_0.499999999999981	0.717605504635241	0.0142450199244575	-764.724311796087	0.0142450199244575_0.0142508925519535	0.500000000000019_0.499999999999981
71	114	0.92578964419477	0.00321957872653593	-710.92468838797	0.00321908881508451_0.00321957872653593	0.499999999999995_0.500000000000005	0.92578964419477	0.00321957872653593	-714.92468838797	0.00321908881508451_0.00321957872653593	0.499999999999995_0.500000000000005
81	106	0.513113445867845	0.0281079039927854	-703.400393079257	0.0281079039927854_0.0281160056738053	0.500000000000219_0.499999999999781	0.513113445867845	0.0281079039927854	-707.400393079257	0.0281079039927854_0.0281160056738053	0.500000000000219_0.499999999999781
29	116	0.852180557880939	0.00770426397080878	-723.862962014921	0.00770154417549974_0.00770426397080878	0.499999999999941_0.500000000000059	0.852180557880939	0.00770426397080878	-727.862962014921	0.00770154417549974_0.00770426397080878	0.499999999999941_0.500000000000059
39	90	0.733354290723319	0.0153195389348159	-557.74778869614	0.0153195389348159_0.0153208469068324	0.500000000000007_0.499999999999993	0.733354290723319	0.0153195389348159	-561.74778869614	0.0153195389348159_0.0153208469068324	0.500000000000007_0.499999999999993
31	112	0.715565777434127	0.0153131593715945	-703.159622984415	0.0153126157241236_0.0153131593715945	0.499999999999995_0.500000000000006	0.715565777434127	0.0153131593715945	-707.159622984415	0.0153126157241236_0.0153131593715945	0.499999999999995_0.500000000000006
15	108	0.759541664156239	0.0172260707035641	-690.715045575541	0.0172133620005462_0.0172260707035641	0.499999999999874_0.500000000000126	0.759541658426526	0.0172248373855816	-694.715045580173	0.0172145954811892_0.0172248373855816	0.499999999999933_0.500000000000067
47	100	0.68705722800161	0.0228638651669586	-646.526584303742	0.0228638651669586_0.0228784329430608	0.500000000000292_0.499999999999708	0.68705722800161	0.0228638651669586	-650.526584303742	0.0228638651669586_0.0228784329430608	0.500000000000292_0.499999999999708
84	117	0.761798914210131	0.0160783851878837	-749.387280647857	0.0160701241415874_0.0160783851878837	0.499999999999969_0.500000000000031	0.761798914210131	0.0160783851878837	-753.387280647857	0.0160701241415874_0.0160783851878837	0.499999999999969_0.500000000000031
10	100	0.786692472902991	-0.0110202697935934	-634.353524710684	-0.0110202697935934_0.0218355184399451	0.503719765504067_0.496280234495933	0.938208211965167	0.00500163734300461	-637.804093902801	0.00498698749078919_0.00500163734300461	0.499999999999983_0.500000000000017
58	106	0.4428284935236	0.0359813372868148	-686.227744193449	0.0359813372868148_0.0359891384658869	0.500000000000076_0.499999999999924	0.4428284935236	0.0359813372868148	-690.227744193449	0.0359813372868148_0.0359891384658869	0.500000000000076_0.499999999999924
56	133	0.757042298850255	0.0137481294323661	-852.366760149829	0.0137378322644996_0.0137481294323661	0.499999999999791_0.500000000000209	0.757042298850255	0.0137481294323661	-856.366760149829	0.0137378322644996_0.0137481294323661	0.499999999999791_0.500000000000209
99	108	0.72170797687365	0.0222633333711605	-681.431189833071	0.02224985832761_0.0222633333711605	0.49999999999973_0.50000000000027	0.721707980391002	0.0222641949276422	-685.43118982986	0.0222489948350013_0.0222641949276422	0.499999999999665_0.500000000000335
96	116	0.909020738524334	-0.00517509527117151	-709.785332901061	-0.00518067405371989_-0.00517509527117151	0.499999999999977_0.500000000000023	0.909020738524334	-0.00517509527117151	-713.785332901061	-0.00518067405371989_-0.00517509527117151	0.499999999999977_0.500000000000023
68	102	0.923372873019962	-0.0070360634741104	-651.661332860982	-0.00705527340286149_-0.0070360634741104	0.499999999999573_0.500000000000428	0.923372873019962	-0.0070360634741104	-655.661332860982	-0.00705527340286149_-0.0070360634741104	0.499999999999573_0.500000000000428
37	117	0.958273508385969	-0.00318150665029443	-736.06028779446	-0.00319833647780885_-0.00318150665029443	0.499999999999863_0.500000000000137	0.958273508385969	-0.00318150665029443	-740.06028779446	-0.00319833647780885_-0.00318150665029443	0.499999999999863_0.500000000000137
98	115	0.469319234757039	0.0337321241055368	-718.540135011387	0.0337254950093184_0.0337321241055368	0.499999999999837_0.500000000000163	0.469319234757039	0.0337321241055368	-722.540135011387	0.0337254950093184_0.0337321241055368	0.499999999999837_0.500000000000163
11	112	0.384388759997482	0.052844518209707	-703.898838947987	0.052844518209707_0.0528577468723705	0.5000000000004_0.4999999999996	0.384388759997482	0.052844518209707	-707.898838947987	0.052844518209707_0.0528577468723705	0.5000000000004_0.4999999999996
89	110	0.501881520921337	-0.0262605088398021	-710.663838461888	-0.0262605088398021_0.0304412358910933	0.503303748846838_0.496696251153162	0.987988102543204	0.00142701295517056	-714.217914793811	0.00138515819182104_0.00142701295517056	0.499999999999555_0.500000000000445
46	103	0.818050545886567	-0.0209918747685628	-657.960033240248	-0.0209918747685628_-0.0209557889301337	0.500000000000199_0.499999999999801	0.818050545886567	-0.0209918747685628	-661.960033240248	-0.0209918747685628_-0.0209557889301337	0.500000000000199_0.499999999999801
87	111	0.3953763804552	0.0319341915940651	-706.039979679956	-0.0260507040908222_0.0319341915940651	0.495727773441889_0.504272226558111	0.977379143471342	0.00309065879550506	-709.273980148618	0.00304284655545493_0.00309065879550506	0.499999999999959_0.500000000000041
14	105	0.182683526983756	0.0431608591446273	-667.024444886454	0.0110588007563776_0.0431608591446273	0.492336125447108_0.507663874552892	0.736359915680883	0.0274493090978183	-669.628346933517	0.0274246027767339_0.0274493090978183	0.499999999999674_0.500000000000326
5	117	0.951351028323661	0.0397318484991827	-759.985996040772	-0.004338980746712_0.0397318484991827	0.499790344268475_0.500209655731525	0.751096079327588	0.0520082599784766	-763.904859647687	-0.0169272844349927_0.0520082599784766	0.499735106213614_0.500264893786386
92	107	0.810486941475873	-0.028110312854463	-698.517376505142	-0.028110312854463_0.0143910480354021	0.500327855017602_0.499672144982398	0.840212141387225	-0.0310152877763823	-702.426748823108	-0.0310152877763823_0.0176039137917646	0.500306479565694_0.499693520434306
24	108	0.960554287271751	-0.00214740021195153	-659.112021741783	-0.00215092849329807_-0.00214740021195153	0.499999999999974_0.500000000000026	0.960554186961309	-0.0021490620395326	-663.112021737295	-0.00214926844444508_-0.0021490620395326	0.499999999999999_0.500000000000001
83	108	0.220793352872459	0.0554010190555896	-666.844533029232	-0.0212214966744526_0.0554010190555896	0.496266408029425_0.503733591970575	0.0446561438018249	0.0930583621725201	-668.084025869231	-0.063945422581703_0.0930583621725201	0.491896980000768_0.508103019999232
4	102	0.955916294013054	-0.00346846268488857	-661.727003954308	-0.0294579693161788_-0.00346846268488857	0.499334693285543_0.500665306714457	0.857056876001012	-0.0163366523137035	-665.691060741643	-0.0163700510855952_-0.0163366523137035	0.499999999999336_0.500000000000664
8	105	0.793792634789691	-0.0109971355158587	-634.780557545162	-0.0109971355158587_-0.0109971073537869	0.5_0.5	0.793792374055619	-0.0109968647610582	-638.780557675287	-0.0109973779573228_-0.0109968647610582	0.499999999999998_0.500000000000002
