simNum	IVsNum	P_random	eff_random	AIC_random	P_fixed	eff_fixed	AIC_fixed
31	112	0.338364793152895	0.0152704806429145	-709.15486968311	0.338364793152895	0.0152704806429145	-711.15486968311
11	112	0.000458584900257718	0.0528343958457383	-709.894228553765	0.000458584900299562	0.0528343958457383	-711.894228553765
81	106	0.0485996417475738	0.028132153430918	-709.405919988165	0.0485996417475738	0.028132153430918	-711.405919988165
46	103	0.161203196570248	-0.0209639806549288	-663.958265213246	0.161203196567474	-0.0209639806549288	-665.958265213246
96	116	0.737882197861395	-0.00522268580814532	-715.787164568683	0.737882197861395	-0.00522268580814532	-717.787164568683
71	114	0.849558579766872	0.00318470255137273	-716.923863077082	0.849558579766872	0.00318470255137273	-718.923863077082
16	103	0.562327123520689	0.00903704281090104	-655.047580493834	0.556214879516728	0.00853699615846076	-655.470660416021
26	108	0.455150340246269	0.0120246910241965	-691.917610656233	0.613699388333749	0.00802902487028123	-692.495258643833
61	107	0.155253441380229	0.0244667125198587	-663.40455043148	0.155253441380229	0.0244667125198587	-665.40455043148
51	112	0.0637280992412937	0.0312879964959413	-693.939074700704	0.0643022843722621	0.0300843878317265	-694.814167323496
66	114	0.0884117743731909	0.0247700656861691	-734.795835577595	0.0876108025790078	0.0244053970628571	-736.433341671365
56	133	0.278239887596976	0.0137403526735402	-858.366141959192	0.278239887596976	0.0137403526735402	-860.366141959192
91	117	0.301341811576352	0.0142265991899843	-766.721116301564	0.301341811576352	0.0142265991899843	-768.721116301564
86	100	0.311479453372201	0.0151669892687391	-631.561533408126	0.316070610069302	0.0147759718980913	-633.229016692327
36	118	0.699779177503186	0.00604858200818287	-716.880068964728	0.699779193506744	0.00604857709313145	-718.880068949651
12	108	0.189821284360284	0.0183354472027852	-698.050884331135	0.18847409727928	0.0179105091045586	-699.907524762893
41	93	0.00337755302065587	0.0546999505112983	-571.107987452731	0.00373912708427155	0.0521902982866539	-572.922942746199
47	100	0.117956612756525	0.0228566726993	-652.523517814971	0.117956612756525	0.0228566726993	-654.523517814971
82	85	0.00397294483078415	0.0441224581947529	-572.532606462588	0.00397294483078415	0.0441224581947529	-574.532606462588
17	116	0.000906079050378319	0.0482770889937242	-749.463537395671	0.000660560960212814	0.0485747228752942	-751.15510094886
97	104	0.927096356334484	0.00133428738286828	-673.516885808107	0.878898965171129	0.00213153075522345	-675.123485084966
67	96	0.0648045403161064	0.0300547087098327	-603.911729764281	0.0523432030233549	0.0303657684008367	-605.153970828406
52	92	0.222422311456418	0.020090864535451	-586.320473050553	0.275545265738261	0.0175683080985325	-587.636514870213
62	111	0.886348040125797	0.00222331950872491	-681.555367026371	0.886348064278091	0.00222331936242209	-683.555367026855
76	95	0.366234558630451	0.0150040595179985	-610.546084594355	0.326011579016459	0.0157832912336459	-612.350327092534
27	108	0.145775199189305	0.0240937421938303	-677.984123079394	0.169183630277576	0.022488919785779	-678.228181371757
1	93	0.922946760310456	-0.00154498022147934	-595.863415939091	0.977069709356798	-0.000442683853600406	-597.435303701332
87	111	0.840512214144105	0.00306296882226015	-711.273882224879	0.840512215691545	0.00306296824232893	-713.273882224598
37	117	0.821613371572962	-0.00318907372947471	-742.060255375305	0.821613371572962	-0.00318907372947471	-744.060255375305
13	115	0.59231092425167	-0.00746431245358379	-743.608815231821	0.59231092425167	-0.00746431245358379	-745.608815231821
42	111	0.646682222644833	0.00682171378560864	-708.950099532337	0.603535776520074	0.00748867992404461	-709.619310073598
48	116	0.8549814379071	-0.0027359645982181	-732.893820812722	0.8549814379071	-0.0027359645982181	-734.893820812722
57	138	0.0532721103113941	0.0285062214729178	-879.137110817918	0.0638641742065372	0.0270688565547186	-877.081863640914
72	100	0.75323065636773	0.0057172652641072	-614.707081074641	0.823969036513169	0.00391141766069541	-615.567131700374
83	108	0.305078042545036	0.0168250187315801	-671.259766634439	0.384245096247676	0.0131629374586722	-667.687335216346
68	102	0.644547031760845	-0.00702632513232308	-657.660321455122	0.644547031760845	-0.00702632513232308	-659.660321455122
98	115	0.0247165240604313	0.0337279503246689	-724.540240890111	0.0247165240604313	0.0337279503246689	-726.540240890111
32	100	0.651508198483813	0.00754206706854985	-627.709560044876	0.712458579466804	0.0059406041170091	-628.131669831974
92	107	0.634714150803742	-0.00674736457356782	-704.425181661201	0.634056842444194	-0.0066614451296617	-706.378995295907
18	114	0.842014290124545	0.00293686092139051	-728.413655783227	0.746051312432977	0.00460294904907876	-729.754091199795
77	104	0.73903983749451	-0.00595960087415806	-624.33210393058	0.73903989780119	-0.00595960091508589	-626.33210389957
28	120	0.0936938615291333	0.023251621975382	-761.046251775166	0.0936938615291333	0.023251621975382	-763.046251775166
6	105	0.660617869050499	0.0068098843545778	-659.908319707918	0.679700766526422	0.00627255300241072	-661.586646270132
38	87	0.686426211194391	0.00736094684154787	-549.858062049287	0.686426211194391	0.00736094684154787	-551.858062049287
2	100	0.951929420123879	-0.00108375460900629	-611.362891586385	0.813434561404464	-0.00411988954875733	-612.646066805061
43	90	0.161846445472991	0.0264303713030799	-543.398552497488	0.161846451445449	0.0264303719068822	-545.398552501442
14	105	0.070029039909365	0.0274322876524528	-671.628042761088	0.070029039909365	0.0274322876524528	-673.628042761088
88	114	0.0232203096741066	0.0369141608203398	-717.481683838396	0.0141991833856932	0.0380390440800978	-717.413351317108
99	108	0.161676433706781	0.0222523976926654	-687.430015219635	0.161676433706781	0.0222523976926654	-689.430015219635
84	117	0.285968046522733	0.0160759958313465	-755.387552159323	0.285968046522733	0.0160759958313465	-757.387552159323
58	106	0.011818290958863	0.0359885231610832	-692.22906181065	0.0118182909584837	0.0359885231610832	-694.22906181065
19	101	0.0794322569423756	0.026607679233038	-661.953230938957	0.0748782591893368	0.0264620599169478	-663.661439725753
33	86	0.112177921109781	0.033327271338543	-530.57388515121	0.177149298412183	0.0252990646705278	-531.859814969142
63	101	0.580936032174224	0.00923709442705985	-625.278177348942	0.578742126558009	0.00924332851614545	-627.265974659626
39	90	0.388283949983028	0.0153041367326378	-563.746298252281	0.388283949983028	0.0153041367326378	-565.746298252281
15	108	0.237507106982083	0.0172182654053503	-696.714941203907	0.237507106982083	0.0172182654053503	-698.714941203907
7	94	0.71722399839317	0.00617564248145249	-581.424050753534	0.717223992028346	0.00617564249859569	-583.424050756855
69	110	0.192856004690923	0.0239386775432888	-666.437252548666	0.192856016098163	0.0239386812837802	-668.437252517752
53	110	0.0822461652512827	0.0261439359161534	-678.980689974672	0.0806426482455584	0.0261439388854934	-680.980689974172
