simNum	IVsNum	P_1	eff_1	eff_mean_minClass	sd_minClass	P_minClass	P_minClass_mean	eff_mean_maxClass	sd_maxClass	P_maxClass	P_maxClass_mean	corTest_1	CHVP_test	correct_factor	CHVP_test_correct	AIC_1	gamma_1	prop_1
29	103	3.04663662781846e-05	0.0834166191911923	0.0771811263735409	0.0177414084986492	8.11544294426096e-06	3.23098596884485e-05	0.0887834828014245	0.0191076874797868	3.04663662781846e-05	1.01166717885609e-05	0.999785488610043	0.656337500894583	1.60917601874582	0.840330150708958	-665.325895240168	0.083410346941214_0.0834166191911923	0.499999999999995_0.500000000000005	
30	96	0.000419627482740384	0.0853184569032868	0.0786710397863571	0.0233347835466322	0.000419627482740384	0.00108277875366471	0.0919479852167235	0.0193520541336648	2.73186111002934e-05	7.16138382144128e-06	0.999741180565186	0.661413356866707	1.69640408252694	0.861326157789749	-603.296360261054	0.0853184569032868_0.0853267046641854	0.500000000000001_0.499999999999999	
28	120	0.00023316380537086	0.0863567384948645	0.0762201751741209	0.0227514801298354	0.00023316380537086	0.00108270564656837	0.0974445638839152	0.0275281904015015	0.00214702420127353	0.000572306623655256	0.999379038998679	0.552310603109589	1.09370074472381	0.589820743906334	-756.544209269765	0.0863567384948645_0.0863739262591505	0.500000000000004_0.499999999999996	
27	126	0.000429268128020904	0.104529268238953	0.081419538778724	0.031123443670884	0.00105426346509994	0.00999206482173216	0.126659421600314	0.0288906568907052	0.000429268128020904	2.44351931690956e-05	0.995186007521434	0.286728118794751	1.45433702010012	0.421282090927291	-789.163876558779	0.104392406433668_0.104529268238953	0.499999999997733_0.500000000002267	
31	115	0.365774121144895	0.026609034853664	0.040016415451528	0.0293039036358282	0.365774121144895	0.174763595358093	0.100071665017122	0.0282133569275416	0.000101996399968936	0.000566748089610502	3.09420412620831e-05	0.139849590306116	1.39996475059903	0.214774093812135	-749.874009765032	0.026609034853664_0.1136264557287	0.500065608117327_0.499934391882673	
33	103	1.1836902529668e-06	0.146314982139385	0.0286092905707779	0.0330208066649909	0.3819973137509	0.388303257035204	0.144500525557381	0.0283153335793047	1.1836902529668e-06	1.55150883474515e-06	4.68928802455082e-07	0.00771603003858059	0.916950969173482	0.00665905570778381	-642.533510164663	0.028992872443187_0.146314982139385	0.498600748497149_0.501399251502851	
34	108	0.000441250379954503	0.106049612320601	0.0540040737590593	0.0278358583622119	0.0192008730636348	0.0550007225610266	0.118513380400422	0.0292401885272819	0.000441250379954503	9.60914997244704e-05	0.135830776653538	0.110063210077971	1.08215657816276	0.122236345882863	-666.276692723978	0.0661824457585398_0.106049612320601	0.493212143128682_0.506787856871319	
35	99	0.00217564779243984	0.0851291390261417	0.0505208554712551	0.0280357366216028	0.0802132368533963	0.0746173078838075	0.0844939577026021	0.0270385092761895	0.00217564779243984	0.00233975881034706	0.101141015480431	0.3830835278634	9.99994439035756	0.999951585632083	-634.86395769542	0.0495604812520122_0.0851291390261417	0.499999196414906_0.500000803585094	
37	104	0.000147276468915913	0.0838745029261225	0.0752705479114448	0.0212749143782865	0.000147276468915913	0.000606263722690433	0.0939088850453023	0.0238478605655215	0.000644331135138177	0.000149738546713747	0.997421085385323	0.559755092244056	1.61425148844282	0.762013308894383	-673.765415135379	0.0838745029261225_0.0839423999420736	0.500000000000366_0.499999999999634	
32	109	0.000197807670849227	0.123457641248476	0.0273799117059565	0.034777519374222	0.321893166737615	0.432837844023498	0.131317642042816	0.0320354639120133	0.000197807670849227	8.05211956440267e-05	0.0057731923536839	0.0279367616718063	1.17843170362901	0.0362835405500593	-635.046166850247	0.0346084585445982_0.123457641248476	0.478126925703695_0.521873074296305	
39	107	0.000418082589685195	0.0662192744372485	0.0627281718647664	0.0181741934344153	0.000418082589685195	0.000801810086087453	0.0699092457192061	0.0168550907605951	0.000152087352441832	6.79240267217856e-05	0.999679573056894	0.772037119104009	1.27119327622336	0.853988291264736	-682.219916993015	0.0662192744372485_0.0662281160742011	0.500000000000013_0.499999999999987	
38	93	4.16902744434487e-06	0.108080426899808	0.105285899099967	0.0220775002424499	4.16902744434487e-06	6.92095869587694e-06	0.148729835958962	0.027746158582764	1.16990479131501e-06	6.12348664931846e-07	0.142366073141516	0.220490613028408	1.24456427653049	0.282796560937712	-581.40961345463	0.108080426899808_0.144439869778091	0.507551702548483_0.492448297451517	
36	112	0.000818436414882366	0.126069472512963	0.0500438847676157	0.0387783013080611	0.135647829041862	0.199554441994225	0.132418153416116	0.0366399909584043	0.000818436414882366	0.000454605632356258	0.0159417897243945	0.122581364683537	1.48556395979963	0.206064936087898	-671.582551090757	0.0582884531516706_0.126069472512963	0.49990545135453_0.50009454864547	
43	97	6.57816305752284e-05	0.0926048402376202	0.0856009611556819	0.0220548312088193	6.00472599316126e-05	0.000190627168831027	0.0999732892591864	0.0221856615600123	6.57816305752284e-05	1.86155041237878e-05	0.999841017995344	0.645924713525351	1.83330683986958	0.874857407500648	-598.930207897096	0.092599393622528_0.0926048402376202	0.499999999999998_0.500000000000002	
40	115	0.000225922813981568	0.106872730451493	0.0565806661368503	0.0307052702825559	0.0478994705819439	0.0679707701250899	0.110857746856686	0.0280529651718186	0.000225922813981568	0.000134914582104749	0.0401946285581367	0.191882388018405	1.06251423615029	0.206179521075738	-712.133600799572	0.0614044835270535_0.106872730451493	0.496689037155337_0.503310962844663	
41	97	1.09222782319566e-05	0.103008491220148	0.0895919758998332	0.0221891391224804	1.09222782319566e-05	0.000108639029830608	0.114922074710898	0.0238157576156421	3.72302346561971e-05	5.25557381981205e-06	0.999640831955618	0.436466645642027	1.44464709772889	0.591378886009267	-608.496293089203	0.103008491220148_0.103019904767483	0.500000000000009_0.499999999999991	
44	107	9.28034182631041e-05	0.0801455286439657	0.0724171934984247	0.0203771471040518	0.000150139930558287	0.000568419369904721	0.0882675489122889	0.0197208828002756	9.28034182631041e-05	1.92294197437015e-05	0.99979104666985	0.576195976896047	0.982841713938538	0.569014939408051	-676.670819213909	0.0801395983506347_0.0801455286439657	0.5_0.5	
42	123	0.00279016841177863	0.0893724841241302	0.080332815784104	0.0292830969115892	0.00279016841177863	0.00699959327252104	0.0956265405832238	0.0207665843859756	3.41109937068474e-05	1.0209182431187e-05	0.999998357374631	0.670094122852454	1.25601728109967	0.761392416833492	-753.918212757814	0.0893724841241302_0.0893725424907767	0.5_0.5	
46	89	0.143788161543826	0.0468987126307617	0.0598207835330373	0.0317962770849959	0.143788161543826	0.0632268692264729	0.158288031530518	0.0371207990890299	1.33152550359397e-05	5.03077054168431e-05	2.30783636201437e-07	0.0439471574381319	1.4676515120382	0.0795610933832331	-571.265503440339	0.0468987126307617_0.171299877879279	0.501142085667721_0.498857914332279	
47	114	4.53654858846518e-11	0.151056781167373	0.095748646965855	0.0285819308810258	0.00238284353618999	0.00109920152109876	0.144273311292961	0.0207223029395432	4.53654858846518e-11	2.33717474076146e-10	0.00234298301784275	0.169287077527371	1.88706676439052	0.363712886145514	-728.397528435505	0.0888335149585061_0.151056781167373	0.496722592422093_0.503277407577907	
45	98	0.00129799148438042	0.107186131091957	0.0412827078211606	0.0439391213289513	0.231301795063106	0.349785625176115	0.117006860011069	0.0323528922157585	0.00129799148438042	0.0004759946483515	0.0457212724567813	0.16520559338196	1.08190416175981	0.181964584795039	-592.93052236297	0.0529275661352109_0.107186131091957	0.499735222253562_0.500264777746438	
48	100	0.236073746294288	0.0354382765155014	0.0398518391067092	0.0297277321386332	0.236073746294288	0.183131172122902	0.147994361502026	0.0340615935977778	1.87330954229496e-05	3.3769793567103e-05	2.80421548204401e-07	0.0167562670919137	1.43646291361133	0.0310879420670961	-617.38768483706	0.0354382765155014_0.153190989070511	0.50119491023346_0.49880508976654	
49	118	0.000436136794899456	0.0913433221591951	0.0794746232367493	0.0281880689098009	0.00155426925892578	0.00565138738788647	0.101999968968247	0.0252307678157658	0.000436136794899456	9.49998431907952e-05	0.999956157167903	0.551558982109439	1.36265834547054	0.683248843842234	-729.258192632056	0.0913419316845475_0.0913433221591951	0.499999999999999_0.500000000000001	
51	98	8.57744997146844e-05	0.0805174250746681	0.0409086259595261	0.0331883820052144	0.155351785673628	0.220697181036348	0.0883145545518546	0.0196365301171572	8.57744997146844e-05	1.90789176235563e-05	0.351456586310021	0.218948487994491	1.13154686965757	0.252182897072286	-588.66926924059	0.0475265264260037_0.0805174250746681	0.466849986636667_0.533150013363333	
53	107	1.76485796280859e-20	0.119797032178362	0.119875323088665	0.0103669070136606	1.76485796280859e-20	1.69752841564238e-20	0.119876450216486	0.0103668882233917	1.76385583716719e-20	1.69639500386928e-20	0.999973093045188	0.999938659201727	1.52691790160903	0.999999666325445	-725.336952694812	0.119797032178362_0.1197979582199	0.5_0.5	
50	111	0.000784609117483787	0.0652872315542041	0.0726934748927782	0.0189003585277962	0.000784609117483787	0.000201513814270798	0.135232107849798	0.0557148832348373	0.0106824430007931	0.0168385944338824	0.0068039350332838	0.287791946027098	1.73271869723006	0.499754142797478	-662.797674447052	0.0652872315542041_0.144705288033972	0.567574576472872_0.432425423527128	
59	81	0.0055592298051329	0.0820336105955825	0.0778058766017757	0.0206897274662215	0.000158830132356312	0.000321239378184194	0.0862902008310373	0.0287844932991128	0.0055592298051329	0.00362177719174755	0.999994690079959	0.810841357092992	1.54948098959872	0.931913867139695	-481.186180277284	0.0820333151615373_0.0820336105955825	0.5_0.5	
57	103	5.89650237957924e-05	0.0747790219652205	0.0736701306802313	0.0178381391085155	5.89650237957924e-05	7.44027504204279e-05	0.0763101456197762	0.0173910825472328	3.91973675263654e-05	2.79564931889419e-05	0.999980691813579	0.915606070543183	1.33879381986878	0.96559245213073	-625.998609387682	0.0747790219652205_0.0747797752658022	0.5_0.5	
55	93	1.07894378147792e-06	0.13242621578421	0.0671966576006066	0.0372648847495871	0.0848748323676499	0.0746278527780652	0.133150850552765	0.0253437077333056	1.07894378147792e-06	9.5765648832438e-07	0.0146400141599878	0.14333302946833	1.28547679323094	0.197071274321163	-560.759012823254	0.0649102793119776_0.13242621578421	0.492945129617967_0.507054870382033	
56	99	0.0185857960835076	0.0708545432172292	0.0766201341457922	0.0296011814203968	0.0185857960835076	0.0111077305022461	0.139195432088518	0.0312935180845484	9.65741203705017e-06	2.29005569638254e-05	0.000932879626819982	0.146311855216913	1.55086090010774	0.254443007493063	-624.893722726627	0.0708545432172292_0.146080429109687	0.501273495202149_0.498726504797851	
58	103	5.40381493722126e-05	0.0968768760549128	0.0902357544859917	0.022982396176372	5.40381493722126e-05	0.000156944418659762	0.103116577026057	0.0222045166308087	3.07356700244298e-05	1.02196088620705e-05	0.999730387570649	0.686895973601724	1.434836549718	0.824937726766211	-648.807290396719	0.0968768760549128_0.0968854167792716	0.500000000000001_0.499999999999999	
54	114	0.00274909730620978	0.0778918593446565	0.074878667218421	0.0254392673394617	0.00274909730620978	0.0039404105890418	0.114543531582713	0.0244655860065823	9.49286040851195e-06	7.96331858350593e-06	0.0814286384443923	0.261090728760918	1.45958284879512	0.390555258089998	-732.479523549431	0.0778918593446565_0.113488134015021	0.50059776200428_0.49940223799572	
60	104	0.0590714512568548	0.0476733946568673	0.0411607611570993	0.0249755904734739	0.0590714512568548	0.102391819186346	0.0531340838103012	0.0198527491455032	0.0181251999084533	0.00865961025518954	0.999970634557078	0.707449540969045	1.57310464959594	0.870346350173637	-659.302737258972	0.0476733946568673_0.047674317078163	0.5_0.5	
64	82	2.72044762476023e-05	0.100619068537435	0.0949292784760154	0.0226146099822219	2.72044762476023e-05	6.86802673219885e-05	0.106448210522663	0.0225466386019562	2.58285489119586e-05	9.68878555421208e-06	0.999672481954427	0.718314634372275	0.958742434145197	0.701635761782073	-523.509594182553	0.100619068537435_0.100629447939752	0.5_0.5	
52	136	0.263684378121544	0.0468126126938231	0.0464801617941651	0.0417075770306025	0.263684378121544	0.267074984780082	0.136003560180389	0.0379218089563948	0.000473161643496216	0.000467525689309489	0.00130263800677577	0.11225538941015	1.27485354697386	0.1551090282368	-798.903680855506	0.0468126126938231_0.135873573995681	0.500066975254321_0.499933024745679	
63	101	3.84991194954156e-09	0.107313128308033	0.105480703055481	0.0164598924384948	2.90453168200789e-09	4.87237211561802e-09	0.108865249933367	0.0166146128420355	3.84991194954156e-09	2.48815855800391e-09	0.999800912437253	0.884934876306452	1.57261246806673	0.970238565319898	-643.381076467805	0.107307319990696_0.107313128308033	0.499999999999998_0.500000000000002	
62	101	2.77883148726961e-06	0.111905818389284	0.0977843440129691	0.0225180925124337	2.77883148726961e-06	3.38162415648978e-05	0.12813311524003	0.0296867584490511	0.000276580004448344	3.73922293093051e-05	0.999741651981104	0.415361034563515	1.75425714805874	0.657415129960926	-629.700604634636	0.111905818389284_0.111913794609521	0.500000000000001_0.499999999999999	
61	107	0.000739623790487811	0.102206045171727	0.022825530362	0.0347546514151102	0.644073965781642	0.51275739336033	0.0952501707632914	0.0294059136582856	0.000739623790487811	0.00160149502886059	0.000189964212510052	0.111643301210978	1.4145594984837	0.177470917297705	-667.837918431551	0.0161030577551877_0.102206045171727	0.490612821514839_0.509387178485161	
65	109	6.90900919566015e-09	0.0947232974380906	0.0911781979633619	0.0150589012790498	6.90900919566015e-09	2.07669876016627e-08	0.0983530498847333	0.01773104094513	5.13607972641055e-07	2.08721294123548e-07	0.999799836332125	0.757758747282561	1.18498436441324	0.81888679424238	-719.71765080901	0.0947232974380906_0.0947288583888286	0.500000000000001_0.499999999999999	
67	109	2.11987327155143e-07	0.0741643288935553	0.0732727595918086	0.0133787317417217	2.11987327155143e-07	2.84834181160291e-07	0.0758268428548051	0.0149381537678677	2.58349503816527e-06	1.61733502059893e-06	0.999857447273744	0.898652234250667	1.96318010145887	0.991104978092807	-726.989038398491	0.0741643288935553_0.0741684307164303	0.5_0.5	
70	109	1.71033872411901e-08	0.0993774721306996	0.0964852785927143	0.0163005431693282	1.71033872411901e-08	3.88190919912844e-08	0.10228780410429	0.0172101080816307	7.51082135703602e-08	3.47153260421236e-08	0.999937325499075	0.806620958287043	1.19107450751799	0.862903179244508	-706.782134866347	0.0993774721306996_0.0993793320688631	0.5_0.5	
71	101	1.38468500091174e-07	0.0886010702778136	0.0868278776812048	0.015625000325622	1.38468500091174e-07	2.27994014690237e-07	0.0895613159897192	0.0192117828322506	1.18360600444994e-05	9.70336936084475e-06	0.999982956040792	0.912106795455272	1.90438845560775	0.992096332599662	-636.204465823177	0.0886010702778136_0.0886016772544852	0.5_0.5	
66	105	0.0274690601659277	0.0722899967062619	0.0759955213645251	0.0323260450954764	0.0274690601659277	0.0206132211327281	0.135290411153137	0.0320206370153138	3.97360866860786e-05	5.13698022789692e-05	0.00562924268729481	0.192516586034943	1.45248863238963	0.298603405306746	-651.446179029754	0.0722899967062619_0.137450928673355	0.500705900135034_0.499294099864966	
68	113	0.00401541317731448	0.0773949941312578	0.0627723606656268	0.0263456117576213	0.00401541317731448	0.0188728309326313	0.0938608476662214	0.0311429348348895	0.0144120705308958	0.00319046378393606	0.999607077253663	0.445985239587901	1.2138602851912	0.525109998851723	-694.28707165223	0.0773949941312578_0.0774075381582729	0.500000000000006_0.499999999999994	
69	106	1.4168378495e-05	0.158006620687535	0.0877676623844525	0.0384221898354677	0.0235126307527635	0.024365844422652	0.158744029489473	0.034687261515754	1.4168378495e-05	1.30202335876355e-05	0.00282158954071754	0.170323984211663	1.56061200667319	0.292255340906438	-662.687479494417	0.088314516481348_0.158006620687535	0.499669012855564_0.500330987144436	
73	108	9.42877071735041e-07	0.14964255354973	0.0892331095742558	0.030071692584664	0.00900485470768171	0.0037062898498443	0.141476976027918	0.0287482967622218	9.42877071735041e-07	3.13565527876884e-06	0.000778085643132087	0.209193740925879	1.8579144959103	0.420656736814652	-698.833197402912	0.0800037239131562_0.14964255354973	0.49975230776017_0.50024769223983	
74	93	2.79981268295691e-08	0.114125486750623	0.0931676467838823	0.0225193077799656	0.000185340487088343	7.7675775164533e-05	0.109438181488905	0.0187953702399273	2.79981268295691e-08	8.40652725758667e-08	0.244435329233	0.579102320292841	1.8419438936672	0.828860052654713	-607.504061045804	0.0877352598605956_0.114125486750623	0.499715159533958_0.500284840466042	
75	81	0.109111417978026	0.0365527524283905	0.0431540778465387	0.0225597768340798	0.109111417978026	0.0593421260304936	0.103233324573838	0.0370382892034607	0.0035019541247428	0.0066385089772711	0.00223101781782242	0.165949219613577	1.11059864700578	0.188730901171168	-505.610232571443	0.0365527524283905_0.111456017646842	0.506245237776808_0.493754762223192	
72	126	0.000350067120161803	0.0839066933928572	0.0747405841356596	0.0228246188558138	0.000350067120161803	0.00136924400592551	0.093600445931298	0.0251443910706614	0.00111509018215191	0.000296957691102222	0.999853520451511	0.578638906236831	1.45788857142149	0.737417899395358	-770.533407771322	0.0839066933928572_0.0839113157457942	0.500000000000001_0.499999999999999	
77	85	0.00076878233079866	0.108425523440105	0.0851304010332942	0.0310560552575911	0.00076878233079866	0.00747803611042344	0.125364839385324	0.0267623171932277	0.000113008912519704	1.07013173841437e-05	0.99991542436297	0.326387990400033	1.34731342311996	0.437183815458871	-519.697913137552	0.108425523440105_0.108428642891347	0.500000000000002_0.499999999999998	
78	91	0.00599758231073255	0.0587482065542207	0.0462413593636716	0.0271729290545742	0.033311432698924	0.092255660890975	0.0697016989726824	0.0208722652994996	0.00599758231073255	0.00122283096308961	0.999525909197286	0.493536925240985	1.26890016129498	0.593916977840878	-578.529864632882	0.0587341199188056_0.0587482065542207	0.499999999999982_0.500000000000018	
76	111	9.71319353353393e-05	0.138693245066218	0.0306796185102568	0.0402721231095878	0.471465526686604	0.447804989518585	0.13704887759829	0.0342800139173093	9.71319353353393e-05	0.000115991768299703	5.57704682413451e-06	0.044295782830578	1.46851734114738	0.080220618269703	-678.331632481874	0.0291002189922428_0.138693245066218	0.499056156649518_0.500943843350482	
79	93	0.651213491001216	0.0137745946353263	0.0151824659344683	0.0303699398670252	0.651213491001216	0.618326753438074	0.134488934011179	0.0358921870544189	0.000263962744923614	0.000312032101248594	1.55528177492315e-06	0.0111638813689904	1.55696238698443	0.0245839701379259	-569.779241994011	0.0137745946353263_0.136220460420805	0.502995204510107_0.497004795489893	
80	94	0.170270299994774	0.0437852715707535	0.0571505816215866	0.0316816472288267	0.170270299994774	0.0744842552839439	0.158937496812968	0.0432083037172446	0.000103232330691351	0.000392929915793237	3.13286562469983e-07	0.0574643365534771	1.58379533180416	0.114551689302081	-572.241226632404	0.0437852715707535_0.175309871388203	0.503625461456345_0.496374538543655	
