"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"1"	91	2.53839668248275e-16	0.138908988570159	0.138460589788985	0.0138566841745961	2.53839668248275e-16	2.96322588517985e-16	0.138556710655411	0.0138923797545824	2.86726919599473e-16	3.24133541136211e-16	0.999873647658091	0.996091390328002	0.906195041982102	0.993345530119579	-596.369765438645	"0.138908988570159_0.138912894810852"	"0.5_0.5"
"5"	124	1.49702975979056e-17	0.12205500622172	0.121237282241105	0.0122260928511877	1.49702975979056e-17	2.17231159094275e-17	0.122401608567553	0.012936882118874	3.14191452654297e-16	2.71270254998971e-16	0.999883715773767	0.947846317073761	1.24072892797648	0.975387784791735	-827.217207307782	"0.12205500622172_0.122058224320287"	"0.5_0.5"
"3"	108	2.54698948866246e-14	0.133858585590577	0.131182201620368	0.0156160298727182	8.51231003203875e-14	2.05006601004054e-13	0.13509496905561	0.0152018980439044	2.54698948866246e-14	1.67241716081828e-14	0.999786254920102	0.857515280339835	1.07204820593442	0.877468906081323	-717.9152457493	"0.133852752508801_0.133858585590577"	"0.5_0.5"
"4"	111	3.58016455988894e-06	0.118391982723112	0.105130597483286	0.0257011881601617	1.11493870089473e-05	8.22567920982835e-05	0.131119897793818	0.0242503721369074	3.58016455988894e-06	3.7678936824534e-07	0.998351502550236	0.462040457194757	0.840865407652847	0.397141049553596	-714.836362140363	"0.118349145062996_0.118391982723112"	"0.499999999999936_0.500000000000065"
"2"	109	0.192400718873347	0.0381202972065999	0.0487351493045138	0.0290616065578789	0.192400718873347	0.0964425013336723	0.178518978040521	0.03248718734884	5.52654966503764e-08	2.62749166626958e-07	2.75024447660144e-12	0.00290657349131444	0.964095462844674	0.0027210542787308	-683.353192240336	"0.0381202972065999_0.189787785177567"	"0.501739170736125_0.498260829263875"
"6"	113	4.9738240534224e-14	0.109881669063017	0.108689882285206	0.0132493061919574	2.73305992214426e-13	4.35734704150389e-13	0.110031970968216	0.0127489651088324	4.9738240534224e-14	4.67533913018504e-14	0.999854010058551	0.941813009793089	0.851257190545312	0.909559133964159	-752.943167259291	"0.10987757101831_0.109881669063017"	"0.5_0.5"
"10"	109	9.6355348153037e-09	0.111355368153831	0.107560777773789	0.0190245727441622	5.26168184744364e-08	1.29487109780747e-07	0.115015967102979	0.0179044061467741	9.6355348153037e-09	3.66901492657806e-09	0.99961953879806	0.775361515876582	0.781109723330886	0.68100540902605	-699.107601558918	"0.111344959658471_0.111355368153831"	"0.5_0.5"
"7"	113	0.000389880125440984	0.12171472507998	0.0850190557380599	0.0337629014953217	0.00465282098474582	0.0132113522119975	0.135420984835757	0.0332794979568942	0.000389880125440984	8.81441062928515e-05	0.272728015195443	0.287706412972465	1.11643756588486	0.32295458042215	-722.817321862663	"0.0975116476136356_0.12171472507998"	"0.499999541016139_0.500000458983861"
"9"	110	3.20183317873707e-08	0.137722495098381	0.115163136062077	0.0269191080964472	1.06246704706535e-05	4.06201004820879e-05	0.145822910524976	0.0231200453331019	3.20183317873707e-08	6.22957082864274e-09	0.513873822919418	0.387574570230453	1.06055172254656	0.409368452173908	-720.660333884406	"0.124334241575272_0.137722495098381"	"0.499991468054011_0.500008531945989"
"8"	109	1.73293787607102e-06	0.14686453187574	0.0680421848361502	0.0303587080354247	0.0478941531290388	0.0270534735805395	0.138169736400247	0.0290259170722696	1.73293787607102e-06	6.03612153349684e-06	4.62737592124007e-05	0.094992541773711	0.987205480311217	0.0933498878795282	-690.626491657041	"0.0607496454209135_0.14686453187574"	"0.499923324918514_0.500076675081486"
"11"	96	5.0081516671154e-06	0.115232456685665	0.104939012329539	0.0238062616257566	5.0081516671154e-06	2.74379547435024e-05	0.12597686535523	0.0252220006673576	1.47166186276384e-05	2.67358619139415e-06	0.999724141171159	0.54412889734108	0.738453930852146	0.426551494158078	-620.459456366679	"0.115232456685665_0.115240570335893"	"0.500000000000003_0.499999999999997"
"12"	116	5.23191902280058e-09	0.106528945560701	0.100741813298085	0.0168666227409368	5.23191902280058e-09	2.66075452856217e-08	0.110394172436011	0.0176004789530968	1.82415855961479e-08	6.45196963524643e-09	0.999550855664004	0.692138591072879	0.80684481635112	0.605286008915031	-765.74326180652	"0.106528945560701_0.106540696570132"	"0.500000000000001_0.499999999999999"
"13"	91	1.02358652068445e-07	0.177553786135311	0.0768782752912982	0.0336903023097002	0.0761683144141026	0.0248524012055043	0.162828930204289	0.0306743293844821	1.02358652068445e-07	7.90106926413753e-07	5.38432452845683e-07	0.0592370614069185	0.724178359736669	0.0376128417951315	-569.852161052919	"0.0604410231559371_0.177553786135311"	"0.498964540503608_0.501035459496392"
"15"	105	2.03138398212392e-08	0.155472368835195	0.140853727913264	0.0256836724630793	2.33678734802578e-08	2.93233651115163e-07	0.169526001438014	0.0255793188036667	2.03138398212392e-08	1.55119171838299e-09	0.994364485511055	0.428948454053882	0.878912570743088	0.381706089247857	-670.784240948744	"0.155323533287099_0.155472368835195"	"0.499999999999002_0.500000000000998"
"16"	112	1.03478106842893e-12	0.113681516842574	0.112827328089147	0.014129490660605	1.03478106842893e-12	1.41293956648767e-12	0.115343070632663	0.0147023496004372	5.1585314507543e-12	2.9005636548382e-12	0.999748979148538	0.901811062697933	0.769718781657066	0.828122917988089	-733.519729468456	"0.113681516842574_0.113688304034202"	"0.5_0.5"
"14"	108	0.000110081283120479	0.116987297097337	0.0949655501784685	0.0291281319107003	0.000110081283120479	0.00149312752420099	0.140556931057201	0.0309949179999683	0.000259453086823306	1.51093529957613e-05	0.994856857031018	0.283772460107544	0.967997715632346	0.274129646683229	-680.160435394105	"0.116987297097337_0.117127058485273"	"0.500000000001618_0.499999999998382"
"17"	99	0.0060101943802062	0.0787944137938851	0.0839521950943523	0.0280570696651757	0.0060101943802062	0.00350439145215591	0.132034367763543	0.0303760875114542	1.90268428477977e-05	3.38161639230704e-05	0.0106756827044228	0.244918305008481	0.749904259825352	0.177569597801787	-628.604737673308	"0.0787944137938851_0.136564755879415"	"0.500795990712175_0.499204009287825"
"19"	121	2.94095015831664e-19	0.143892309635615	0.142268954339619	0.0143396790041417	1.42006641849869e-17	2.64274907086233e-17	0.145663560593695	0.0134017137249239	2.94095015831664e-19	1.41750765075651e-19	0.999781561834862	0.862688388034605	1.10416030902555	0.890064223941629	-800.728315834305	"0.143886488722119_0.143892309635615"	"0.5_0.5"
"18"	116	1.31001181436426e-07	0.125722515057138	0.0886016437805672	0.0240062481701573	0.000831345001971406	0.000343251522449819	0.117342705843855	0.0223420320295545	1.31001181436426e-07	6.98212954335017e-07	0.0331241962579534	0.38081039087638	0.780859673865058	0.299864139961074	-746.441369410075	"0.082406787475026_0.125722515057138"	"0.499472677710299_0.500527322289701"
"20"	116	1.14474081182413e-11	0.162016998388808	0.151743445124756	0.0214701247865091	1.14474081182413e-11	1.30012215061396e-10	0.173455222353121	0.0255206627202619	4.46412269734626e-09	5.01999633526202e-10	0.999510974383771	0.515037604552692	1.04717639189006	0.534003341572933	-739.087488311385	"0.162016998388808_0.162030391344509"	"0.500000000000007_0.499999999999993"
"21"	118	8.6686122693373e-07	0.115142331623853	0.0599652701466346	0.0279395207241571	0.0610913388213878	0.0339180749146532	0.108897434235088	0.0221534536196659	8.6686122693373e-07	2.91212198409251e-06	0.00249705024293245	0.169964591549921	0.716974671621921	0.113605046771891	-745.641822110718	"0.05283489164434_0.115142331623853"	"0.497861660552539_0.502138339447461"
"22"	108	0.00899437709555438	0.0724106362803297	0.0763941861309314	0.0272133318892777	0.00899437709555438	0.00593930116206096	0.163077988096006	0.0334169938926153	2.30893528785963e-06	3.72014997693027e-06	4.28768050930728e-05	0.0442817344639284	0.856005090421724	0.0352181001666466	-677.942236860872	"0.0724106362803297_0.166898246813542"	"0.502337345726924_0.497662654273076"
"23"	102	0.0001077628973877	0.0980292412183141	0.101451596340103	0.0243171094491337	0.0001077628973877	6.39995008849095e-05	0.138318036623858	0.027067952282927	8.56340291860033e-07	1.52787240031474e-06	0.0742199795913279	0.310972760298818	1.03583455768957	0.322400495681052	-636.847237945124	"0.0980292412183141_0.142020767820458"	"0.504315684244338_0.495684315755662"
"25"	113	0.000135109596922613	0.0898668219520616	0.0901096957998544	0.0227291583460814	0.000135109596922613	0.000129913866195841	0.125382442280371	0.0259931958524432	3.49443235745302e-06	4.47892399904525e-06	0.0681271998826469	0.307000611679133	1.22427802556682	0.377101513029751	-733.892793253561	"0.0898668219520616_0.126931191638041"	"0.500299221711455_0.499700778288545"
