"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"1"	100	0.000281933868015007	0.0630575091979403	0.0578508153019633	0.016745066873756	0.000281933868015007	0.00081227947975035	0.0683595776767544	0.0204105377542235	0.00260042731412828	0.00114748111335594	0.999764655179306	0.690592312110926	0.687549385401414	0.540282366720797	-662.523897432918	"0.0630575091979403_0.0630643373888472"	"0.500000000000001_0.499999999999999"
"5"	113	0.993162683369703	-0.000196533795565467	-0.00677530846320646	0.0228832038595303	0.993162683369703	0.767715625349818	0.00593710445208357	0.0193054970742783	0.992143862703211	0.759007777916778	0.999787833375344	0.671120574232856	0.661867421959777	0.506163368450408	-714.991909311962	"-0.000196533795565467_-0.000190513825528085"	"0.500000000000005_0.499999999999995"
"3"	102	0.0347578046207404	0.0572724913914514	-0.0100814331748662	0.02993925195177	0.606496191839192	0.737019393431678	0.0509742976552408	0.0267620516480843	0.0347578046207404	0.0596610900720042	0.000836884290007722	0.128401861819815	0.924714765755423	0.116111970873513	-648.192147869794	"-0.0154695671524334_0.0572724913914514"	"0.499700280645887_0.500299719354113"
"2"	116	0.851396809128086	0.00522574635283712	0.0151201861934979	0.0278322662274093	0.851396809128086	0.588001566882369	0.0630962661820586	0.0293406586528418	0.01428233997306	0.0336114381409396	0.00125987672134276	0.235499833738685	0.971755846429829	0.228032153428878	-750.299135789003	"0.00522574635283712_0.0729974142283499"	"0.500242081884285_0.499757918115715"
"4"	111	0.912263513653226	0.00280002459544746	0.00755655498964675	0.0253538884023566	0.912263513653226	0.7662323798798	0.0592160880925914	0.0300013430442804	0.035035680075954	0.0509140174661045	0.00367207614710408	0.188453121637932	0.92783170871753	0.172378119497245	-710.620352361906	"0.00280002459544746_0.0640330850094786"	"0.500601921303883_0.499398078696117"
"7"	89	0.149997710302192	0.0276748183908493	0.0195981498966846	0.0190569543112472	0.149997710302192	0.306580664564065	0.0340290625019326	0.020374330461676	0.177662728599296	0.0984345797025654	0.99963913877754	0.604960765565674	0.649864226553542	0.436541807398471	-584.039857404192	"0.0276748183908493_0.0276859249615348"	"0.500000000000002_0.499999999999998"
"6"	102	0.0572320386106476	0.0382814959327462	0.0341697348502667	0.0199019232782699	0.0572320386106476	0.0890614889472599	0.0548992467503535	0.020334775462157	0.0106711644536909	0.00813632532551078	0.50465620051158	0.466279804268607	0.832048900637849	0.397354874542267	-663.995799189241	"0.0382814959327462_0.0529040433708612"	"0.500106310072137_0.499893689927863"
"9"	97	0.00514343131840488	0.0834182205363569	0.0223052319155536	0.0334117492048364	0.770260818163071	0.505999272318969	0.071020478598344	0.0291302053245902	0.00514343131840488	0.0166068740719449	0.00151197710669093	0.271773080357237	0.93484152592454	0.25270917872514	-626.247024276039	"0.00978498344568774_0.0834182205363569"	"0.499850197226996_0.500149802773004"
"8"	98	0.0702891375157654	0.0573165532240335	-0.0171098312418215	0.0353333789635106	0.456139534936745	0.629307197361787	0.0476430809396883	0.0313168880243565	0.0702891375157654	0.131432236317614	0.000368085328275036	0.170229523529436	0.876053143966135	0.144925540959249	-620.048557141293	"-0.0264370371262732_0.0573165532240335"	"0.49918227095446_0.50081772904554"
"10"	116	0.114767845136662	0.0396482887611756	0.0177673243689024	0.0249490743170725	0.114767845136662	0.477818123976629	0.0657810308237536	0.0364146381983165	0.278334053493114	0.0734640629538686	0.999485065197373	0.27671884707598	0.991938722298856	0.274331566365757	-723.011145745246	"0.0396482887611756_0.0396635585765633"	"0.500000000000003_0.499999999999997"
"12"	120	0.0733762411454613	0.0216560405231684	0.0217742324881915	0.0120796273720345	0.0755968795012748	0.073988637994128	0.0218827534829432	0.0119882172640869	0.0733762411454613	0.0704552592833062	0.999869521147532	0.994912252488138	0.632760049950918	0.963380967399043	-800.139782114404	"0.0216524869090228_0.0216560405231684"	"0.5_0.5"
"11"	119	0.975230797186879	-0.00073719019850825	0.00202079041210141	0.0236928233729606	0.975230797186879	0.932174396429437	0.0443836069209402	0.025587364652041	0.0668322851331185	0.0854245625991949	0.0143748978763587	0.22444026106931	1.17926813215906	0.270583742556225	-780.628837692338	"-0.00073719019850825_0.0473336386736658"	"0.500475065259348_0.499524934740652"
"13"	94	0.00123280513508357	0.113434375659448	-0.00481213873567984	0.0358359694072172	0.71638131870633	0.893469474187285	0.106632926117493	0.0340296914678201	0.00123280513508357	0.00231059457235219	3.75492706927716e-07	0.0241266719931918	0.678321151447106	0.0133986692007698	-575.695890495921	"-0.0130588805084903_0.113434375659448"	"0.499430931424018_0.500569068575982"
"14"	107	0.475879638273428	-0.022825335528005	-0.0220878108185344	0.0319017008365508	0.475879638273428	0.490218391820131	0.0702304607104095	0.0325209548982053	0.0288633074270508	0.0330621996387801	2.58475017358428e-05	0.0427148303089921	0.971390535743152	0.040899288803076	-666.848391919992	"-0.022825335528005_0.0720506073326267"	"0.500713473650611_0.499286526349389"
"16"	112	0.366188988841924	0.0171979684948255	0.0133187215999726	0.0189541271565824	0.366188988841924	0.48372508601012	0.0198373663778212	0.018563479221017	0.356109781037181	0.287557906997245	0.999857231909152	0.805910752442708	0.994567815312317	0.804030776362321	-714.253963643259	"0.0171979684948255_0.0172021687517235"	"0.5_0.5"
"15"	111	0.716386693256755	0.00952885157060477	-0.0139184177472163	0.029852152703508	0.750843059475408	0.641962114489344	0.03125552100798	0.0261617511725816	0.716386693256755	0.234772748900015	0.999080817578427	0.255093860862558	0.837330855697889	0.209713599687486	-692.643903294189	"0.00950264467918035_0.00952885157060477"	"0.499999999999969_0.500000000000031"
"17"	106	0.3516716554112	0.0227979093039408	0.00788033775780764	0.0243694742519215	0.3516716554112	0.74705878493026	0.0371816849912348	0.026789456823041	0.395172409136287	0.168098803685344	0.997216389239922	0.41846450835678	0.771488561228233	0.328951989417906	-684.414344401217	"0.0227979093039408_0.0228722099705683"	"0.500000000000335_0.499999999999665"
"19"	96	0.845907222565333	0.00344876874253776	-0.00151458426297326	0.0197654971801264	0.862268754213085	0.939080884627594	0.00833861122733352	0.0176973680191449	0.845907222565333	0.638593814534742	0.999630632575324	0.710346985246791	0.68220575224704	0.557504930188233	-633.292955117235	"0.00343836314295799_0.00344876874253776"	"0.499999999999998_0.500000000000002"
