simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
51	117	0.046635754947983	-0.101517838934598	0.000927536956814023	-0.150955755533003	2.96546033886867e-14	-0.0975075679588406	8.21501288583274e-07	-0.0931329335531905	
76	97	0.113335648649661	-0.0747198318005379	0.00547317285611948	-0.154107892358978	0.000645107267536704	-0.0522810151133472	0.000821668226985612	-0.0709040765745116	
81	100	0.111899974355077	-0.0852188949756016	0.0279590925574464	-0.128783871485343	5.3216365429555e-11	-0.10167030407846	8.82247365725053e-07	-0.102508799143797	
56	100	0.00791473015209719	-0.156262920311743	0.0853430173660537	-0.107776469605832	4.33408246905182e-14	-0.11681098804417	5.44828253369698e-10	-0.133928600458819	
26	117	0.038747689516887	-0.102556863762832	9.14284002995203e-05	-0.203015398370095	1.14862709318822e-09	-0.0827511341142947	1.04718819634068e-06	-0.092384598486021	
6	123	0.173518591545877	-0.0696372048767211	0.274147980121001	-0.067508176022134	1.45365913424343e-07	-0.0837995898049483	5.37636301955596e-05	-0.0783547817547629	
21	120	0.0233518784377609	-0.10909037404399	0.381582048163816	-0.0485080534920189	4.34389014959823e-07	-0.0679586839836432	8.87020887119032e-05	-0.0748458953958259	
36	116	0.207696439669471	-0.0598390363670818	0.0087664720609304	-0.155360673622989	2.08967452263771e-07	-0.0759872440911133	0.000245695705593205	-0.0717983794674999	
1	106	0.0389110626130879	-0.10416026734127	0.0978814684615192	-0.0887620822907523	1.64150051546263e-12	-0.105483889181577	3.80485480981016e-07	-0.10893530022684	
86	92	0.855558629939558	0.0113829536284533	0.192739501634359	-0.0876184009326903	2.25350090471594e-07	-0.091494032574621	1.85756021805455e-05	-0.096190049167078	
96	117	0.0299664219317127	-0.107721125536614	0.366299464593508	-0.0437420605589847	2.49238137724026e-10	-0.0853366229453098	4.84143839274952e-07	-0.0965578252592192	
31	101	0.0786284994587259	-0.0855114611670172	0.709192309095378	-0.0273826663533579	8.91997244757231e-07	-0.0909503133035836	0.000121460118142767	-0.0844156918773359	
41	107	0.0396639652293264	-0.117712597728819	0.00566814143999683	-0.191905498503408	4.88173563292184e-10	-0.109241828624308	2.84778940365111e-07	-0.109711235677133	
71	108	0.310716642235532	-0.0474969223754329	0.00538162319481117	-0.160792792823599	0.00032677364413966	-0.0586357743785113	0.000595123637405366	-0.0689120271552409	
91	106	0.0308197780482861	-0.118439056023705	0.000820876230520629	-0.211644540209012	1.33560038944881e-08	-0.0975031299819177	6.60443449186487e-07	-0.10825003217259	
46	96	0.0363080093467985	-0.12347205103003	0.202889907795903	-0.0689878706467235	3.54968782188347e-07	-0.0745910999976354	3.027288806544e-05	-0.0881936513997088	
16	122	0.113750261994406	-0.0759669765334566	0.0904677785484471	-0.0866940725487898	3.81740495266327e-08	-0.0723835897293136	3.53000513244829e-05	-0.0780286416641091	
61	112	0.136879412004006	-0.0761417164980092	0.122490469979604	-0.0764523157651935	7.07077176778472e-13	-0.0947542884515819	9.91276962697928e-06	-0.085445843214071	
11	108	0.0145950702672899	-0.121668757541705	0.00520158520832692	-0.156661280975677	9.34183864774069e-08	-0.0810274410644669	1.01147956272492e-06	-0.103167138919323	
66	130	0.0257148042852917	-0.142088190052304	0.0545020378747765	-0.0986503714887473	9.33463801571771e-09	-0.078712297948996	9.9059398974391e-06	-0.0845460401347851	
52	111	0.479627605172452	-0.0378001417718208	0.237424769036706	-0.0958377245314146	6.92792078115354e-08	-0.10207485600777	0.000209625223968938	-0.08094516288788	
77	108	0.118201198322862	-0.08936215097333	0.277597143417587	-0.0756637628678602	1.20473911327334e-06	-0.0780734766251785	0.000105649671615609	-0.0815076499135536	
57	87	0.454113818696408	-0.0393560605958384	0.935599345747412	0.00644237914948441	3.41027204775492e-08	-0.0926847207162109	0.000218965712257697	-0.082540452902563	
82	106	0.0796101226144904	-0.0862781591461994	0.179648296538739	-0.0886521028597803	0.000241823770204449	-0.0627063193702963	0.000126820645108913	-0.0774668644064134	
22	84	0.266232745054368	-0.0552579347626208	0.0171751465294436	-0.14551224548313	2.33453542396392e-07	-0.0789151873129437	0.00530578903002105	-0.0614849698795926	
87	84	0.147805046265195	-0.0845716575605387	0.228839996140552	-0.0979747200023475	5.53114990802004e-09	-0.101125055327531	0.000291282276849812	-0.0888759130062909	
32	107	0.641128865934876	-0.0250004753918412	0.449279715575739	-0.041015211347036	8.10872369396373e-05	-0.0585367086974169	0.00355295296832424	-0.0592987993331458	
97	101	0.000923321656916074	-0.162435241728186	0.00687914918193688	-0.170822984458461	4.26904313242898e-11	-0.114115128926239	6.80786276395318e-10	-0.131849240818109	
7	111	0.629558638722759	-0.0271974601971583	0.000242624909365219	-0.181653558402145	1.1468422415281e-07	-0.0774179105223968	0.00160476493817492	-0.065395600493754	
27	112	0.219190872303173	-0.0632334278394979	0.298770475903665	0.0601181106897772	2.92276919418958e-11	-0.0950388117802422	9.37877723748053e-05	-0.0780843606631895	
92	105	0.489936013020783	-0.0505671891449475	0.066087659636985	-0.116594177378643	3.8093123236248e-09	-0.0989914586529878	0.000147270139297883	-0.0842566095442894	
2	110	0.174297044539027	-0.0723057459101097	0.0887270505237936	-0.090019987656855	1.21747166440013e-09	-0.0872288157695646	3.22621448771663e-05	-0.0852310069935306	
72	106	0.103262792629086	-0.0722694717449524	0.0131759247694614	-0.131278706641718	3.33168318864479e-08	-0.0777971459697766	0.000227903376321223	-0.0757029406190738	
47	111	0.21585778988849	-0.0585972277457723	0.148462774765304	-0.0906229552531904	7.41173454396505e-06	-0.0728701102190937	0.000789145456540254	-0.0663668881411852	
37	110	0.00704563198512166	-0.146884301180911	0.0884241324430246	-0.11604941881689	2.44840540227557e-10	-0.106879594923802	1.76640150097949e-08	-0.119936445802787	
