simNum	IVsNum	P	eff
48	715	0.0292905112842635	-0.0656212318893121	
34	719	0.0111919429317229	-0.0678670282143131	
87	695	0.0217422751856461	-0.0972311637851459	
97	727	0.00189107784265883	-0.0915027515744597	
71	714	0.145801262208146	-0.0687247993877502	
74	721	0.000381851899635124	-0.0983173623572762	
28	695	0.0125210193690976	-0.102212872103826	
11	741	0.0204816910768925	-0.0781526157375186	
58	700	0.0161589925510583	-0.0664508631502704	
25	684	0.0295066597012451	-0.0728094812732389	
81	673	0.133916016921159	-0.0872577183722466	
5	702	0.10573669454977	-0.0921850317422927	
54	709	0.0312431942643395	-0.0654032166368875	
15	764	0.0180543500211542	-0.0599216035759262	
61	698	0.000276141874604788	-0.0924173283370692	
21	785	0.0202512659960338	-0.0726759232939643	
91	726	0.0111109349617451	-0.0762527394402777	
1	734	0.0041228673660399	-0.0859356923855382	
41	714	0.00273277311393989	-0.096367540944285	
77	753	0.0181976939917997	-0.0595348436050325	
94	685	0.00913480962557664	-0.0721111252277906	
31	761	0.0474600521225805	-0.0657043198321459	
84	714	0.0165544280674301	-0.0577536123275324	
38	751	0.00621980838185781	-0.0846673382586557	
64	693	0.0324773795917735	-0.0863745924951131	
8	723	0.0104326814098282	-0.0757960478169915	
68	686	0.00236413754807968	-0.0792633356530346	
51	712	0.000637676221449392	-0.0836888163893484	
44	762	0.00565867982875817	-0.0829299428001474	
49	721	0.00155590978979468	-0.0936468910027753	
59	771	0.00150786512524049	-0.0805751127751994	
75	676	0.00411662312911164	-0.0970255769640542	
22	695	0.00141841905100386	-0.0870111855348994	
92	694	0.00765500537824874	-0.0929619655754438	
95	741	0.00718457557292206	-0.0734967047964554	
18	674	0.0710651654042272	-0.0715985481480636	
88	702	0.0255741944689344	-0.0742116410768606	
62	761	0.0520654715839025	-0.0739304672298037	
82	704	0.00530837906655549	-0.0721542689606657	
65	639	0.0218380700935309	-0.0758191940374279	
85	713	0.00934901533890121	-0.0831028646897096	
72	732	0.00726861516635182	-0.0708035972776201	
2	705	0.0272735565034546	-0.0708670235500459	
55	716	0.00550156142565946	-0.0876460735107513	
16	752	0.0106137064909296	-0.080895203637288	
12	701	0.000436115928885068	-0.105338254382002	
35	673	0.0590596609232129	-0.0783520571845072	
26	771	0.00784807600772358	-0.0649783938786534	
29	797	0.0120317084434703	-0.0906272722449313	
32	732	0.0951717365839041	-0.0530690926722732	
42	692	0.00146094992806463	-0.0829238175243398	
39	731	0.00395298452704148	-0.0797645436549787	
6	701	0.0052369709246613	-0.0798446829890604	
69	708	0.0152525530564848	-0.0841673301654845	
78	742	0.000373211829757513	-0.0979474362397864	
45	709	0.0144503056028414	-0.0909351022403388	
52	731	0.0111638719992153	-0.0777165646688522	
50	721	0.00239367368642867	-0.0870244762309126	
98	687	0.00360786333415976	-0.0750932133392722	
60	701	0.00898473844374045	-0.0728254687303068	
89	696	0.00868519856870603	-0.0805045917618871	
66	729	0.0239709121654796	-0.0720519790675964	
86	717	0.00145885856897432	-0.0999609510998519	
17	692	0.001559773197819	-0.0852529045490377	
63	715	0.00329700974161726	-0.0794120993841017	
13	716	0.0399937165753229	-0.07920522239136	
73	658	0.00370850536013461	-0.089104642157248	
3	708	0.000726021168488257	-0.0937021333343939	
23	670	0.0155712242516925	-0.077903717848388	
27	710	0.224809717101289	-0.0791653446969496	
30	716	0.00376496187578411	-0.0970324761088305	
43	710	0.000558165364074537	-0.0976367449600667	
76	719	0.0467226323928305	-0.0559144505973953	
9	739	0.029369019215345	-0.0753698989286795	
19	704	0.00917853777392991	-0.0866022050517862	
93	742	0.0284688286807965	-0.0617706567113228	
56	710	0.00358408882220097	-0.0833947765252997	
36	712	0.0554207761312187	-0.0710620912355158	
83	711	0.00228730067806542	-0.0983543274296545	
7	706	0.188534492740311	-0.0739321014439727	
79	731	0.00795970655496586	-0.0689403303296111	
40	719	0.0153756603796833	-0.0773422595873199	
96	707	0.0047861269695533	-0.0771258875572581	
53	694	0.00186320040308882	-0.0941116599703363	
70	699	0.00536376170663449	-0.0675446238817397	
46	669	0.0113909844401844	-0.0721649097707188	
90	738	0.0288056313143507	-0.0783429438801765	
99	686	0.00426518961943273	-0.083622212735164	
24	672	0.00225028736638462	-0.101145375765869	
57	689	0.0618814987291013	-0.0621585542553635	
33	713	0.0114831279445386	-0.0731529646013335	
14	687	0.0360512312011143	-0.0873965635200485	
4	668	0.0466603875713771	-0.0948356793361763	
10	743	0.00133727579573501	-0.0946066116317095	
37	703	0.00737935875597889	-0.101188116567805	
80	747	0.0032043175553045	-0.076176671961286	
67	703	0.0435674841567523	-0.0897470554315124	
100	701	0.112132918524265	-0.0779665504499094	
47	698	0.00328488612573464	-0.0823278638200747	
20	730	0.0672683366545362	-0.0766526603958692	
