simNum	IVsNum	P_random	eff_random	AIC_random	P_fixed	eff_fixed	AIC_fixed
46	96	3.90833421000476e-06	-0.0731156646725912	-624.954630924002	2.4747552033116e-06	-0.0731156646725912	-626.954630924002
36	116	1.63079559108637e-07	-0.0799518991069687	-747.024853354701	1.63079559479364e-07	-0.0799518991069687	-749.024853354701
71	108	0.000147833402429383	-0.0616109509896812	-670.951290542949	0.00014783340242896	-0.0616109509896812	-672.951290542949
76	97	0.00143010637781915	-0.0527334650500644	-618.57223329973	0.000768407952240647	-0.0527334650500644	-620.57223329973
61	112	1.93915623196731e-10	-0.0942978970739022	-728.751421774735	1.91747234714526e-10	-0.0942978970739022	-730.751421774735
26	117	1.03929142813702e-07	-0.0798248337147125	-758.755908374696	3.35172226477241e-09	-0.0812453181552418	-759.354847343913
16	122	1.49766183977927e-07	-0.071296116798149	-805.494871960232	1.49766183984863e-07	-0.071296116798149	-807.494871960232
21	120	4.25207641157294e-06	-0.0667902649022695	-784.473357547633	4.25207641917816e-06	-0.0667902649022695	-786.473357547633
11	108	1.25058722164303e-06	-0.0801530803292661	-689.623329792158	1.06394077707556e-07	-0.0815950815802564	-691.291394547173
41	107	4.48083359801531e-08	-0.104886821664447	-646.590578246159	3.64611012375133e-09	-0.106867093244046	-647.897209060767
6	123	1.94941939901493e-06	-0.077895768595544	-764.395466893752	1.94941944456565e-06	-0.0778957647079775	-766.395466870716
56	100	1.80949324062686e-11	-0.117632927312322	-641.356520821199	3.81188380039998e-12	-0.117632927312322	-643.356520821199
81	100	3.11887663197175e-09	-0.102024576344416	-632.391240759502	1.19885412029655e-09	-0.102024576344416	-634.391240759502
86	92	6.01769766036732e-07	-0.0918564491954178	-567.90944020353	3.7057313037227e-07	-0.0918564434354085	-569.90944019348
47	111	7.10620656104426e-06	-0.0744003409392047	-689.277632991548	7.10620655866172e-06	-0.0744003409392047	-691.277632991548
1	106	2.28050907263833e-10	-0.104766008586302	-676.864886976518	2.03103895510772e-10	-0.104766008586302	-678.864886976518
66	130	6.14501101494104e-08	-0.080092858185883	-834.480884177045	1.73480389080317e-08	-0.0805805001649684	-836.273527571598
62	118	3.00358386247036e-09	-0.0886555193185736	-762.415002480685	4.47143873354973e-10	-0.0886555193185736	-764.415002480685
51	117	1.45361355056016e-11	-0.0950212178095772	-786.84126070921	1.82761275703054e-12	-0.0950212178095772	-788.84126070921
72	106	1.93004523857283e-07	-0.0759924987088982	-687.489115272391	1.50602028230363e-07	-0.0759924987088982	-689.489115272391
96	117	8.8542065856497e-09	-0.0847770180040748	-757.701237038373	7.74123640672166e-09	-0.0847770180040748	-759.701237038373
7	111	3.97139630577276e-06	-0.0746662052866085	-711.914522211739	2.14301687066611e-07	-0.078187964508278	-711.813112272437
91	106	5.25559126078771e-07	-0.0951886907513237	-657.418843076795	4.89414041217661e-08	-0.0953025770830326	-659.418000776942
2	110	1.69306119886682e-08	-0.0873123138573624	-713.276310101237	1.61934820435311e-08	-0.0873123138573624	-715.276310101237
17	124	1.1476779102731e-09	-0.0863743311245274	-801.43304097097	8.36507557675598e-10	-0.0863743311245274	-803.43304097097
