"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"result_1.chi2"	"CHVP_test"	"correct_factor"	"AIC_1"	"gamma_1"	"prop_1"
"76"	112	0.00191797050634528	-0.072270290931429	-0.0776648935352263	0.0227367987816338	0.00191797050634528	0.000889259638177459	-0.060256217798021	0.0236023846986433	0.00276609926932281	0.0120387102085868	0.999264088955524	NA	0.595281432870899	1.37338776123466	-721.020436599803	"-0.072270290931429_-0.0722495242369409"	"0.500000000000787_0.499999999999213"	NA
"78"	90	0.000234050599563648	-0.091528918275242	-0.101534009510332	0.0180558490313584	2.13238730241809e-06	2.13108412932112e-07	-0.0807531748846115	0.023866860056802	0.000234050599563648	0.00106581340838466	0.998415073406352	NA	0.487445061536717	1.22928320248817	-579.335203778625	"-0.0915756651930716_-0.091528918275242"	"0.499999999998232_0.500000000001768"	NA
"77"	114	0.000801385138129938	-0.0911185184116493	-0.106002983360313	0.026446814092002	0.000801385138129938	0.000110070734289692	-0.0746362982902996	0.0276138017487018	0.00129588741173413	0.00793567827578762	0.999841894610511	NA	0.412014148659447	1.0777241191479	-691.171515833749	"-0.0911185184116493_-0.0911127181497032"	"0.500000000000055_0.499999999999945"	NA
"79"	99	0.000319589364880723	-0.107846588615493	-0.103102062868612	0.0289042559060405	0.000319589364880723	0.000560561012634925	-0.0161957790784976	0.0369630398806119	0.824295378103142	0.662233555615286	1.50557556568565e-05	NA	0.0640081127123778	1.20952323607569	-627.35985142392	"-0.107846588615493_-0.00822867442491945"	"0.501113507391574_0.498886492608426"	NA
"80"	97	0.327227664443478	-0.0362773414463466	-0.104350854815457	0.036520167077803	0.00336662081371682	0.0052380985228982	-0.0355971214299093	0.0368395503024834	0.327227664443478	0.336334748126967	0.00186686620712728	NA	0.185035935325049	1.06348130727776	-609.64435723175	"-0.109820448922627_-0.0362773414463466"	"0.499898826884302_0.500101173115698"	NA
"81"	104	1.12468362565076e-05	-0.135797321253187	-0.13445173874475	0.0294085006247705	1.12468362565076e-05	1.34914572538025e-05	-0.0721635967182816	0.0325851709259956	0.0296832593353511	0.0289898372693489	0.00483347045479299	NA	0.155878823081631	1.88734576314126	-651.866413562926	"-0.135797321253187_-0.0718479759715983"	"0.500157510443428_0.499842489556572"	NA
"84"	107	0.000645458610746476	-0.0691615520761073	-0.0790134479463624	0.0190882186219706	0.000442118853031619	7.00672554405661e-05	-0.0651379149924572	0.0196690462276102	0.000645458610746476	0.00126865269140548	0.997070397809851	NA	0.612682998987367	1.29288095597266	-701.52890254149	"-0.0692399781680261_-0.0691615520761073"	"0.499999999998071_0.500000000001929"	NA
"82"	125	2.99884672562261e-06	-0.134935989572752	-0.133494788358663	0.02756787633456	2.99884672562261e-06	3.74404679551413e-06	-0.0653845613168685	0.0285167022945029	0.02368116482945	0.0235410707348448	0.000396892808732119	NA	0.0859420262557594	1.11510071390974	-800.245764674811	"-0.134935989572752_-0.0653175139333986"	"0.500189907571702_0.499810092428298"	NA
"83"	122	2.89267206522787e-08	-0.102758004790438	-0.108407671746691	0.0173179586490822	2.89267206522787e-08	6.07982049273361e-09	-0.0767681461853548	0.0192694085398267	7.1270419145861e-05	0.000116231587657349	0.256503521840672	NA	0.221999509938556	1.68410502623595	-760.036835553842	"-0.102758004790438_-0.0792748046428334"	"0.509492644014594_0.490507355985406"	NA
"85"	98	0.000141517474595266	-0.0842584176829436	-0.109499719273332	0.0226365130862856	8.31964842123326e-07	4.95057184084212e-06	-0.0897002524080919	0.0212618022062996	0.000141517474595266	5.525708379547e-05	0.110892459569155	NA	0.523772824284403	1.91000948114568	-629.492950637412	"-0.119245090644921_-0.0842584176829436"	"0.499381482961047_0.500618517038953"	NA
"86"	109	3.70255770692757e-06	-0.0600118161978099	-0.0625588275620485	0.0116135350083223	1.09357281056798e-06	4.23405758505363e-07	-0.0611723180384048	0.0123005891860404	3.70255770692757e-06	2.49731970775691e-06	0.999833802183485	NA	0.934678182336025	1.33154338731264	-714.584099353959	"-0.0600163707100955_-0.0600118161978099"	"0.49999999999977_0.50000000000023"	NA
"87"	109	3.04288242214331e-05	-0.0934366567978922	-0.102464326089349	0.0214568185403405	3.04288242214331e-05	5.67276590137677e-06	-0.0899822335638886	0.0182474449436203	1.34108533308664e-06	2.97613835618659e-06	0.999708878442164	NA	0.657657009594796	0.937987288356495	-703.418986487095	"-0.0934366567978922_-0.0934282763824986"	"0.500000000000231_0.499999999999769"	NA
"88"	93	9.75740343208087e-06	-0.0709529726677931	-0.0723316778541014	0.015153998327762	9.75740343208087e-06	6.80669052562854e-06	-0.0687112227843503	0.0157089171870583	1.86217531941371e-05	3.21050166258183e-05	0.999815881662157	NA	0.86825830221352	1.69064243358445	-611.360286553351	"-0.0709529726677931_-0.0709475331869972"	"0.500000000000281_0.499999999999719"	NA
"91"	92	1.31326742248263e-07	-0.106995674913626	-0.0999870688074091	0.0186878696669295	1.31326742248263e-07	6.50463456468046e-07	-0.0785365505431051	0.0282142228255469	0.0116401779200603	0.00653840972485109	0.129054714555876	NA	0.526182837730617	0.939456022066509	-578.103387622824	"-0.106995674913626_-0.0726489282509215"	"0.505089181151244_0.494910818848756"	NA
"90"	106	0.00145962476858406	-0.110431066591099	-0.122070131880525	0.028562980980574	0.000191636233377607	4.24116398855642e-05	-0.0933968689353325	0.0337812944249307	0.00145962476858406	0.00673027257217835	0.999754841746414	NA	0.516884086987086	1.38273178267457	-628.819374552412	"-0.110439370031091_-0.110431066591099"	"0.499999999999878_0.500000000000122"	NA
"89"	121	5.90319192119014e-05	-0.135516009336343	-0.149887477302863	0.0325394321250716	5.90319192119014e-05	1.02852606828099e-05	-0.0707798137799703	0.0326555807506902	0.00779716316316476	0.0321744921082499	0.0378535893983325	NA	0.0861611693158984	1.63691818197556	-751.159397939526	"-0.135516009336343_-0.088373512002586"	"0.50000941885214_0.49999058114786"	NA
"92"	105	0.00475966253115627	-0.0924377228944177	-0.111625818456099	0.0288873718213681	0.00181953507497761	0.000194195128099287	-0.0747669052134209	0.032041250499688	0.00475966253115627	0.0215478821454022	0.999504688303279	NA	0.392890079017985	1.25304854691397	-635.915206560993	"-0.0924545420681088_-0.0924377228944177"	"0.49999999999934_0.50000000000066"	NA
"93"	88	0.0120372345599295	-0.071024825021701	-0.0817876314345293	0.0246096959350433	0.00491613908376319	0.00130245284296319	-0.0632610629545949	0.0276918681546119	0.0120372345599295	0.0247779884446442	0.999871900012568	NA	0.617016307215078	1.72428237955168	-548.459366698862	"-0.0710292726544576_-0.071024825021701"	"0.499999999999997_0.500000000000003"	NA
"94"	110	6.31777043458219e-10	-0.140596044786423	-0.134472087545738	0.020724999418228	6.31777043458219e-10	2.63058241354691e-09	-0.0482196857345477	0.0330126164843734	0.208839154398629	0.146989661912937	5.1834739183132e-06	NA	0.0269118195959905	1.455596535839	-687.296948416633	"-0.140596044786423_-0.0417360083911562"	"0.504913683333059_0.495086316666941"	NA
"96"	108	2.06377635260434e-05	-0.0701976712714546	-0.070134264867338	0.0152011174496662	1.08390905787931e-05	1.10261458037899e-05	-0.0677250938778736	0.0157538323165557	2.06377635260434e-05	3.79859511990396e-05	0.999955258506016	NA	0.91237107732359	1.24785899850409	-693.798042654695	"-0.0701990694607075_-0.0701976712714546"	"0.499999999999981_0.500000000000019"	NA
"95"	111	9.71547934568464e-05	-0.0779737719529884	-0.0878699935566391	0.0192726318345032	9.71547934568464e-05	1.33833941547379e-05	-0.0556357518217803	0.0353687934344728	0.0295749059248854	0.118586584821522	0.999840652472568	NA	0.42355027971261	2.06871999077974	-696.482158421949	"-0.0779737719529884_-0.0779687776520971"	"0.500000000000069_0.499999999999931"	NA
"98"	111	5.12769971096255e-07	-0.134238685065728	-0.130839726355203	0.0251535776435355	5.12769971096255e-07	9.22651020644833e-07	-0.0427609807262235	0.031642696030097	0.249595176274049	0.179349749397381	9.0481956998012e-06	NA	0.0293343428819868	1.19582252440424	-696.594661467088	"-0.134238685065728_-0.0366248785580797"	"0.500509406872562_0.499490593127438"	NA
"97"	103	0.000148566087927498	-0.0913669090472711	-0.119320228249523	0.0226459162407248	4.17928674032817e-07	7.67956892196625e-07	-0.0954695198754446	0.0231807992508954	0.000148566087927498	7.76401431435841e-05	0.160459301037441	NA	0.461740852562636	1.53546734159848	-654.849941406431	"-0.122518354311309_-0.0913669090472711"	"0.499744356829841_0.500255643170159"	NA
"99"	117	9.8284046792294e-05	-0.0804950340741636	-0.0826991297317408	0.0207536629114749	0.000174675996052664	0.00011836795613392	-0.0764847641758868	0.0199500734436735	9.8284046792294e-05	0.000205528882308218	0.999924725991689	NA	0.829088847069381	1.75988868431143	-709.376483521399	"-0.0804977196298659_-0.0804950340741636"	"0.499999999999932_0.500000000000068"	NA
"100"	117	5.64800881663432e-09	-0.0857666759235129	-0.0871251646607034	0.0136231463676522	5.64800881663432e-09	3.49247078753882e-09	-0.0809039200516747	0.0161685236775175	5.48177854503068e-07	2.02100818606425e-06	0.999979572179448	NA	0.768566065033681	1.60120729879037	-736.199130067345	"-0.0857666759235129_-0.0857659966921979"	"0.500000000000016_0.499999999999984"	NA
