"simNum"	"IVsNum"	"P_largestGroup"	"eff_largestGroup"	"eff_mean_minClass"	"sd_minClass"	"P_minClass"	"P_minClass_mean"	"eff_mean_maxClass"	"sd_maxClass"	"P_maxClass"	"P_maxClass_mean"	"corTest_1"	"CHVP_test"	"correct_factor"	"CHVP_test_correct"	"AIC_1"	"gamma_1"	"prop_1"
"2"	112	2.96906462361843e-25	0.173016735428378	0.172361422737524	0.0127777016132851	2.96906462361843e-25	3.86375522005846e-25	0.173533659802	0.0135049255129231	1.28350934720481e-23	1.05305484505077e-23	0.999907700745562	0.949725487039914	0.841137891498033	0.917601175256535	-746.389809061883	"0.173016735428378_0.173019453850233"	"0.5_0.5"
"4"	92	6.29517996364903e-10	0.138208667772032	0.129259888654752	0.0214174669202207	5.23934156176743e-09	3.38512963681086e-08	0.145167807878881	0.0199862500196213	6.29517996364903e-10	1.24589293314255e-10	0.999306583336916	0.587104062458993	0.834435278475145	0.513561713530463	-582.050417462538	"0.138189081439564_0.138208667772032"	"0.499999999999993_0.500000000000007"
"3"	114	3.24621752350376e-19	0.166362893322359	0.16329701854788	0.0166478986702183	3.14349716230863e-17	8.40151902912805e-17	0.169201163369936	0.0153390773004855	3.24621752350376e-19	1.20499734899443e-19	0.999655834702642	0.794233786614454	0.973890996887198	0.784820307481994	-754.896556137109	"0.166353973000582_0.166362893322359"	"0.5_0.5"
"1"	102	6.95955499968317e-09	0.192400679266299	0.110247075326654	0.0294113680219785	0.00143030285039321	0.000296655254957095	0.17970041167516	0.0304157401845161	6.95955499968317e-09	4.69978534102528e-08	6.98731721593404e-06	0.100687378754645	0.76310724918098	0.0704064443131572	-649.184565524114	"0.0964356783740857_0.192400679266299"	"0.49986123645585_0.50013876354415"
"5"	124	5.8563714213734e-11	0.151056409308998	0.142894153041045	0.0200702609351168	9.64638299419327e-12	7.91537419180151e-11	0.159477698448282	0.0210435947230339	5.8563714213734e-11	7.299479837152e-12	0.999111886533576	0.568492821150556	1.00540653182329	0.570733596970926	-810.267004340706	"0.151034739794305_0.151056409308998"	"0.499999999999998_0.500000000000002"
"7"	107	4.14571683665567e-22	0.163757641141578	0.163112048287849	0.0131675065588408	1.94187081194055e-22	2.48883760872496e-22	0.163641863494386	0.0133273295671944	4.14571683665567e-22	4.33356835532199e-22	0.999874608179224	0.977439305929407	0.942751560621928	0.971757167950246	-725.562436686238	"0.163753905581103_0.163757641141578"	"0.5_0.5"
"6"	99	0.000210123734773126	0.121954542648031	0.12769988682293	0.0316708196005998	0.000210123734773126	0.00010943941375482	0.185449021043832	0.0317721292945867	2.54847054375177e-08	6.89598525808911e-08	0.00188590583273185	0.197993057373989	0.803437348495316	0.153070689630112	-625.524660906033	"0.121954542648031_0.192500429551562"	"0.500158065807088_0.499841934192912"
"8"	97	7.6573716310695e-06	0.153330912712929	0.106963530299685	0.034302941110385	0.00223910319595092	0.00240174216479899	0.154771638921315	0.032405005416943	7.6573716310695e-06	6.40893310479437e-06	0.0394280842971733	0.31100017955211	1.42798986723779	0.443268335220358	-623.979646927963	"0.107743218489197_0.153330912712929"	"0.499978721716878_0.500021278283122"
"10"	103	2.17615796766182e-07	0.148469236927666	0.13807405234333	0.0249753307533308	3.92511358730245e-08	2.49579563908252e-07	0.159886073380232	0.0267048118427128	2.17615796766182e-07	3.21634109432861e-08	0.998753052924629	0.550810336592821	1.22246528730966	0.635839529456439	-666.247606132612	"0.148435459697573_0.148469236927666"	"0.499999999999982_0.500000000000018"
"9"	121	4.63589333794398e-07	0.157212269464997	0.116694366890333	0.0324732015728366	0.000226018506136013	0.000474219530951815	0.165041801793091	0.0294852609751426	4.63589333794398e-07	1.39913495904137e-07	0.103467067398497	0.270349387527155	1.34646337042554	0.370408476522105	-757.056973812535	"0.123505757271213_0.157212269464997"	"0.499984782343179_0.500015217656821"
