simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
86	99	0.577565611978253	0.0375426243079886	0.837823732795979	0.0186276282590292	0.00221635284756901	0.0685944336703886	0.00630703445581309	0.0679684548493692	
81	97	0.674054372097557	-0.0219021438058355	0.223957709581881	0.0891003318395525	0.956377931853144	-0.00107929676465986	0.60684703500955	-0.011533136078708	
31	103	0.723961169650516	-0.0290130079743183	0.340485089095903	0.0694012857373811	0.0910820968656019	0.0345888368194789	0.309492790042339	0.0236520847258868	
36	109	0.231836507270585	0.0796317879250986	0.586687470562391	0.0433264540187387	0.141210924725719	0.0280906867368622	0.060846935108815	0.0412838724337547	
11	91	0.0985534213151623	-0.105860012277519	0.258866389792933	0.109765015826052	0.489214422796687	-0.0159549045463979	0.0462404749963771	-0.0498532231299678	
46	111	0.334204281726001	-0.0524503019363864	0.454251949463368	0.0706990102019459	0.200571009442894	0.0281516069608441	0.467444977332999	0.0165647911565507	
41	99	0.179926345413193	0.0986372554533698	0.514563314407579	0.0607469512315322	0.068471834191754	0.0389860020731843	0.0606390486861787	0.0448071870854359	
6	111	0.102475233302132	0.122201645974582	0.106776113023721	0.136888304967121	0.226235228815956	0.0242453270035216	0.0546419462828911	0.0426962273726923	
26	107	0.375611193558715	-0.0825211862559565	0.794302494166886	0.022879850319758	0.569393971256692	0.0118162132984848	0.468666567715889	-0.0166005668123726	
71	116	0.784618349548221	-0.0154487089063077	0.967617777115393	0.0032416037383369	0.0965993263820496	0.0337139166193983	0.505074125242994	0.0148320531700538	
76	102	0.66281107387513	-0.0315524133372702	0.0886552227246897	0.132713980020717	0.0279277297799455	0.0470459993180532	0.378230493921164	0.0210387747423574	
56	106	0.15190084390518	-0.0876932117154041	0.393025451833967	-0.0757440321272428	0.420809339411399	0.0163477390315488	0.949735900981601	-0.00143192473733854	
16	88	0.0597471705115944	-0.114172517622523	0.135264809894529	-0.148360445621912	0.879796210628748	0.00378798604764518	0.25075618572761	-0.0297417831474923	
66	127	0.0752606715329887	-0.122017529019505	0.254977003999256	0.0874989185398711	0.98018875332666	0.000522714286379381	0.117191319222088	-0.0346413145470881	
61	122	0.69430123042159	-0.0256432174296387	0.960869607976479	0.00399831702126567	0.175553909131558	0.0267614869249862	0.669732482646713	0.00931237826245952	
21	105	0.323483101687834	-0.0545141189899794	0.964262029652721	0.00322020823991708	0.546108925959792	0.0118163218204472	0.838762736898384	-0.00472778142071903	
51	124	0.0549684112333415	0.116494682066065	0.815462710701671	-0.0130237280093149	0.00254783481427782	0.0465992689652451	0.0524410963584927	0.039521063991864	
1	92	0.589179615213669	-0.0304038926194694	0.39257393302417	-0.0800458456533413	0.422324158305113	-0.0184942286169669	0.23178767519942	-0.0296267018490129	
91	116	0.890387028134471	0.00909767082654434	0.496076316093634	-0.0487381810144414	0.689194279041198	0.00715975825902908	0.418642619635215	0.0173814575325059	
96	114	0.339412061413193	-0.0481644836928813	0.0130495887604216	-0.154935317252423	0.0711359734130831	0.0319129720560084	0.589974226040581	0.0114077623932418	
82	110	0.445737925430335	0.0479420793103754	0.340624256635406	-0.080676911536687	0.0622657288428913	0.0403926927879832	0.0168324500879829	0.0545633938408473	
87	114	0.501356938996233	-0.0352833516177228	0.803514828302808	0.0179601301510771	0.266315408934873	0.0225782404801142	0.91843309414815	0.00216362647584873	
32	121	0.269776274793901	-0.0606083284983768	0.76696485766249	-0.0203186780162608	0.956718745317584	-0.000970915424273511	0.236733190048665	-0.0247297465931646	
37	113	0.323711865895415	-0.0586882898772353	0.567826116419388	0.035511672113782	0.273208868118136	0.0173584584066054	0.72183004525839	-0.00748311946422125	
12	111	0.142908220670231	-0.132987957844577	0.479425208597218	-0.0505713235063143	0.68444586179706	-0.00777251140063326	0.159454301161303	-0.0328089549548773	
27	113	0.38178387768401	-0.0740388628254514	0.827699397647807	0.0178489191531651	0.101738520695781	0.0313762508446593	0.374226257333911	0.0202487770204727	
47	102	0.137898060732561	-0.102857528739543	0.714401887738283	-0.0287262852445276	0.265008775428693	-0.0218426514199213	0.049552526968385	-0.0444857083290589	
57	103	0.196945717521073	-0.0608787770468675	0.660256384386178	0.0331349395081424	0.0846938257327144	0.0359237961884228	0.628865542060183	-0.0111316091478015	
7	109	0.663108764237856	-0.0322517415130816	0.512816246585179	-0.0544543290393988	0.164041984392672	0.0315391727733072	0.52240225894104	0.0152425383341358	
42	106	0.275269984362484	0.0723337625811152	0.976450576261212	0.00230162710334921	0.306932349924864	0.0215174038947993	0.108625376884578	0.0372546244423195	
72	96	0.275873244738833	-0.0794043026846515	0.91837213603159	-0.00892524990597204	0.449583375993694	0.0166245496760732	0.977942504513055	0.0006672879122157	
77	101	0.873641010208306	0.00951470947843847	0.76781842348579	0.0287027238081047	0.768138642272504	0.00651510173610543	0.685571200275203	0.0093161824286038	
22	117	0.398318129925928	0.0653946863490353	0.987767075066107	0.00110795163247944	0.376850005062958	0.0167713871632394	0.143512590379939	0.0323115604565402	
17	93	0.25199490791835	-0.0925870608681918	0.470305783875605	-0.0626166490374248	0.0467621023561378	0.0433163281878945	0.168681392828856	0.0347367038048111	
62	98	0.0786256986399264	0.0981906067202005	0.0790057440726044	0.130174136022888	0.00329769495123861	0.0615760881279941	0.00204189281907305	0.0755291548737592	
2	99	0.938583867235426	0.00635853174513268	0.910632965932412	-0.0112736697066203	0.988504965834044	0.000349654825626197	0.350420667352799	0.0226940526716957	
67	100	0.583931458156193	-0.0365822357947869	0.135845963835732	-0.133866966628027	0.950919874867928	-0.00131007315173274	0.842596411887524	-0.0047430328760234	
92	100	0.931620818324259	0.00505395364046668	0.859757791109893	0.0150383044569008	0.119100092310311	0.0328543084329137	0.245243934358463	0.0271555563654855	
52	110	0.147051279570249	-0.0799133185641433	0.995677300887559	0.000356002127003697	0.598369598490735	-0.00903965571158868	0.341066411820358	-0.0201282944798718	
97	113	0.355486827545864	-0.0630814063185072	0.751272013683749	-0.0248152460091345	0.0622416490647296	0.038391680153827	0.760640784485447	0.00701200702507226	
33	107	0.368760727444976	0.0694484844376996	0.319930960415697	0.0829692031538178	0.00173786768023261	0.0631301121278362	0.00282754824627552	0.0675019726282346	
83	105	0.291162834877479	-0.0807646514004719	0.778966132667725	-0.0204995903833322	0.0632671114511365	0.0339127455719508	0.160389020276141	0.0315389864635627	
88	111	0.111784903278801	-0.125760677271688	0.375554637655811	-0.0741168760550689	0.465397765203827	0.0139730030385725	0.707202228887051	-0.00846834258401769	
38	119	0.605348350810276	-0.030056192967169	0.997861685606374	0.000204331744184961	0.587806320882495	-0.0103841151517922	0.334810991122719	-0.0206961013506261	
13	94	0.601262701262544	0.0442014198690688	0.650498519237529	0.0401208945235113	0.721720717325398	-0.00786250670104166	0.407132670022022	-0.0197948223268754	
73	104	0.655810921752216	-0.0263207107243468	0.167144127602091	0.126668608518066	0.129818134532129	0.0296775506081202	0.82539280620884	-0.00505650019043703	
58	118	0.264120635788665	-0.0764824204137677	0.212351015847433	0.0859527618648446	0.257887964343161	0.0214077676078628	0.733291786692305	-0.00735157325111888	
28	92	0.0800566861567786	0.128150609494907	0.788063501171519	0.0291858108345806	0.746279389711732	0.00861598243422269	0.0583294938759874	0.0491871418900518	
78	102	0.263155051357995	-0.0563031297498552	0.394242360316118	0.061728975554074	0.799381353639916	0.00509133296361833	0.417518394682007	-0.0180666879053673	
3	109	0.281311896703266	-0.0639696481521745	0.0197523794052106	0.194752781304945	0.608442181914843	0.0109361047179187	0.412942324496512	-0.0192155911059592	
63	106	0.703029399919483	-0.0274418215254036	0.121325417946452	0.109136605931725	0.0201327502019637	0.0455485601556042	0.487717079099937	0.0157028080925862	
48	113	0.250484807614407	-0.0742834223277227	0.626848133070723	0.0326890192745992	0.508750308652647	0.0113194590695852	0.75617123452547	0.00658771643863221	
43	105	0.332729435001943	-0.0615325577332061	0.882152142999719	-0.0133757382590005	0.64892048596444	-0.00957249916534759	0.0733541600035502	-0.0410514190106396	
18	101	0.334590312453322	0.0642759636300085	0.647765122873086	0.041807583964663	0.298420210636196	-0.021985349263547	0.665473579451956	-0.0103328003913177	
8	118	0.345623747714025	0.0752783421647768	0.529288546945938	-0.0472839521483064	0.16530977560353	0.0249517393509604	0.329148881110737	0.0209665955387903	
23	110	0.118018145007597	-0.112516491083148	0.488520201350053	0.0659450866554867	0.319517842852561	0.0233628877081701	0.300202620094902	-0.0235587328571284	
68	104	0.977155568522806	-0.00171728092532231	0.236501326089484	0.0843952605205513	0.321557894149663	-0.0179602439219082	0.592062408953435	-0.0117402585356942	
93	128	0.217848434519931	0.0833675957643372	0.76855522104172	0.0224241131153078	0.0116649871120832	0.0475053549569747	0.00425006138988554	0.0609479614363026	
98	116	0.435886527397736	-0.0702596050744022	0.130100681184404	0.134032449679894	0.635433287173399	0.0101120409396469	0.545761227318551	-0.0139142415820168	
53	112	0.3991738545328	-0.0471728831873998	0.5808554054649	0.041463851192345	0.701709251771726	0.00752827110955302	0.380177522704932	-0.019314385594843	
34	97	0.843095644164436	-0.0114384446230219	0.517407465871089	0.0519872461286209	0.354338918317915	0.0199026345497634	0.905015214400781	-0.002844740207257	
84	121	0.0943820337234785	-0.0831811491009938	0.106975598192719	-0.12422306373838	0.377082772755959	-0.0164050190723987	0.010204910195364	-0.0538962905979058	
