simNum	IVsNum	P	eff
11	686	0.817447129603587	-0.0142682736591457	
41	688	0.700853262571474	0.0181962671626838	
5	701	0.226909910526859	0.0430156727254789	
97	695	0.62120063613913	0.0207796891533224	
58	742	0.581464347154763	0.0211600074723263	
74	745	0.714416370067765	-0.0170238467178197	
34	716	0.961673912887242	-0.00401938161241825	
38	725	0.996833105378805	0.00551370668334768	
28	693	0.999999999417625	-0.00314330230782494	
94	783	0.897577846434292	0.0142747881646333	
91	745	0.963649574048108	0.00785026497885496	
31	742	0.282708282595512	0.0338418737932277	
44	727	0.877949435546385	0.0124835291049941	
18	709	1	-0.00222472101357247	
54	671	1	0.00325980997948349	
15	768	1	9.23052410816225e-05	
61	760	0.903747227827694	0.00823145706577925	
84	716	0.320062516242954	-0.0309579286338241	
1	684	0.823429020250385	0.0153179573465878	
77	703	0.40838934045913	0.0302810703836908	
21	676	0.881321979824807	0.0112948279634159	
81	685	0.999985973459922	0.000586429780650256	
68	729	0.791698292936495	0.0143596731997615	
51	696	0.261912023470395	0.0312691872037369	
87	720	0.996753423405507	-0.00604812074910133	
48	743	0.841836447647977	0.0115680520136876	
8	744	0.51316012859525	0.0200379062482628	
25	650	0.398221030261625	0.0357794185535015	
71	730	0.377942436720248	0.0245922783565307	
64	713	0.309226251336086	-0.0197367282311362	
42	710	0.417906383608008	0.02638012519011	
98	756	0.458031887902089	0.0231893781174401	
55	673	0.451741703914988	0.0295779846980368	
75	736	0.981359502167991	0.00776609394561981	
92	681	0.533049461264585	0.0255151232830358	
29	716	0.766202442735224	0.0132329225896342	
35	660	0.700482606320217	0.0148338877004469	
45	726	0.530746937580291	0.0218529129348562	
69	762	0.983114406957777	0.00784189173856194	
19	761	0.89872393021976	0.00815990169074489	
39	704	0.999999999991358	0.00135103820881767	
95	675	0.972348865039766	-0.00881468905130025	
2	698	0.271843445216366	0.0344486717220102	
62	766	0.140718219154985	0.0461474620446275	
6	737	0.698070394984044	0.0248027442262426	
85	638	0.796665050425695	-0.0160006712913844	
52	690	0.998856737521585	-0.00541514033687178	
82	724	0.79436899245759	0.017259241187447	
12	729	0.731770000103566	-0.0054802829679975	
59	689	0.850049473383229	0.0128620472055689	
22	695	0.57602353510875	0.0198878996691548	
88	712	0.999999999999934	0.00122234515966512	
78	724	0.999528225858591	-0.00329856505195459	
16	658	0.996675638622548	0.00581289019618151	
49	684	0.999123051377245	0.00673956824314267	
26	704	0.640454590613104	0.0207719977772585	
9	704	0.957989056761021	0.00680276497729769	
32	708	0.727472182920197	0.0131609273885902	
72	673	0.213731267643294	-0.0226550160625766	
65	730	0.40864130808254	0.0261709492602874	
70	635	0.833907627013362	0.0146146161858997	
76	748	0.192709132558966	0.0413236804203688	
99	750	0.833179363118355	0.0121819766669228	
30	667	0.610180043928546	0.0200638079716873	
20	654	0.992762022933824	0.00750162015307041	
40	679	0.38301369419207	0.0319265096614131	
43	680	0.740913006602278	0.0164252412715655	
56	754	1	0.000698948015930452	
36	727	0.565306309193584	0.0192518381664736	
86	728	0.118313852554685	0.049621007013429	
46	714	0.91171207383591	0.00940945472078663	
27	736	0.917614080871966	0.00793353043581488	
7	744	0.624420863480402	0.0183602318279479	
53	688	0.803651281668958	-0.00941344931336162	
96	700	0.959863677036928	0.0160775964994204	
60	708	0.865959532048493	0.0118579962408274	
23	703	0.628852224076576	0.020185981505717	
63	672	0.333072664320683	0.0320997985328359	
83	782	0.30091688270079	0.0289813745555065	
79	744	0.421017311652272	0.024318282601308	
17	708	0.642998869341327	0.0246688558645796	
3	724	0.0785395386975595	-0.0539869091157868	
33	720	0.531738110885609	0.0352254524193602	
13	732	0.995884627719969	0.000539480420126494	
73	686	0.999999999984369	-0.00390649454900286	
89	693	0.999996648933033	0.00107357389265875	
10	707	0.999628074863593	0.00371600591139802	
93	741	0.655193546811971	0.0192598428888643	
66	720	0.964460045677391	0.00409194413666985	
57	713	0.379667312483689	0.0295009125736446	
100	711	0.652165323816301	0.0174885438057642	
50	698	0.53061418515137	0.0208660785011874	
4	732	0.156947363137415	0.0494034231280279	
47	692	0.729334649624872	-0.017080520499554	
80	680	0.473287852511261	0.0295199549549379	
24	692	0.810022043958102	0.0146946441227132	
14	689	0.582040858178801	0.0222579554408887	
90	714	0.883168658557767	0.0104593191746691	
37	702	0.999836699086261	-0.00152507012798054	
67	712	0.658524957030693	0.0165057447409566	
