simNum	IVsNum	plei_test	P	eff
91	88	0	0.00185067051090138	0.0659601077866825	
47	88	0.031	0.000165416420039431	0.0678479100056248	
27	85	0.019	6.8382925085521e-08	0.109597517927272	
29	96	0.151	1.56923390946848e-05	0.0737787549888171	
85	91	0.368	4.13823564147889e-07	0.0883925836364944	
81	98	0.073	6.66982504806762e-10	0.111107861485362	
57	98	0.027	0.00528934322749107	0.0471844585895747	
99	101	0.016	7.57479267587333e-06	0.0800434244930362	
59	101	0	2.53448314350448e-07	0.103493726693132	
3	103	0.019	6.48884518996194e-08	0.0915664459889755	
17	104	0.003	1.83321683252177e-05	0.0743368363386992	
53	109	0.034	6.81443609968099e-08	0.0905197140108154	
71	106	0.028	2.06286296327812e-06	0.0817596699508978	
89	110	0.001	8.45603756976703e-08	0.0910612923948638	
31	103	0.001	1.23317672375994e-07	0.0930275134675643	
35	87	0.303	3.46906970088244e-08	0.0972467659853592	
65	112	0.011	3.36692508652498e-08	0.0962865674935299	
21	88	0.099	0.000182960197076447	0.0648511158418955	
7	110	0.035	1.86047920782169e-10	0.105112503428232	
43	116	0.014	1.41417328407544e-11	0.115350544167767	
23	115	0.001	2.5805383263733e-12	0.119916499554506	
25	116	0	7.26464960151616e-08	0.0957920667675351	
5	119	0.326	1.59932494673231e-11	0.101473463389072	
1	120	0.421	1.50686986714242e-13	0.115360114656344	
9	90	0	0.000183622676863418	0.081040397979791	
49	95	0.079	0.000408098839866808	0.0593258994896912	
79	93	0.004	2.02854027608258e-07	0.0988319354728255	
75	119	0	2.32649953182896e-06	0.0814450880200086	
77	120	0	0.000311888324041202	0.0649454205934823	
69	95	0	7.00741095622291e-07	0.0928003119282263	
95	122	0.009	1.26836855478512e-13	0.12738633455806	
73	98	0.088	4.38938302442761e-05	0.0688470091967349	
15	100	0	2.17801744809319e-08	0.113126837752123	
83	119	0.013	5.29842236159387e-08	0.0875890005552577	
39	103	0	4.80035217509985e-06	0.0860974679927767	
11	103	0.001	3.42707151371445e-05	0.0784703877368206	
45	105	0.169	1.82106375297846e-08	0.0921737235679111	
55	108	0.025	5.16870655754946e-06	0.0772407484075297	
87	128	0	1.11318218182167e-10	0.102298546657479	
41	109	0	1.4593656494157e-11	0.122861870754247	
93	114	0.006	1.21356795071595e-07	0.0889798100824567	
63	116	0	2.23897932026932e-08	0.0971566826968399	
97	115	0.161	5.52070740860419e-09	0.0923718767769887	
19	116	0.021	2.60445239351501e-08	0.0884150839730115	
67	116	0.081	2.18335017711229e-09	0.0954278863125739	
61	118	0.025	1.11655717722181e-09	0.101179595831504	
51	121	0.17	2.69850162594877e-09	0.0880886894945158	
33	117	0	6.14350843502786e-07	0.0881420927516802	
13	118	0.029	3.89633220703718e-05	0.0608956538849064	
37	124	0.01	3.82703094222274e-09	0.0939468293684529	
48	97	0.003	1.5426407201535e-06	0.085778240405496	
