simNum	IVsNum	plei_test	P	eff
15	85	0.006	7.23049186333721e-12	0.135253463086672	
93	90	0.128	1.29500079600032e-12	0.138510320322062	
91	90	0.014	9.04816280667781e-14	0.149996963241566	
87	86	0.3	1.85010186121332e-12	0.135127386641606	
3	96	0.251	7.29971755386092e-15	0.140667044602081	
73	97	0.147	3.53196716681182e-13	0.130383230631033	
57	99	0.001	1.38904274326499e-15	0.164738785762861	
27	98	0.002	1.19857884860238e-15	0.145652021669712	
47	100	0.142	3.02573413445454e-17	0.156936356385867	
45	98	0.001	2.84437671882442e-12	0.148989117032081	
43	100	0.029	5.57280149291467e-16	0.159639486740482	
35	100	0.006	3.76623672794895e-22	0.198907397719891	
17	103	0.202	3.74267191387136e-21	0.171968352219996	
33	104	0.222	8.75431781593592e-19	0.166358188222743	
67	102	0.009	6.71670943785155e-17	0.137444393283741	
39	100	0.047	4.36662975372793e-18	0.164939992790045	
9	104	0.013	1.32549854463953e-14	0.151123020420916	
89	105	0.18	1.62550791460765e-17	0.158164281521509	
99	105	0	7.71920364196313e-11	0.12544460596447	
97	104	0	5.3617367524167e-17	0.1610227759297	
95	103	0.016	2.24709974547716e-19	0.172143629652749	
25	107	0.377	1.23255616702311e-18	0.158012080934036	
79	109	0.047	7.11184000800171e-17	0.152376520130529	
75	103	0.027	4.47305800770656e-17	0.153634107562238	
23	110	0.019	7.77128792097109e-16	0.144835805400824	
59	108	0.074	1.01897616896507e-20	0.175747592592942	
41	107	0.03	1.6312863241818e-16	0.145945263631449	
1	109	0	2.07513416773159e-19	0.149678626089341	
11	111	0.338	4.41998869240034e-23	0.174170793138191	
31	112	0.045	1.06694950955597e-19	0.164847350079647	
61	110	0.006	2.43610588338306e-19	0.155708987219044	
49	111	0.009	7.50233372265953e-17	0.150577008935108	
71	114	0.142	2.48655735265535e-22	0.179551247221025	
69	114	0.009	1.9787589378629e-11	0.115790694234937	
55	112	0.154	8.15449547593483e-16	0.139075312643188	
85	114	0.585	4.06339349119355e-22	0.165312432530205	
7	114	0.027	1.99244174289428e-22	0.166510555817913	
5	116	0.042	4.95905523677201e-22	0.182276798758796	
53	115	0.012	8.91346898650785e-19	0.150308256326797	
37	121	0.411	1.14204165706624e-18	0.139054151299667	
19	118	0.184	9.17596831926073e-22	0.172796029058431	
77	118	0.32	4.58856165165311e-25	0.17867279916144	
83	121	0.093	2.78289601409769e-17	0.145347577359157	
29	119	0.049	3.02092498686951e-20	0.162290703302739	
81	123	0.278	1.20739686729463e-14	0.119712587935232	
65	122	0.15	2.17683029609879e-16	0.135087269898711	
51	120	0.855	1.54832942380662e-20	0.136495729822163	
21	128	0.968	4.134047399911e-29	0.167500051350545	
13	118	0	8.16981292839726e-16	0.143232015166912	
63	125	0.047	1.62186614783706e-21	0.164136414154616	
92	94	0.358	3.24011085073267e-16	0.148245105673127	
74	103	0.25	7.86558659515173e-20	0.176432565609039	
68	98	0.051	1.05534615825403e-16	0.156199492164424	
86	88	0.037	2.02790832588029e-12	0.137993955523819	
4	110	0.091	3.00239081629152e-19	0.171454212668082	
94	114	0	1.08819004844977e-19	0.163648631915678	
96	96	0.499	1.74315084702132e-18	0.164964023195761	
16	118	0.253	8.98452812480203e-19	0.147487541999471	
28	104	0	5.80729522977687e-12	0.141450351640954	
56	92	0.084	2.24386469777052e-12	0.133025065455727	
40	97	0	3.28822709923506e-13	0.145993413485727	
46	102	0	2.93492754754688e-14	0.143981140951067	
100	104	0.004	5.72644058611761e-17	0.140377204872127	
72	92	0.001	4.76424063920871e-17	0.164774020169221	
58	112	0.02	1.6816613097133e-12	0.124439377045341	
90	108	0.336	2.19199436117897e-18	0.155530910172195	
82	88	0.813	2.3670998044576e-18	0.159678220758071	
8	96	0.093	9.82245956067214e-19	0.176833425304837	
76	96	0.157	7.36924259102883e-16	0.150874583380504	
36	111	0.097	2.92613562144502e-13	0.127758441479489	
20	95	0.157	5.48724330222398e-19	0.181506498214558	
70	100	0.087	2.23735531985306e-15	0.148948720654962	
50	102	0	1.81772761605605e-12	0.145272513710916	
18	114	0.476	5.26840897406648e-22	0.161879031560032	
38	97	0.628	1.95459587460709e-16	0.146465671942554	
80	106	0.006	8.32897941134173e-17	0.159965261569213	
88	116	0.022	3.86487107427232e-18	0.154403392980648	
54	101	0.002	1.2037661618386e-11	0.133262163810166	
2	106	0.007	2.83929852597984e-15	0.138970876260771	
24	107	0.016	2.00255663407462e-19	0.15986486967258	
12	107	0.681	4.47077536204398e-17	0.132441753138911	
98	107	0.539	3.63530556434372e-20	0.161661270907427	
44	109	0.005	6.38844728251375e-18	0.165264923759513	
10	113	0.003	6.40123719437669e-13	0.126145449132993	
32	110	0.123	2.63277754248333e-21	0.171494326703898	
52	93	0.041	4.02230237307231e-15	0.159368028081816	
62	111	0.196	1.55174139683656e-13	0.128398439008056	
48	126	0.758	2.55101966726464e-24	0.159060190948519	
42	115	0.337	1.72680958201447e-14	0.121301544815939	
84	98	0	5.17013912569901e-16	0.153091992289701	
34	124	0.169	4.31619776709755e-20	0.154840830675344	
6	114	0.28	7.92838126303901e-18	0.141164060039678	
60	120	0.184	6.23167858471112e-20	0.151105213411017	
78	111	0.032	6.8512535310119e-21	0.170030565974631	
66	101	0	1.00204821220718e-16	0.16777696328354	
26	128	0.597	4.88632628958547e-26	0.166472642213374	
22	111	0.683	1.38146244590886e-20	0.149515871404464	
14	110	0.824	1.48379745665556e-20	0.153147892302618	
30	121	0.027	4.91932274726541e-19	0.150088638037759	
64	135	0.26	6.51661722641716e-22	0.150593280704434	
