simNum	IVsNum	P_mbe	eff_mbe	P_egger	eff_egger	P_ivw	eff_ivw	P_weightedMedian	eff_weightedMedian
86	114	0.00241755042684698	0.160137675665249	0.009881290159097	0.145072589269507	1.15289944674799e-18	0.128594712996773	6.1140539932362e-12	0.13703327028374	
6	107	0.00561308971530255	0.129336077157742	0.157686579310413	0.0936090990955867	9.8149793674855e-22	0.143159899092152	2.09020015006014e-11	0.138630204357585	
36	100	0.214368134515166	0.0726625713006541	0.000150798979722699	0.195995597755612	2.2130503086862e-22	0.141821434649513	1.27938413203446e-09	0.133147206753041	
41	117	0.0409483057733146	0.108853848881735	3.53634336505149e-05	0.245770558261237	4.47745659214973e-30	0.166245688977356	7.32040130671529e-16	0.162864022011865	
51	120	5.2271139710027e-05	0.189141014141833	0.0333591484484856	0.132632609471935	6.26053832543396e-37	0.180873519469239	1.06277204393078e-19	0.180686761769791	
76	119	0.00413803790091532	0.132617921116228	0.00488887175438846	0.15408468075505	2.01615018378534e-25	0.144285126238849	3.11254960399898e-12	0.136279133263253	
61	94	3.01108792394097e-05	0.198585062307094	0.236992960502372	0.0766224791009104	4.1763397092585e-27	0.168356688148237	4.19895288756581e-18	0.189766483731427	
66	103	0.000478932223373653	0.177692009212563	2.72174641158252e-06	0.260284173149432	1.96982938338444e-26	0.152515332124411	1.44320319171822e-14	0.16052548810362	
71	101	0.00459615762338973	0.14899125729332	0.000343339269286647	0.243348523981604	2.61307878616706e-20	0.156300823489105	4.35870310271124e-12	0.152735363147626	
21	86	5.11348625347028e-05	0.183879148736833	0.110178501522205	0.0963564389791142	9.28228392581888e-19	0.152065118142045	7.16581558067692e-13	0.167219420348856	
91	108	0.000151532954782475	0.202098525210172	0.0124780581039954	0.161863409819323	7.93360270661815e-19	0.138650706910624	7.13871319832251e-15	0.164458834874837	
26	108	0.00465839666374168	0.136129092038703	0.00130085338247943	0.169547230957101	3.51439316412074e-28	0.166940102493954	3.17356474829069e-14	0.156046079246298	
81	103	0.0107178217685321	0.124596151979111	2.53665968854566e-05	0.257239171438028	3.74217645542097e-22	0.158413292116175	8.58714763709479e-11	0.139699554228202	
46	88	0.101496621417296	0.0777558152952423	0.101536529628601	0.0983164769677083	8.73717544068178e-15	0.119771114201314	1.08678008367681e-08	0.124725181951525	
1	121	0.00335856630820175	0.132507690515359	0.0017674991316432	0.14554718310913	2.8072421086324e-23	0.128445083036209	2.57431716146371e-12	0.128877671078297	
96	106	1.73120183204325e-05	0.228492335014437	0.122386680352572	0.0884641368393928	2.55760734946853e-27	0.164755959141473	1.66767429474133e-15	0.162480046250596	
56	104	0.00185937589503269	0.141647499887331	0.13073661826958	0.0943735547078488	2.10932869832878e-17	0.143115578515166	1.41226255118355e-10	0.133642625006474	
31	95	0.273687787368167	0.0607213010399067	0.0113016274113789	0.160501803622592	2.07448970243686e-15	0.144273514649223	2.24014005755901e-07	0.117947790437598	
16	95	0.000907933606811771	0.164106654862984	0.00198028423257379	0.171202903064943	6.12799382259978e-26	0.158886910272624	1.22046098861346e-13	0.164684067038805	
11	136	9.46724088035433e-05	0.171152806216362	0.00620899826598986	0.14147463045984	1.30472288922402e-34	0.160706815388939	1.60870606731897e-19	0.161231019300805	
